scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,700.0,149.133496148022,0.10196095715984652,0.18618025706349503,0.24901608213589962,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1612.5,550.0,164.42923934269095,0.11653570306970394,0.18051143842071632,0.227903743217741,30664.242163923816,7605.126551159644,9931.682810792909,4909.193599863838,ok,
global,1,1762.5,400.0,179.72498253735986,0.13173987941953247,0.17613313993766935,0.21056814648194205,14252.574345043024,3448.439017980524,4264.245596296039,2578.9811121929906,ok,
global,1,1862.5,300.0,189.92214466713915,0.14221330294994747,0.17377983929973567,0.20065865408438513,11412.78465136635,2725.1549027662486,3254.7664170076887,2229.880006393844,ok,
global,1,1962.5,200.0,200.11930679691844,0.15294871327860363,0.17179999928721384,0.1918321517504912,9730.997021319077,2295.9318111503094,2651.6980881172935,2043.765593885602,ok,
global,1,2062.5,100.0,210.31646892669772,0.16393990998423658,0.17014066500093275,0.18393111365281833,8656.624624484304,2024.0354019996241,2263.2342901591405,1950.042651156343,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.16941737467933354,0.18028657279450774,8239.308345667301,1917.9998750627694,2111.1693482285914,1919.0468791337112,ok,
seed,0,2162.5,0.0,220.51363105647698,0.1751811099843143,0.16875865420685363,0.17682715168923202,7875.859464396207,1826.0273271193585,1979.0656447576744,1895.2999681713443,ok,
local,2,2186.751123755,24.251123755000208,222.98655746406777,0.17794427647267946,0.16846113860194245,0.1752121346621501,7725.209807057432,1787.9501266296493,1923.484725601747,1888.3786716167667,ok,
global,1,2212.5,50.0,225.61221212136664,0.18089375704832128,0.1681602783763254,0.17354029984525993,7568.760506480483,1749.0036028939173,1866.9639047597464,1881.223061136253,ok,
