wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,5713.430612088481,1294.8474846267611,1434.9943794638089,1267.9639027896324
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,5706.179459567571,1295.7272329649518,1435.9693873914946,1268.8253780225002
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,5698.9998714003195,1296.5536445787911,1436.8852832676753,1269.6346243791818
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5795.899553559896,1344.3366532698828,1489.8422600075596,1316.4251402032417
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5970.984578543663,1427.934024610919,1582.4915964744798,1398.2861245516763
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,6161.477432405044,1518.3170084486962,1682.661294948717,1486.791778576675
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,6371.300975382228,1617.227818041209,1792.2822164100817,1583.6481283165747
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,6593.172835088465,1722.0282991461902,1908.4305459571885,1686.2718161888276
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,6835.695023663243,1836.5211735136957,2035.3207659506577,1798.3865782471994
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,7102.539750399507,1961.9592987606377,2174.341394055967,1921.2192492129707
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,7395.960030047137,2099.4150047942385,2326.6808725983246,2055.81988580854
