wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4961.237497961765,1124.4409860476478,1246.136180100116,1101.0968890392996
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4957.698963657762,1126.500079056502,1248.4182327284902,1103.113212972287
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4955.127278700969,1127.7874951071465,1249.845050832166,1104.3738883198623
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5013.210172824376,1164.006821383215,1289.9862238490425,1139.8409090387381
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5115.548740989935,1223.4175460155602,1355.82997142037,1198.0176234645685
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5231.47549869765,1289.4624556076687,1429.0262568126948,1262.6907253059833
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5353.162668805598,1358.8068052815088,1505.879247306878,1330.5947351120435
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5482.060256219794,1432.2124889609363,1587.23333508142,1402.4757216355758
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5628.306873229212,1512.329174530589,1676.025095383021,1480.9283169535631
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5771.508241729142,1595.5126632086258,1768.2157337654571,1562.3840153264412
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,5923.54812170039,1681.6540830560093,1863.68458958175,1646.7362061759773
