wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,5828.882720178713,1337.7272265750485,1506.3417556181075,1283.4936836951135
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,5824.501310677928,1340.0252779421064,1508.9295815149194,1285.6985313538426
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,5815.290697425376,1340.111715058826,1509.0269179854174,1285.78146277877
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5904.0973494984355,1387.664018088083,1562.575364724319,1331.405153138426
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,6060.794824791782,1467.7175977263812,1652.7233611921733,1408.2119426508632
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,6232.184804473444,1555.404020321233,1751.466669737215,1492.3420044641061
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,6415.292263726683,1648.6046873668377,1856.4195455685076,1581.7626655829984
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,6617.730259611925,1750.843601827046,1971.5503534759025,1679.8550034697676
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,6828.587107753071,1857.657932966818,2091.833518698632,1782.3371895985106
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,7068.016322098207,1977.9442987956586,2227.287485040467,1897.745015496803
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,7313.171834956101,2101.67105740564,2366.6156631000486,2016.453699712426
