wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4341.135760182138,976.7976961535055,1083.7261552459445,962.6101103773116
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4341.864746412028,979.5322318912274,1086.760205622793,965.3049056224659
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4340.120601069753,981.5158457579315,1088.961085398023,967.2596920026466
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,4417.672782122574,1018.7549635986419,1130.2790166137422,1003.9576207612905
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,4552.878346671293,1081.8992714513827,1200.3395422063097,1066.1842642872143
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,4681.928425046166,1147.2139113615226,1272.8081170723983,1130.5496988437349
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,4867.001871587612,1227.6027022462793,1362.001919849866,1209.7702145794008
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5044.621658698127,1309.4073867212562,1452.7666995290886,1290.386046990558
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5238.749356069136,1398.8032447651528,1551.9541166270835,1378.482731875674
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5450.207287335303,1496.2318958571036,1660.054161356304,1474.4954707412137
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,5688.233151784279,1605.3667139935546,1781.1425536294514,1582.04425313156
