scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.1799834758629011,0.10113419353728033,6454.344065679439,1589.3734220628908,927.3622966729688,1028.984642482264,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.17685212529006364,0.09712336667455904,6175.129546038605,1494.297176376557,852.1417200016209,1069.618479468292,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17419047094208073,0.09366298070440052,5955.047491608264,1420.1819719089858,792.9237697094246,1116.3938827380207,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.1719249373288459,0.09066671142977407,5776.023199373631,1359.620726627693,744.5125006394189,1166.7311186101408,ok,
local,2,1922.300080176,140.19991982400006,196.02005579642386,0.1486020035380438,0.1717219029053857,0.09039532069879117,5760.786104668045,1354.235109502411,740.2172570585803,1171.78965407858,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.17092182031620962,0.08932045530364967,5704.005598783796,1335.2427480021806,724.5483117552087,1194.7172635373802,ok,
local,2,1972.300080176,90.19991982400006,201.1186368613135,0.1540146506456768,0.170734518933909,0.08906749338937911,5686.330027110213,1328.9806872907056,719.8867656507157,1198.7151101379677,ok,
refine,3,1982.300080176,80.19991982400006,202.13835307429142,0.15510485907212201,0.17054643189092866,0.0888129262339006,5676.582425525608,1325.9867857603158,717.0124734209412,1205.809091830455,ok,
local,2,1997.300080176,65.19991982400006,203.66792739375833,0.1567449431755237,0.1702699498742064,0.0884376914083271,5653.24380376574,1318.0158270464465,710.8414598926797,1213.2009778869015,ok,
refine,3,2007.300080176,55.19991982400006,204.68764360673626,0.15784150499608593,0.17008932866324397,0.0881918685852137,5630.07868870271,1309.8223696889472,705.19702918993,1215.3830135911103,ok,
global,1,2012.5,50.0,205.21788786180807,0.15841270900359258,0.16999655936255917,0.08806539225802773,5634.9441916970045,1311.7636693077827,705.6177670574845,1222.2555285993878,ok,
local,2,2022.300080176,40.19991982400006,206.21721792620315,0.15949109180943627,0.16982383742392423,0.08782950640931854,5621.334641326751,1307.2032597065513,702.0023141895155,1227.5452108061265,ok,
refine,4,2039.800080176,22.699919824000062,208.00172129891453,0.16142278173994493,0.1695221775039511,0.08741621354104423,5599.0888385848575,1299.7468667619175,695.9508132739961,1237.5241287504668,ok,
local,2,2047.300080176,15.199919824000062,208.76650845864796,0.16225300610166354,0.16939550640003817,0.0872421467684098,5590.250159950484,1297.089363213692,693.6629015644597,1242.2738864976664,ok,
refine,4,2052.300080176,10.199919824000062,209.27636656513693,0.16280727298729505,0.16931191686199146,0.0871271069357987,5571.411492605894,1290.2593752345972,689.4286794781011,1240.5661067836313,ok,
refine,3,2057.300080176,5.199919824000062,209.7862246716259,0.16336216623321906,0.16922900778568634,0.0870128640149103,5565.768876551501,1288.2985877572312,687.8152107487501,1243.5115376503654,ok,
local,2,2059.800080176,2.6999198240000624,210.04115372487038,0.16363984752185726,0.1691878068742349,0.08695603958353137,5565.888698619163,1288.4520275803297,687.6436818208101,1246.0852381603984,ok,
seed,0,2062.5,0.0,210.31646892669772,0.16393990998423658,0.16914350018038726,0.08689489232589881,5564.572451468336,1287.8595384667449,687.0115208610486,1248.1145978870193,ok,
refine,5,2068.550080176,6.050080175999938,210.93340541122606,0.16461296253455798,0.16904492477799293,0.08675870123082978,5564.644767633822,1288.4941863710892,686.669139261561,1254.5874810254468,ok,
local,2,2072.300080176,9.800080175999938,211.31579899109278,0.1650305971254797,0.16898431413861367,0.0866748590619135,5546.8146124246,1281.9715150870986,682.765272560884,1251.8522285876554,ok,
refine,5,2074.800080176,12.300080175999938,211.57072804433727,0.16530921506871799,0.16894411372416654,0.08661920632433595,5544.700244219088,1281.2728967816859,682.1178412839639,1253.5805669872864,ok,
refine,4,2077.300080176,14.800080175999938,211.82565709758174,0.1655879888169434,0.16890407795694548,0.08656374640482303,5541.939976668584,1280.3143390057744,681.3324968392338,1255.0525734518098,ok,
