scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.17952282431451932,0.17952282431451932,0.17952282431451932,13735.796177872928,4535.777679406476,5094.407563679891,4316.695525769328,ok,
refine,1,2032.5,207.25732028776392,0.17706167374169976,0.17706167374169976,0.17706167374169976,12947.338111697472,4217.271155141769,4736.66892019013,4013.5749617146685,ok,
focus,0,2047.5,208.7868946072308,0.176035979374139,0.176035979374139,0.176035979374139,12642.620899567504,4093.4722512328813,4597.621055936404,3895.75635919517,ok,
refine,1,2057.5,209.80661082020876,0.17536159522915526,0.17536159522915526,0.17536159522915526,12481.781648123728,4025.772553866181,4521.582431746393,3831.327002529719,ok,
refine,1,2082.5,212.35590135265358,0.17370778628411668,0.17370778628411668,0.17370778628411668,12029.073103667366,3844.6451942297476,4318.144665173772,3658.9492857922833,ok,
focus,0,2097.5,213.88547567212046,0.17273702205657332,0.17273702205657332,0.17273702205657332,11762.547040195024,3736.604569725674,4196.796110254528,3556.1277341267523,ok,
refine,1,2107.5,214.9051918850984,0.17209860030275825,0.17209860030275825,0.17209860030275825,11641.675765674385,3686.8004937541873,4140.857405013144,3508.7295226284164,ok,
refine,1,2132.5,217.4544824175432,0.17053246789597046,0.17053246789597046,0.17053246789597046,11268.194582588689,3534.709240461672,3970.0322743030956,3363.9852773033426,ok,
focus,0,2147.5,218.9840567370101,0.16961282866290628,0.16961282866290628,0.16961282866290628,11081.16042600135,3458.559827575899,3884.503138813054,3291.5143819593495,ok,
refine,1,2157.5,220.00377294998802,0.16900789241573805,0.16900789241573805,0.16900789241573805,10939.57536588734,3401.3334509041747,3820.2278891627125,3237.052415707378,ok,
refine,1,2182.5,222.55306348243286,0.16752344578898362,0.16752344578898362,0.16752344578898362,10657.383542881995,3285.502957602957,3690.129946447135,3126.8172971481904,ok,
refine,2,2190.0,223.3178506421663,0.16708573147315278,0.16708573147315278,0.16708573147315278,10557.708126489484,3245.4388589125597,3645.1309425767113,3088.6885579601612,ok,
focus,0,2197.5,224.08263780189975,0.16665146991505608,0.16665146991505608,0.16665146991505608,10519.740259614648,3225.5802742885858,3622.8262719222953,3069.789273600311,ok,
refine,2,2202.5,224.5924959083887,0.16636386299002273,0.16636386299002273,0.16636386299002273,10464.920340967337,3203.3445751996346,3597.851685145803,3048.627705040444,ok,
refine,1,2207.5,225.10235401487768,0.16607776463450172,0.16607776463450172,0.16607776463450172,10390.95081312329,3174.4776643540513,3565.4290854785622,3021.155255870905,ok,
refine,2,2215.0,225.8671411746111,0.16565142332145438,0.16565142332145438,0.16565142332145438,10298.532715530073,3139.250524637276,3525.8628341893746,2987.6298187212824,ok,
refine,2,2227.5,227.14178644083353,0.16494825373319597,0.16494825373319597,0.16494825373319597,10112.341188021328,3069.1231075792753,3447.0974553398014,2920.8900171947953,ok,
refine,1,2232.5,227.6516445473225,0.16466954664079383,0.16466954664079383,0.16466954664079383,,,,,failed,MTOM did not converge within 200 outer iterations
refine,2,2240.0,228.41643170705595,0.16425419903417068,0.16425419903417068,0.16425419903417068,10079.724444269676,3045.62692411268,3420.707123713375,2898.528853944002,ok,
