scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,650.0,149.133496148022,0.10196095715984652,0.18599230036997222,0.1704830787280772,8489.68083126234,2169.063645903272,2056.390458783117,1188.9430870283265,ok,
global,1,1612.5,500.0,164.42923934269095,0.11653570306970394,0.18027041140763791,0.15697289181440124,6724.583657253595,1665.0936557553289,1499.6632463035244,1076.274448565795,ok,
global,1,1712.5,400.0,174.62640147247023,0.126603477097509,0.17718944712129295,0.149400827978586,6040.935408471343,1471.2341054724636,1283.058680947944,1051.0889305087346,ok,
global,1,1862.5,250.0,189.92214466713915,0.14221330294994747,0.17343484985103863,0.13973262931019542,5347.877757887035,1273.9920434295234,1061.6325563355063,1044.528773473131,ok,
global,1,1962.5,150.0,200.11930679691844,0.15294871327860363,0.1714081630559211,0.13421283964170522,5023.774192249034,1182.3025666237897,957.4928464199448,1054.8550878228275,ok,
local,2,1986.258679194,126.24132080599998,202.54201783422474,0.1555371325499199,0.1709750969185293,0.13299527727157343,4960.014526858489,1164.6106576947054,936.9765167357326,1059.3313658238542,ok,
global,1,2012.5,100.0,205.21788786180807,0.15841270900359258,0.17051681974388766,0.13168925094496917,4892.809714409044,1145.8368146320458,915.2731388825913,1064.376823728678,ok,
refine,3,2021.258679194,91.24132080599998,206.1110245796475,0.15937638282348682,0.170368408206267,0.13126212652585664,4883.061428631444,1143.5585419230028,911.2988832454457,1069.653516958712,ok,
local,2,2036.258679194,76.24132080599998,207.6405988991144,0.16103125183057337,0.17011940284400398,0.13054061071533357,4836.121484622346,1129.917716768738,896.7766927951386,1069.4315110120922,ok,
refine,3,2046.258679194,66.24132080599998,208.66031511209232,0.1621376421662298,0.16995646378763565,0.13006652985462017,4816.573261787642,1124.9696257817307,890.4516529061988,1073.0916450431425,ok,
local,2,2061.258679194,51.2413208060002,210.18988943155918,0.16380193000013152,0.16971664104638462,0.12936559092848446,4785.137323893426,1115.5099419202859,879.4846602248813,1076.509407466865,ok,
global,1,2062.5,50.0,210.31646892669772,0.16393990998423658,0.16969707017248736,0.12930812213634432,4784.950904406981,1116.183881355652,879.707840780206,1078.191535188049,ok,
refine,4,2078.758679194,33.7413208060002,211.97439280427056,0.16575070839823683,0.1694445620867524,0.12856286555580407,4750.395134959862,1106.5978692022784,868.4206062557217,1082.3492166045971,ok,
local,2,2086.258679194,26.241320806000203,212.73917996400402,0.16658823589489297,0.1693304515489013,0.1282237025245086,4733.489387709607,1101.8274181650893,862.9764883993716,1083.8586768920743,ok,
refine,4,2091.258679194,21.241320806000203,213.249038070493,0.16714736475121086,0.16925519758575716,0.12799919130066043,4716.808724664043,1097.003494733197,858.0600825367358,1083.2167653337415,ok,
refine,3,2096.258679194,16.241320806000203,213.75889617698195,0.16770711456005627,0.1691805939679673,0.1277759473808447,4706.662427285552,1094.3681832296902,854.8822752641792,1084.711494713938,ok,
local,2,2111.258679194,1.2413208060002034,215.28847049644884,0.16939008287278226,0.16896063928898375,0.12711372942235985,4675.108500937844,1085.1405795802943,844.3943039207345,1087.7722743111174,ok,
seed,0,2112.5,0.0,215.41504999158735,0.16952960597438926,0.16894269355634825,0.12705942762870234,4674.275156353925,1085.1989809519118,844.1584042706673,1088.8430063745784,ok,
refine,5,2112.508679194,0.008679193999796553,215.41593502307106,0.16953058164042592,0.16894256821854012,0.127059048222781,4679.426622566811,1087.1015858357823,845.6471722846927,1090.7592608641944,ok,
refine,4,2116.258679194,3.7586791939997966,215.7983286029378,0.1699523096739128,0.1688885913696695,0.12689546512083005,4665.085860107279,1082.4830976176113,841.2257334743745,1089.1751404450104,ok,
refine,5,2118.758679194,6.2586791939997966,216.05325765618227,0.17023365469960944,0.1688528030797929,0.12678679210870408,4660.522636577238,1081.4478759304973,839.8824920138496,1090.1658539348357,ok,
refine,3,2121.258679194,8.758679193999797,216.30818670942676,0.17051515402976766,0.16881717116726255,0.12667842374629007,4655.545287723281,1080.035775406851,838.2426368253907,1090.772910328041,ok,
refine,6,2126.883679194,14.383679193999797,216.88177707922685,0.17114909126318498,0.16873756828096087,0.12643570324293552,4651.044287981642,1078.9843648022854,836.2298106085186,1094.2782886765272,ok,
refine,4,2128.758679194,16.258679193999797,217.0729738691602,0.17136057700720453,0.16871120821985436,0.12635513582591554,4646.704965734389,1077.9944931027878,835.0604968774069,1094.7963540871935,ok,
refine,6,2130.008679194,17.508679193999797,217.20043839578244,0.17150161562073019,0.1686936830466637,0.1263015181099502,4630.643688818853,1072.3246962619223,830.3917912119944,1090.0475617611594,ok,
refine,5,2131.258679194,18.758679193999797,217.3279029224047,0.17164269271608215,0.16867619635552664,0.1262479753561214,4630.537539342792,1072.5250678466302,830.2809302059218,1091.2612043303739,ok,
refine,7,2135.321179194,22.821179193999797,217.74216263392697,0.17210145891504008,0.1686196295644286,0.12607447752265347,4626.716889267952,1071.6429180233529,828.7471319771432,1093.6437713651874,ok,
local,2,2136.258679194,23.758679193999797,217.83776102889365,0.17220738570719724,0.16860663306907364,0.12603455133087932,4621.619175669846,1070.1288098154664,827.3641069132904,1092.8561807718063,ok,
refine,7,2136.883679194,24.383679193999797,217.90149329220478,0.17227801557819977,0.1685979806616345,0.12600795709378704,4625.47339970808,1071.5883175492188,828.362751461285,1094.8514714929336,ok,
refine,5,2137.508679194,25.008679193999797,217.9652255555159,0.17234865505533803,0.16858933778273366,0.1259813814169569,4620.734788900781,1069.8109217464862,826.8567524990921,1093.5397279112915,ok,
refine,6,2139.383679194,26.883679193999797,218.15642234544924,0.17256063111058223,0.16856346623427784,0.1259017655854036,4619.981162719081,1069.726982763315,826.4064171307833,1094.9642433447934,ok,
refine,7,2140.008679194,27.508679193999797,218.22015460876037,0.1726313089992809,0.1685548613865948,0.12587526398708138,4619.648769399552,1069.8584174698315,826.3659390646017,1095.6058261112314,ok,
refine,4,2141.258679194,28.758679193999797,218.34761913538262,0.1727726935743242,0.16853768014432907,0.12582231621151888,4620.32378679668,1070.2291644162822,826.4004279612251,1096.9940257065923,ok,
refine,7,2141.571179194,29.071179193999797,218.37948526703818,0.17280804571664948,0.16853339075547497,0.12580909080189553,4617.678222242602,1069.2240030072196,825.5565827912908,1096.2133201949214,ok,
refine,6,2142.508679194,30.008679193999797,218.47508366200486,0.1729141165375897,0.1685205367845427,0.12576944222297182,4618.736268391071,1069.8248709016,825.8216465700423,1097.5842063101077,ok,
refine,7,2143.133679194,30.633679193999797,218.538815925316,0.1729848424115686,0.16851197928999465,0.12574303285848953,4617.385270554814,1069.4031350123482,825.3645565640307,1097.655829399645,ok,
refine,5,2143.758679194,31.258679193999797,218.6025481886271,0.17305557787871925,0.16850343124138398,0.12571664189239137,5308.46727838485,1228.8540164329106,948.2568278020624,1261.9059741010533,ok,
refine,7,2144.696179194,32.1961791939998,218.69814658359377,0.1731616990638129,0.16849062686164853,0.1256770899050356,5309.788802993809,1229.1030545462777,948.2218456706674,1263.0316727451377,ok,
refine,6,2145.633679194,33.1336791939998,218.79374497856045,0.17326784182626956,0.16847784368914565,0.12563757922365437,5314.183718844793,1230.1089550676656,948.7711534684242,1264.9361438855844,ok,
refine,3,2146.258679194,33.7586791939998,218.85747724187158,0.17333861565317737,0.16846933334230135,0.12561126169043904,5314.891534493276,1230.1995417019655,948.6904490858186,1265.6099444439687,ok,
refine,7,2147.821179194,35.3211791939998,219.0168079001494,0.1735155921594769,0.16844809860418683,0.12554554796433604,5317.014243799224,1230.5754232408158,948.6026580027276,1267.448970441695,ok,
refine,5,2150.008679194,37.5086791939998,219.2398708217383,0.17376345989035769,0.16841846848080005,0.12545374061329256,5319.1945459734125,1230.80131347383,948.2496098451212,1269.7158619436989,ok,
refine,7,2150.946179194,38.4461791939998,219.33546921670498,0.17386972484224306,0.1684058049624272,0.12541446297979272,5320.09735052681,1230.8677679605441,948.0762346805423,1270.656491306606,ok,
refine,6,2151.883679194,39.3836791939998,219.43106761167166,0.1739760113424686,0.16839316246809566,0.12537522629331235,5317.649520222795,1229.557200489287,946.8628047574974,1270.1666454430124,ok,
refine,4,2153.758679194,41.2586791939998,219.62226440160504,0.17418864897056968,0.16836794044241393,0.1252968755475675,5325.50202596569,1231.6941159411028,948.0394890608108,1274.1283089687552,ok,
refine,6,2158.133679194,45.6336791939998,220.06839024478288,0.17468513837006042,0.16830941444322856,0.1251146908684226,5332.821583723581,1233.2039262857556,948.1504462477205,1279.771091512814,ok,
local,2,2161.258679194,48.7586791939998,220.38705156133847,0.17504006054918855,0.16826788786482755,0.12498509979403424,5339.986799469974,1234.2015470953763,948.1932994042447,1283.7253399346814,ok,
global,1,2162.5,50.0,220.51363105647698,0.1751811099843143,0.16825145652962442,0.12493374784855453,5341.646160928497,1234.481125531523,948.1107288847821,1285.1763113396282,ok,
refine,5,2162.508679194,50.0086791939998,220.51451608796071,0.17518209632088308,0.16825134177110512,0.12493338904959364,5341.210326954417,1234.8361800311245,948.3513698205486,1285.5541748568676,ok,
refine,3,2171.258679194,58.7586791939998,221.4067677743164,0.1761774161221195,0.16813654551273025,0.12457341264984821,5357.145544721109,1237.55724969164,948.3518722748547,1296.591787425106,ok,
refine,5,2175.008679194,62.5086791939998,221.78916135418314,0.17660455408328724,0.16808789351677106,0.12442020107371418,5362.72947145761,1238.5183016050319,948.1991046299263,1301.1211596598957,ok,
refine,4,2178.758679194,66.2586791939998,222.17155493404985,0.1770320350473847,0.16803956693036282,0.12426762315123187,5369.667642192823,1239.7473399990927,948.2448501263998,1305.9403648986877,ok,
local,2,2186.258679194,73.7586791939998,222.93634209378328,0.17788802489102368,0.16794388332721788,0.1239643552272286,5382.964950864298,1241.667214354216,947.9659962233486,1315.0357178785005,ok,
refine,4,2203.758679194,91.2586791939998,224.72084546649467,0.17989065364780166,0.16772558377095229,0.12326639160722812,5413.055076361262,1247.1291351962534,947.985885424604,1337.4284378544114,ok,
global,1,2212.5,100.0,225.61221212136664,0.18089375704832128,0.16761910450557269,0.12292274431828777,5430.338589641818,1250.194640306022,948.2928795846003,1349.0483185624053,ok,
refine,3,2221.258679194,108.7586791939998,226.50534883920605,0.1819007069644233,0.167514099086131,0.12258169538978927,5446.602812985079,1253.605421250384,948.7980328144698,1361.1116178473471,ok,
local,2,2236.258679194,123.7586791939998,228.03492315867294,0.18362949853997296,0.167338129949177,0.12200513663195675,5476.0110536547,1258.5595632596287,949.107440827004,1380.9282500294644,ok,
global,1,2262.5,150.0,230.71079318625627,0.18666690308112163,0.16704175504270993,0.12101881566328265,5528.82582188878,1268.2798581792124,950.391913391824,1417.1217795383325,ok,
refine,3,2271.258679194,158.7586791939998,231.60392990409568,0.18768438601751106,0.16694601033597536,0.12069579120304239,5544.506386328984,1271.5566102601067,950.8199750312348,1429.3468717569535,ok,
