scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.18000853790837207,0.07136871478427803,7399.0764546678065,1829.5945701220446,750.2393078006721,1184.3235977397815,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.17687557921867195,0.0694217640127003,7043.724274138096,1711.1553181151814,694.626739515292,1224.663578440831,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17421076985442852,0.06781609425868515,6769.6879287607935,1621.0202797022407,652.6279097123041,1274.1023830884017,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.17194020836204166,0.06649819776005828,6550.345228962891,1548.004976902471,619.1837278184355,1328.250028823549,ok,
local,2,1935.895210871,126.60478912899998,197.40637331514841,0.1500673591251698,0.17145928623484405,0.06622662058794349,6506.932618879112,1533.3131988667012,612.5260791463456,1341.8554954044462,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.17093376390729118,0.06593342542633929,6464.645693354691,1519.2571375238274,606.0896237161415,1359.248579982112,ok,
refine,3,1970.895210871,91.60478912899998,200.97538006057115,0.15386169489344378,0.17077251409983238,0.06584425921672732,6448.6069713994275,1513.9774334629794,603.7368872233674,1363.8969899502279,ok,
local,2,1985.895210871,76.60478912899998,202.50495438003804,0.15549742569403474,0.17048973413896074,0.06568884597121044,6417.6641429150095,1503.7390550018565,599.217841727658,1371.3461926927534,ok,
refine,3,1995.895210871,66.60478912899998,203.52467059301597,0.1565910936774727,0.17030494699456242,0.06558797110920103,6391.537504836269,1494.5766286008375,595.2990971630916,1374.0661243378427,ok,
local,2,2010.895210871,51.60478912899998,205.05424491248286,0.1582363521681477,0.17003325235350392,0.06544067825707042,6377.039203469692,1490.3665387164142,593.232059190359,1386.8042097834787,ok,
global,1,2012.5,50.0,205.21788786180807,0.15841270900359258,0.1700045694425782,0.06542520183781042,6375.015089799506,1489.6832723847797,592.9195061711638,1387.9474633674192,ok,
refine,4,2028.395210871,34.10478912899998,206.83874828519424,0.16016301106466885,0.1697244185456517,0.06527480511920145,6356.300290367964,1483.2666112185193,589.9959185266127,1399.5446057981196,ok,
local,2,2035.895210871,26.604789128999982,207.6035354449277,0.16099108537046367,0.1695946921204623,0.06520564564854589,6343.262934466828,1478.6256529064253,587.9756992413916,1403.451595351184,ok,
refine,4,2040.895210871,21.604789128999982,208.11339355141666,0.16154392090564582,0.16950907168312404,0.0651601728963898,6328.262610913221,1473.1852975102634,585.6924998621785,1403.7979676465543,ok,
refine,3,2045.895210871,16.604789128999982,208.62325165790563,0.16209738441093763,0.16942413629954675,0.06511520266169651,6324.185321281443,1472.4033049199013,585.2712526894167,1408.5658462070287,ok,
local,2,2060.895210871,1.6047891289999825,210.15282597737252,0.16376153568655336,0.1691733896447236,0.06498327051796783,6295.033032453424,1462.580675414076,581.0825312166002,1415.6394911093619,ok,
seed,0,2062.5,0.0,210.31646892669772,0.16393990998423658,0.16914692000607973,0.06496941743179782,6292.219818259893,1461.7238398615943,580.6750249293108,1416.561943281608,ok,
refine,4,2065.895210871,3.3952108710000175,210.66268408386148,0.16431750402314893,0.16909114389125596,0.06494027398559404,6302.501111314923,1465.2748246345334,582.0232539519731,1423.7432733948922,ok,
refine,3,2070.895210871,8.395210871000018,211.17254219035044,0.1648740968170242,0.1690095581387491,0.06489776196231622,6293.273769417032,1462.3658970356798,580.7683692885555,1426.418104891373,ok,
refine,5,2074.645210871,12.145210871000018,211.55493577021716,0.16529195079400594,0.16894879901938453,0.06486619379847194,6288.897574062666,1460.8522034554853,580.0936895537508,1429.0667175951169,ok,
refine,4,2078.395210871,15.895210871000018,211.9373293500839,0.16571015534431063,0.16888840637387895,0.06483489473947701,6284.357795108937,1459.2776213261102,579.3959468108999,1431.649934052076,ok,
refine,5,2080.895210871,18.395210871000018,212.19225840332837,0.16598915299664274,0.1688483472073714,0.06481417748502202,6263.9348408374135,1452.2354925082611,576.5412317350609,1427.4785591844873,ok,
local,2,2085.895210871,23.395210871000018,212.70211650981733,0.16654761499814436,0.16876871242813363,0.06477309813563763,6258.256271723607,1450.2709579460452,575.6680782288422,1431.0186136139664,ok,
refine,6,2089.020210871,26.520210871000018,213.02077782637292,0.1668969694940339,0.1687192663954795,0.06474766279288766,6269.005294151361,1454.2782120048337,577.2122262295782,1438.4040538462912,ok,
refine,4,2090.895210871,28.395210871000018,213.2119746163063,0.16710669868841765,0.16868971844802208,0.06473248950381315,6259.76687861182,1450.532370660971,575.7156992956951,1436.7569978497907,ok,
refine,6,2092.145210871,29.645210871000018,213.33943914292854,0.16724656666936571,0.16867006952747154,0.0647224105003357,6247.672276965814,1446.9092942185976,574.2195880016961,1434.5316876561787,ok,
refine,5,2093.395210871,30.895210871000018,213.4669036695508,0.1673864734522454,0.1686504602908014,0.06471236065390822,6246.176201652493,1446.3893931045245,573.990836270606,1435.3827065754954,ok,
refine,3,2095.895210871,33.39521087100002,213.72183272279526,0.1676664033810301,0.16861136057864656,0.06469234822371969,6258.275311453427,1449.8645551497548,575.3587219132811,1441.5688819952027,ok,
refine,7,2096.207710871,33.70771087100002,213.75369885445082,0.16770140552790672,0.16860648422641872,0.06468985483498077,6260.519976374625,1451.3334481401016,575.9141056972984,1443.3752783146356,ok,
refine,7,2097.770210871,35.27021087100002,213.91302951272863,0.16787645260321143,0.16858213942556827,0.06467741505135804,6240.959318173474,1444.5759010664503,573.1937129615955,1438.362131661588,ok,
refine,6,2098.395210871,35.89521087100002,213.97676177603975,0.16794648838931947,0.16857241873234116,0.06467245179752247,6240.200772752412,1444.3118616180845,573.0779884134196,1438.7821459659006,ok,
refine,5,2099.645210871,37.14521087100002,214.10422630266197,0.16808658902161303,0.16855300682861613,0.0646625469565479,6238.725404498889,1443.794118397793,572.8509237615658,1439.631963377878,ok,
refine,7,2100.895210871,38.39521087100002,214.23169082928422,0.1682267283918017,0.16853363417537076,0.06465267096157025,6237.262785977083,1443.2862233089354,572.6277422656461,1440.490942255879,ok,
refine,6,2101.520210871,39.02021087100002,214.29542309259534,0.1682968126002806,0.16852396254528235,0.06464774376525952,6236.5279609740855,1443.0309257740023,572.5156630020098,1440.9188397171542,ok,
refine,7,2102.457710871,39.95771087100002,214.39102148756203,0.16840195706349043,0.1685094734456704,0.06464036645422151,6235.449937462898,1442.6568084077958,572.3511266432134,1441.5692004618375,ok,
refine,4,2103.395210871,40.89521087100002,214.48661988252871,0.16850712330330406,0.1684950063339064,0.06463300530408381,6235.361146616221,1442.659296237106,572.3363906372141,1442.5957907425175,ok,
refine,7,2104.020210871,41.52021087100002,214.55035214583984,0.16857724622574627,0.16848537379334705,0.06462810683827841,6701.881707226532,1552.1649821915096,615.7791527741,1552.8312451185545,ok,
refine,6,2104.645210871,42.14521087100002,214.61408440915093,0.16864737882335964,0.1684757510028979,0.0646232155391192,6703.106515272573,1552.3565666222948,615.8437055762574,1553.757751100444,ok,
refine,7,2105.582710871,43.08271087100002,214.70968280411762,0.16875259585782354,0.1684613350792415,0.06461589201389455,6704.950533316746,1552.6462374630314,615.941498412637,1555.1503040591701,ok,
refine,5,2105.895210871,43.39521087100002,214.74154893577318,0.16878767303879358,0.16845653463678897,0.06461345441523923,6708.123898106429,1553.6997149189108,616.3533542106666,1556.5733143507487,ok,
refine,6,2107.770210871,45.27021087100002,214.93274572570655,0.1689981868925779,0.16842778299158764,0.06459886632008893,6710.875508492899,1553.9168295041798,616.4059402221396,1558.9985593001188,ok,
refine,7,2108.707710871,46.20771087100002,215.02834412067324,0.1691034764485686,0.16841343991106825,0.0645915963418981,6713.788846224995,1554.213925289414,616.506894654256,1560.4009841965496,ok,
local,2,2110.895210871,48.39521087100002,215.25140704226214,0.1693492366422957,0.1683800574042105,0.0645746953138876,6710.55769150532,1552.132844990864,615.6414145075229,1560.8857344454239,ok,
refine,7,2111.832710871,49.33271087100002,215.34700543722883,0.16945459867018686,0.1683657868359383,0.06456747864536372,6722.208229714649,1556.0033622568742,617.1610853797872,1565.8843224810894,ok,
refine,5,2112.145210871,49.64521087100002,215.3788715688844,0.16948972417568348,0.16836103480118314,0.06456507663397525,6723.324452664655,1556.3086528522365,617.2758477635381,1566.5604217003588,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.1683556426161173,0.0645623517166501,6704.150254705555,1550.1197788583056,614.8122306649645,1560.7482079752745,ok,
refine,6,2114.020210871,51.52021087100002,215.57006835881776,0.1697005279072104,0.1683325731400368,0.0645507017309307,6727.1495528689975,1556.5314091336045,617.3315452153178,1568.998580140581,ok,
refine,6,2120.270210871,57.77021087100002,216.20739099192897,0.17040383432310302,0.1682383242101508,0.0645032436996868,6743.200139742072,1559.4265635638526,618.3713717525288,1579.315825796771,ok,
