wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,5216.982864657091,1193.9108052905276,1332.611421027736,1153.6353936065395
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,5208.502213630717,1193.8527846069421,1332.5466568216937,1153.5793310840027
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,5202.079298656517,1194.6757599694251,1333.4652834673966,1154.3745315531348
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5236.216378377806,1226.0002515511064,1368.4305010690694,1184.6418415318044
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5388.074834139886,1300.7220366619104,1451.8369138809728,1256.841814074403
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5517.056898491862,1372.3643540139,1531.80594415776,1326.0662489300669
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5655.37211107696,1449.0470477103204,1617.401174470955,1400.1609506447548
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5799.869620350869,1529.289390143693,1706.969777898556,1477.6951652229018
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5955.51360253997,1615.5879050327148,1803.2984395761953,1561.0811603007082
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,6120.285368090152,1706.4932764497617,1904.769395121305,1648.9185334383112
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,6298.561092515251,1804.7606974293408,2014.4580631319789,1743.8694916633676
