wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.1258364994508132,0.1258364994508132,0.1258364994508132,4017.5369297052516,916.3142644656574,1014.7456484622802,892.3095073761003
2050.0,209.0418236604753,0.12604805071046404,0.12604805071046404,0.12604805071046404,4015.4653927147447,918.0589709570658,1016.6778861469594,894.0084800724688
2100.0,214.14040472536493,0.12628596231439707,0.12628596231439707,0.12628596231439707,4012.39099573895,919.3167535184344,1018.0708624877803,895.2332925210136
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,4071.1781401316466,949.9060386490559,1051.9480617575957,925.0207441607498
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,4184.903177249825,1006.7395623631678,1114.890382895443,980.3644971095629
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,4303.202043224528,1066.014086520961,1180.53607739083,1038.0852648319556
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,4437.352908250099,1132.852206224632,1254.558346638122,1103.1713644208266
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,4577.966219538686,1202.7043111654334,1331.9185617719736,1171.1924439907773
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,4730.262838659461,1278.3579794861869,1415.7039260343465,1244.8630112122778
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,4896.622065742521,1360.559536492228,1506.7409841117533,1324.9098280493708
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,5081.090463484965,1449.8225847889462,1605.5985436024766,1411.833034100114
