wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4870.259191306412,1126.7660720859803,1265.4901157278846,1072.3616030485753
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4867.6678020413665,1128.8438270251575,1267.8237986411666,1074.3389887570304
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4863.7920950742955,1130.3387207081487,1269.5028262201129,1075.7616692419472
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,4958.109511986395,1174.656177323475,1319.2790964208045,1117.9383011891819
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5150.186322313936,1258.0296085011819,1412.9220704272393,1197.2842472231018
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5315.653219449531,1337.4827818566832,1502.1619078929593,1272.8993096744957
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5519.862687257005,1430.0275435447995,1606.1058932942613,1360.9735506275383
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5748.2422168439625,1533.0231810911635,1721.7880437502358,1458.9938213905837
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5999.805607868637,1646.125112500341,1848.8213332936689,1566.6321855451858
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,6268.527234563464,1767.2746307915056,1984.8934732065713,1681.9293851995587
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,6580.823460480285,1907.452375746557,2142.337646268462,1815.3356230051354
