scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,700.0,149.133496148022,0.10196095715984652,0.19595629738714354,0.061832882301886424,8667.106569628919,2314.9547094003983,776.9636783274437,1204.3301038187,ok,
global,1,1612.5,550.0,164.42923934269095,0.11653570306970394,0.18992912274233686,0.0599918546400524,7891.555765274596,2044.2710050127462,686.8272730582821,1254.106202007563,ok,
global,1,1762.5,400.0,179.72498253735986,0.13173987941953247,0.18520382043062403,0.05881405590007299,7380.157894979582,1862.5771162421577,629.1840593988824,1324.6768377822411,ok,
global,1,1862.5,300.0,189.92214466713915,0.14221330294994747,0.18260651194995148,0.0583182501861887,7143.925229990717,1779.3040775574436,604.424601852989,1385.4873153766962,ok,
global,1,1962.5,200.0,200.11930679691844,0.15294871327860363,0.18035912705495125,0.058012713415755215,6937.640471144353,1704.9306127499024,583.2799402807659,1445.582449965409,ok,
local,2,2037.258850198,125.24114980200011,207.7425879579673,0.16114179670730133,0.17886835136535623,0.057891847358778704,6844.385670445025,1670.1687819524534,574.9799935028713,1504.4004943996956,ok,
refine,3,2047.5,115.0,208.7868946072308,0.16227515585898808,0.17867517311587075,0.057881809478348666,6828.156486411654,1664.336466998585,573.4912016175304,1511.3232447445844,ok,
global,1,2062.5,100.0,210.31646892669772,0.16393990998423658,0.17839668692899244,0.05786980553717479,6807.135691034277,1656.6108479158395,571.6014079779171,1522.11273133371,ok,
refine,3,2072.5,90.0,211.33618513967565,0.16505287189198597,0.1782138957507586,0.057863554368404256,6773.575327774889,1644.6135453269944,567.95519780357,1522.908591046797,ok,
local,2,2087.258850198,75.24114980200011,212.84116902285695,0.16670003107332587,0.17794818095688053,0.0578568396999186,6775.512956235691,1644.6570029913169,568.7821415503124,1540.4438498897105,ok,
refine,4,2105.0,57.5,214.6502628318539,0.16868719478099312,0.17763497808865497,0.05785265100773867,6754.334313422783,1636.8257375035107,567.0291613609955,1554.1197636187424,ok,
local,2,2112.258850198,50.24114980200011,215.39045955530176,0.1695024980185228,0.1775087225163134,0.05785213627602525,6746.554885501774,1633.7524254093958,566.3624285898148,1559.8076926184933,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.1775045466016267,0.05785213098396539,6743.5572233411185,1632.6215073731034,565.9823026508811,1559.0139262227913,ok,
refine,4,2117.5,45.0,215.92490809807632,0.17009198615513957,0.17741822831143061,0.05785219134169689,6715.185863546838,1623.060704369221,562.914202229883,1555.7823190029253,ok,
refine,3,2122.5,40.0,216.43476620456528,0.17065498372334378,0.1773324116976375,0.05785257465181139,6713.876336855773,1622.1458759917707,562.8953550664897,1560.8116368731587,ok,
refine,5,2133.75,28.75,217.58194694416545,0.17192398209541135,0.177141127075829,0.057854606156868785,6703.506590231365,1617.9816996762531,562.0761461245162,1570.0739224396814,ok,
local,2,2137.258850198,25.24114980200011,217.93975008774657,0.17232041743950585,0.17708196826509526,0.05785556789018391,6713.78951225269,1621.7097711949905,563.5765674273713,1577.8435471399737,ok,
refine,5,2140.0,22.5,218.21926957727666,0.1726303274501778,0.17703591661433984,0.057856426866903746,6699.8206926304465,1616.5149889213121,561.918113658546,1576.0309001016537,ok,
refine,4,2142.5,20.0,218.47419863052113,0.17291313445539985,0.17699404068800076,0.05785729228049953,6693.249123560762,1614.3697816463805,561.3135585424744,1576.890645759655,ok,
refine,3,2147.5,15.0,218.9840567370101,0.1734792089183296,0.17691064175641366,0.057859256684734246,6705.205055406737,1618.30526327065,562.9729663187976,1586.6543634080144,ok,
refine,6,2148.125,14.375,219.04778900032122,0.17355001136841014,0.17690024975043545,0.057859524050447635,6700.4168481321785,1616.2584466499113,562.2876602118757,1585.3839237467416,ok,
refine,6,2151.25,11.25,219.36645031687684,0.17390416733587466,0.1768483984469864,0.05786093330110465,6701.772228973346,1616.931923914305,562.709778631993,1589.7506161838821,ok,
refine,5,2152.5,10.0,219.49391484349906,0.17404589676677568,0.17682770844958848,0.05786153071999123,6700.601084836769,1616.4636560348124,562.6185213390768,1590.7715775498448,ok,
refine,4,2155.0,7.5,219.74884389674355,0.1743294705043902,0.17678641456147842,0.057862783177076355,6694.027713332037,1614.297530726196,562.0089947612737,1591.599931174966,ok,
refine,7,2155.3125,7.1875,219.7807100283991,0.1743649279880668,0.17678126086999552,0.05786294512586092,6681.09340850953,1609.5129539598756,560.353089057501,1587.2534440376787,ok,
refine,7,2156.875,5.625,219.94004068667692,0.17454225128346365,0.17675551912742166,0.05786377280556443,6678.319913506191,1608.4269038019304,560.064559636736,1588.0266084675598,ok,
refine,6,2157.5,5.0,220.00377294998802,0.17461319734123518,0.17674523487061553,0.05786411223779738,6676.40859675714,1607.6785630875659,559.8398311682041,1588.025281610044,ok,
refine,5,2158.75,3.75,220.13123747661027,0.1747551181462052,0.17672468762022012,0.05786480541151825,6672.948660186885,1606.7500518645847,559.5882460979406,1588.582642875614,ok,
refine,7,2160.0,2.5,220.25870200323251,0.1748970771952024,0.1767041686446539,0.05786551763669809,6673.15432048723,1607.3315691426194,559.8656097835081,1590.6414616854206,ok,
refine,6,2160.625,1.875,220.32243426654364,0.17496807105800993,0.17669391973141163,0.057865880883272644,6671.140775268057,1606.5039594079587,559.6130725779109,1590.5593187533696,ok,
refine,7,2161.5625,0.9375,220.41803266151032,0.1750745797715083,0.17667855954767223,0.05786643465903568,6671.1674153461145,1606.3869618353208,559.6256603997695,1591.5480421197797,ok,
local,2,2162.258850198,0.24114980200010905,220.4890406201914,0.1751537055416739,0.17666716063112783,0.05786685289894941,6669.367919557726,1605.8571411665635,559.482214927873,1591.8476297373504,ok,
