scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.18000925135599624,0.10632030722753238,6122.8120575637095,1513.9048020134567,924.8254697054984,979.9692290062566,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.1768821654942946,0.10196778638706204,5821.885710177681,1414.5851708826428,843.4342955477803,1012.3725854270612,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17422507835678464,0.0982011952396249,5580.8085303772295,1335.3213359825472,778.4357008869462,1049.46043005524,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.17196439503734504,0.09492864194807084,5392.815932949998,1273.2697538316213,726.9588116465396,1092.3627259096072,ok,
local,2,1922.209905338,140.290094662,196.01086052199275,0.14859229992794423,0.17176369948194475,0.09463432422715387,5375.756365415111,1267.7200854755506,722.3893268467006,1096.574175434812,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.1709638024740198,0.0934540346594912,5324.684866600239,1251.354884895436,707.4767959880724,1119.3653409588017,ok,
local,2,1972.209905338,90.290094662,201.10944158688238,0.15400483130853848,0.17077870859689606,0.09317915456978822,5298.413479936753,1242.6501217589303,701.2370609687762,1120.4673590760015,ok,
refine,3,1982.209905338,80.290094662,202.1291577998603,0.1550950167517581,0.17059110895912757,0.09289982953032568,5295.845588509562,1242.2469223968317,699.688391950811,1129.2733603139916,ok,
local,2,1997.209905338,65.290094662,203.6587321193272,0.1567350664799383,0.17031536338474465,0.09248788530205991,5271.4534881778945,1234.1142190625949,693.1437995035998,1135.5791467082095,ok,
refine,3,2007.209905338,55.290094662,204.67844833230512,0.15783160544956729,0.17013523664243113,0.09221786951945811,5254.405488587448,1228.9232283884148,688.9209590810193,1139.9195455689783,ok,
global,1,2012.5,50.0,205.21788786180807,0.15841270900359258,0.1700411281765516,0.09207649889132913,5240.725839686462,1223.530621224591,685.2375541854234,1139.7263969449127,ok,
local,2,2022.209905338,40.290094662,206.208022651772,0.15948115808444258,0.1698704922821243,0.09181962955321928,5238.6008413494055,1223.279661289502,683.8820807684228,1148.3304826536314,ok,
refine,4,2039.709905338,22.790094662,207.9925260244834,0.16141280828716162,0.16956971143469282,0.09136509057640867,5214.571976513895,1215.7663379254636,677.5179160287219,1157.149648483415,ok,
local,2,2047.209905338,15.290094662000001,208.75731318421686,0.16224301567074353,0.1694434195766444,0.09117354449077725,5206.672549268535,1213.175457988962,675.1591535869103,1161.4877142712849,ok,
refine,4,2052.209905338,10.290094661999774,209.26717129070582,0.16279727125352955,0.1693600836920269,0.09104691668269092,5192.876353756697,1208.9087227523735,672.1563743064894,1161.9282709317204,ok,
refine,3,2057.209905338,5.290094661999774,209.7770293971948,0.1633521532092881,0.16927742892245792,0.09092113726414315,5187.495413558393,1207.1404067491112,670.5723322908141,1164.7516767676273,ok,
local,2,2059.709905338,2.790094661999774,210.03195845043928,0.1636298288575856,0.1692363554080306,0.09085856377085465,5182.308264077994,1204.8344584269257,669.0327812499876,1164.7932627992698,ok,
seed,0,2062.5,0.0,210.31646892669772,0.16393990998423658,0.16919071466001598,0.09078897706448515,5181.427778331916,1204.266923396201,668.3829277941234,1166.757511975044,ok,
local,2,2072.209905338,9.709905338000226,211.3066037166617,0.1650205503067122,0.16903350207271758,0.0905488279553679,5161.46373307273,1197.820537807862,663.6398346660004,1169.2482275610207,ok,
