wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,6705.043460791395,1582.2034499342801,1782.9195319393866,1469.771678064225
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,6691.255252480717,1582.7651663662386,1783.5525304943603,1470.2934655811057
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,6684.357327609459,1582.8974104963709,1783.7015564770709,1470.416309301456
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,6806.228559907971,1645.7796865752807,1854.5636278474503,1528.8286768667197
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,7040.571245730218,1753.9110294923828,1976.4168974325282,1629.27363754011
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,7312.985415614802,1877.9441400430455,2116.1898776774196,1744.4900084401806
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,7602.51361634162,2010.1335480483979,2265.1541939933363,1867.282896518114
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,7927.103385206048,2157.7305260847074,2431.4816095987194,2004.3881266430567
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,8278.368836224738,2317.2516620840065,2611.2460873653654,2152.5699007685116
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,8668.688064194672,2494.1388531858556,2810.580384559516,2316.88328553312
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,9117.656924032695,2697.090449385566,3039.286677767636,2505.408319523589
