scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,700.0,149.133496148022,0.10196095715984652,0.18618025706349503,0.24901608213589962,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1612.5,550.0,164.42923934269095,0.11653570306970394,0.18051143842071632,0.227903743217741,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1762.5,400.0,179.72498253735986,0.13173987941953247,0.17613313993766935,0.21056814648194205,20734.954216137594,5017.009537841159,6203.8927533383785,3752.0665959751786,ok,
global,1,1862.5,300.0,189.92214466713915,0.14221330294994747,0.17377983929973567,0.20065865408438513,16211.769649255224,3870.4616267475453,4622.639699786632,3167.0361750186944,ok,
global,1,1962.5,200.0,200.11930679691844,0.15294871327860363,0.17179999928721384,0.1918321517504912,13701.16796861934,3233.8678472177467,3734.985864673934,2878.686469621766,ok,
global,1,2062.5,100.0,210.31646892669772,0.16393990998423658,0.17014066500093275,0.18393111365281833,12084.027884116818,2824.9071810286096,3158.7922282562395,2721.636983213525,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.16941737467933354,0.18028657279450774,11466.61101743511,2668.9604187072296,2937.7625122312143,2670.4173795589218,ok,
seed,0,2162.5,0.0,220.51363105647698,0.1751811099843143,0.16875865420685363,0.17682715168923202,10929.680262832171,2533.262551777522,2745.5647903696313,2629.3648320243587,ok,
local,2,2186.977130926,24.477130925999973,223.00960378171956,0.17797009508172792,0.1684584312269268,0.1751972701897349,10715.909895286522,2480.286872029698,2668.1204878147805,2620.0259458856435,ok,
global,1,2212.5,50.0,225.61221212136664,0.18089375704832128,0.1681602783763254,0.17354029984525993,10480.795233014625,2420.8889551813736,2584.153087378422,2603.9009742364797,ok,
refine,3,2221.977130926,59.47713092599997,226.5786105271423,0.18198338673259568,0.16805334076388348,0.17293579732486225,10427.139070727739,2408.3285319923743,2563.454851590678,2607.6526508625066,ok,
local,2,2236.977130926,74.47713092599997,228.1081848466092,0.18371243819134994,0.1678881702476989,0.1719906629698984,10305.326564455463,2377.885677392616,2519.6950424161987,2601.7098050438726,ok,
refine,3,2246.977130926,84.47713092599997,229.12790105958712,0.18486814967709503,0.16778079761513137,0.17136838193878712,10215.755414358451,2354.6794207033854,2487.648830080957,2594.1854503852473,ok,
local,2,2261.977130926,99.47713092599997,230.65747537905403,0.18660622022701334,0.16762378042980317,0.17044646607527625,10103.57347221084,2326.4296906698296,2446.9035929681054,2589.5829553926483,ok,
global,1,2262.5,100.0,230.71079318625627,0.18666690308112163,0.16761839366674952,0.1704145762065935,10100.604496689435,2326.208760812774,2446.258602352882,2590.262108276115,ok,
local,2,2286.977130926,124.47713092599997,233.20676591149885,0.18951497225099675,0.16737263704819988,0.1689399506636005,9934.902409219305,2285.428426971986,2386.0956707150626,2587.4746864472363,ok,
refine,4,2289.477130926,126.97713092599997,233.46169496474332,0.18980666785630257,0.16734823524276776,0.16879132407992037,9920.966300481108,2281.8127524350916,2380.575916653427,2587.734680806168,ok,
refine,3,2296.977130926,134.47713092599997,234.22648212447677,0.19068264753385816,0.16727579578533303,0.1683476197132774,9870.382364500725,2269.2989121539563,2362.316022645988,2586.539949743199,ok,
refine,4,2301.977130926,139.47713092599997,234.73634023096574,0.19126737728317456,0.16722813712927315,0.1680536178099265,9834.092244269817,2260.35418531466,2349.564186877272,2584.981648364776,ok,
local,2,2311.977130926,149.47713092599997,235.75605644394366,0.1924386179927874,0.16713432798787647,0.16746989435633494,9754.682682676488,2239.822177588244,2321.4201534397343,2578.6340852680905,ok,
global,1,2312.5,150.0,235.80937425114593,0.1924999238149432,0.16712947796306096,0.1674395292139696,9753.527636730083,2239.6947322736146,2320.9393970744086,2579.3827817914153,ok,
refine,5,2318.227130926,155.72713092599997,236.39337907705487,0.19317184774336404,0.16707670947154185,0.16710793878768376,9728.217144566668,2233.724130191123,2310.916877251887,2582.301039236533,ok,
refine,3,2321.977130926,159.47713092599997,236.7757726569216,0.19361222966504144,0.1670425090155238,0.16689181659326374,9704.804217737314,2228.1107739661907,2302.5926644010838,2582.212492024865,ok,
refine,5,2324.477130926,161.97713092599997,237.03070171016608,0.19390600248788978,0.1670198623560775,0.16674817075288895,9687.285484925738,2223.71529756058,2296.3865621732816,2581.3787535967854,ok,
refine,4,2326.977130926,164.47713092599997,237.28563076341055,0.19419992312437434,0.16699733817020349,0.16660487210013428,9674.796424522861,2220.563748418209,2291.4715769959644,2581.975788283807,ok,
refine,6,2335.102130926,172.60213092599997,238.11415018645513,0.19515618513792773,0.16692497585238067,0.16614153576597424,9607.466352640644,2203.093499884268,2268.07884654511,2575.3877858041837,ok,
local,2,2336.977130926,174.47713092599997,238.30534697638848,0.19537708232942536,0.1669084586442349,0.16603512708091261,9601.573791508472,2201.9694424060485,2265.702955612372,2577.246892113947,ok,
refine,6,2338.227130926,175.72713092599997,238.43281150301073,0.195524393202234,0.1668974848704919,0.16596429475047886,9605.60103729234,2203.4789801729544,2266.4545935885226,2581.1276399851217,ok,
refine,4,2339.477130926,176.97713092599997,238.56027602963297,0.19567174092711576,0.16688654120152302,0.16589354769462894,9594.234249716439,2200.672101689021,2262.749747650578,2579.95153912135,ok,
refine,7,2342.289630926,179.78963092599997,238.847071214533,0.1960034080009987,0.16686202777830883,0.1657346778970098,9569.78695847479,2194.4320318463288,2254.475422350799,2577.3659684286094,ok,
refine,5,2343.227130926,180.72713092599997,238.9426696094997,0.19611400512252114,0.1668538903627702,0.16568181680988406,9574.474537759792,2196.0829322263166,2255.5910737550817,2580.8955195353406,ok,
refine,7,2343.852130926,181.35213092599997,239.0064018728108,0.19618774804192918,0.1668484747705703,0.16564660256674446,9571.42721438082,2195.298233968793,2254.379951393242,2581.027214285674,ok,
refine,6,2344.477130926,181.97713092599997,239.07013413612194,0.19626150016405117,0.16684306665289408,0.16561140948912678,9568.505609043641,2194.5866853607163,2253.2429643251303,2581.2442714958606,ok,
refine,3,2346.977130926,184.47713092599997,239.3250631893664,0.19655660065682962,0.16682150881330465,0.16547084849569224,9525.48010175904,2182.6492112449027,2239.3353749664348,2571.396013896466,ok,
refine,6,2347.602130926,185.10213092599997,239.38879545267753,0.19663039877538824,0.1668161379827085,0.16543576099220458,9528.381057203665,2183.0491277010838,2239.359616935053,2572.915018840404,ok,
refine,7,2348.539630926,186.03963092599997,239.4843938476442,0.19674111319511395,0.166808095685698,0.16538316922719784,9524.229508251301,2182.560684058731,2238.253085972615,2573.9098658447383,ok,
refine,5,2349.477130926,186.97713092599997,239.5799922426109,0.19685184830168503,0.16680007011033107,0.1653306248000365,9524.43049907056,2183.0753608790133,2238.183127175715,2576.096548251776,ok,
refine,7,2350.102130926,187.60213092599997,239.64372450592202,0.1969256831968581,0.1667947290071138,0.16529562145275567,9522.751365595408,2182.7714408131005,2237.462732110364,2576.778822717233,ok,
