wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4350.17633782204,980.1748024692105,1087.473157177014,965.938137843328
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4343.453384703864,980.1809525296832,1087.4799808557236,965.9441985261308
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4338.894704228585,981.0135793950795,1088.4038056278346,966.7647249821965
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,4415.020651267521,1017.661093596393,1129.065334654218,1002.8796477656504
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,4553.251044999085,1082.0542752496194,1200.5115236238373,1066.337015444461
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,4680.252466225105,1146.5108569888598,1272.02805691268,1129.856861827783
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,4867.851483134716,1227.9615208657258,1362.400039996015,1210.1238185554682
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5044.171119809385,1309.2157469298756,1452.5540693654978,1290.197192264152
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5235.801927034627,1397.921085347461,1550.9753339852016,1377.613392714561
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5449.11205568753,1495.7602063025186,1659.5308074827003,1474.030636162038
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,5682.198359801251,1602.7530299317432,1778.2425918541082,1579.4685532476844
