wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,6684.108432005286,1533.8860782868198,1727.2354064847998,1471.696780951986
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,6674.333858868461,1534.5214023958686,1727.9508422691492,1472.3063377680132
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,6664.91032366888,1535.1957362267965,1728.7102067358385,1472.953322160806
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,6803.872849215838,1598.2762412419802,1799.7448958652021,1533.4754261432938
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,7055.087234591486,1708.727055247927,1924.1230890186823,1639.4466077089662
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,7328.265734086604,1828.837638976564,2059.3791078830914,1754.6857808270656
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,7627.10618499107,1959.7758513844233,2206.8280734756795,1880.3134387654738
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,7963.527395012321,2106.4874333469984,2372.0393636180165,2021.0747344595557
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,8330.341234208452,2266.1710409101584,2551.858396765802,2174.2819400599246
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,8743.213594274435,2445.3651212806108,2753.6480905844132,2346.208318306521
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,9206.755747575542,2646.1367422372446,2979.736161331787,2538.837101436035
