wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,5461.024414149208,1244.599289212399,1378.3166555371927,1211.9892336899436
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,5453.978002261527,1245.3653378881495,1379.1650435765982,1212.7352020179108
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,5447.5335447661255,1246.309746110315,1380.2109622830255,1213.6548545735623
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5534.9791218956525,1291.3217627234692,1430.061132034576,1257.4869762575413
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5688.567716124478,1368.0456476666131,1515.0317460216081,1332.199706633472
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5855.887396519729,1451.4161514709488,1607.3633960926668,1413.3848287979022
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,6034.363378982533,1539.941416612498,1705.4038712069867,1499.5895911203477
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,6229.884467041937,1636.2999272736786,1812.1195545932478,1593.4222669785888
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,6440.332056791341,1740.0626444015334,1927.0352915876686,1694.4650636721124
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,6669.397616186446,1853.0056950541948,2052.1181177067688,1804.4475508402293
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,6886.652172374518,1966.220752740031,2177.5021877557697,1914.6949149517516
