scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.13396440520718178,0.13396440520718178,0.13396440520718178,6017.664322652464,1475.890511595983,1645.2368922983455,1417.1851835818347,ok,
refine,1,2032.5,207.25732028776392,0.13377736834323414,0.13377736834323414,0.13377736834323414,5978.548827705442,1464.2453763455205,1632.2550813789355,1406.0034180430164,ok,
focus,0,2047.5,208.7868946072308,0.13370371709229076,0.13370371709229076,0.13370371709229076,5973.950398450483,1463.5314888846824,1631.459251031326,1405.3179367637952,ok,
refine,1,2057.5,209.80661082020876,0.13365672179437862,0.13365672179437862,0.13365672179437862,5956.413537501647,1458.1108911115969,1625.4164551473045,1400.113029128525,ok,
refine,1,2082.5,212.35590135265358,0.13354642485341994,0.13354642485341994,0.13354642485341994,5919.359144128466,1446.4722493619238,1612.4418830789382,1388.9374987086467,ok,
focus,0,2097.5,213.88547567212046,0.13348505946980022,0.13348505946980022,0.13348505946980022,5917.219093373381,1446.629531065302,1612.6172182116284,1389.0885220409561,ok,
refine,1,2107.5,214.9051918850984,0.13344610658209557,0.13344610658209557,0.13344610658209557,5920.157787107027,1446.1998587604994,1612.138226383858,1388.6759467580168,ok,
refine,1,2132.5,217.4544824175432,0.1333554130786082,0.1333554130786082,0.1333554130786082,5888.8945386328405,1436.6177869641945,1601.4562856763941,1379.4751536458762,ok,
focus,0,2147.5,218.9840567370101,0.13330547567956144,0.13330547567956144,0.13330547567956144,5894.064393710315,1439.444106296113,1604.6070213592088,1382.189011357927,ok,
refine,1,2157.5,220.00377294998802,0.1332740064927538,0.1332740064927538,0.1332740064927538,5855.1180968731505,1428.2068385512368,1592.0798946254108,1371.3988839341052,ok,
refine,2,2175.0,221.7882763226994,0.13322237420236901,0.13322237420236901,0.13322237420236901,5846.030424366905,1426.2737320924741,1589.9248983978011,1369.5426974048332,ok,
refine,1,2182.5,222.55306348243286,0.1332015641089156,0.1332015641089156,0.1332015641089156,5850.151171083015,1427.8901282694205,1591.726831057977,1371.0947758203874,ok,
refine,2,2187.5,223.06292158892182,0.13318812395189397,0.13318812395189397,0.13318812395189397,5841.974666043536,1425.5309589681167,1589.0968667735192,1368.829479846903,ok,
focus,0,2197.5,224.08263780189975,0.13316227261659036,0.13316227261659036,0.13316227261659036,5823.214165341913,1419.2029923992038,1582.0425506376282,1362.753308382235,ok,
refine,2,2200.0,224.33756685514422,0.13315602242370206,0.13315602242370206,0.13315602242370206,5817.889329810875,1417.741447423932,1580.4132436256339,1361.34991950899,ok,
refine,1,2207.5,225.10235401487768,0.1331377774915383,0.1331377774915383,0.1331377774915383,5812.607638826144,1416.2359238258348,1578.734909946819,1359.904301959257,ok,
refine,2,2212.5,225.61221212136664,0.13312603267547002,0.13312603267547002,0.13312603267547002,5817.569454262694,1418.0103582313568,1580.7130211019014,1361.608130129546,ok,
refine,2,2225.0,226.88685738758906,0.1330981185743012,0.1330981185743012,0.1330981185743012,5813.586231759144,1417.6352231397261,1580.2948264889544,1361.247921978264,ok,
refine,1,2232.5,227.6516445473225,0.13308235168817983,0.13308235168817983,0.13308235168817983,5808.668706879349,1416.2588559051742,1578.7604742628678,1359.9263215519006,ok,
refine,2,2237.5,228.16150265381145,0.13307224477420454,0.13307224477420454,0.13307224477420454,5793.529317585448,1410.9491091596428,1572.841253335168,1354.8278540887015,ok,
focus,0,2247.5,229.18121886678938,0.13305299148739774,0.13305299148739774,0.13305299148739774,5784.207369369085,1408.438114008459,1570.0420360164233,1352.416773543413,ok,
refine,2,2250.0,229.43614792003387,0.1330483766943261,0.1330483766943261,0.1330483766943261,5792.370869206409,1411.2519122656513,1573.1788134049707,1355.1186084048165,ok,
refine,1,2257.5,230.2009350797673,0.13303500448567107,0.13303500448567107,0.13303500448567107,5776.254909687574,1406.0735465967568,1567.4060540046469,1350.1462942548765,ok,
refine,3,2258.75,230.32839960638955,0.13303284429307988,0.13303284429307988,0.13303284429307988,5788.780216258229,1410.4320838761012,1572.2648818008631,1354.3314016754093,ok,
refine,2,2262.5,230.71079318625627,0.1330264804979046,0.1330264804979046,0.1330264804979046,5789.0154832088465,1410.7377146248389,1572.6055940816511,1354.6248711199748,ok,
refine,3,2265.0,230.96572223950076,0.13302233495817564,0.13302233495817564,0.13302233495817564,5786.1466601900465,1409.8196248925024,1571.5821223008688,1353.7433129491346,ok,
refine,3,2271.25,231.60304487261197,0.1330123086705676,0.1330123086705676,0.1330123086705676,5782.190735775586,1409.0723133564816,1570.7490313276978,1353.025737566753,ok,
refine,2,2275.0,231.9854384524787,0.13300652307192312,0.13300652307192312,0.13300652307192312,5784.283917825901,1409.7093780820628,1571.4592209161433,1353.637452951872,ok,
refine,3,2277.5,232.24036750572319,0.1330027613750168,0.1330027613750168,0.1330027613750168,5778.346309333385,1408.0082856009426,1569.562870167838,1352.0040483692178,ok,
refine,1,2282.5,232.75022561221215,0.13299546571530693,0.13299546571530693,0.13299546571530693,5773.466154308331,1406.4862979669942,1567.8661826446244,1350.5426219014475,ok,
refine,3,2283.75,232.87769013883437,0.13299368905944695,0.13299368905944695,0.13299368905944695,5774.592852578364,1406.976557300666,1568.4127159252018,1351.0133734044941,ok,
refine,2,2287.5,233.2600837187011,0.13298847200742986,0.13298847200742986,0.13298847200742986,5758.713124857949,1401.2978405299625,1562.0821731022468,1345.5606175432997,ok,
refine,3,2290.0,233.51501277194558,0.13298508775435763,0.13298508775435763,0.13298508775435763,5770.916615329857,1405.9720747192173,1567.2929347750696,1350.048860028564,ok,
refine,3,2296.25,234.1523354050568,0.13297695353224867,0.13297695353224867,0.13297695353224867,5767.308362909498,1404.9914360375892,1566.1997344239055,1349.1072417836558,ok,
focus,0,2297.5,234.27979993167904,0.1329753823950877,0.1329753823950877,0.1329753823950877,5752.311228887659,1399.8513656715272,1560.4696660159816,1344.171699134286,ok,
refine,4,2298.125,234.34353219499016,0.1329746037647558,0.1329746037647558,0.1329746037647558,5754.1643129971035,1400.573016823748,1561.2741512028356,1344.86463518109,ok,
refine,2,2300.0,234.5347289849235,0.13297229558050308,0.13297229558050308,0.13297229558050308,5758.60195556115,1401.9724219047855,1562.8341856524971,1346.2083567586794,ok,
refine,4,2301.25,234.66219351154575,0.13297077984149236,0.13297077984149236,0.13297077984149236,5754.4279268185255,1400.8494693643902,1561.5823360829265,1345.1300874429649,ok,
refine,3,2302.5,234.789658038168,0.1329692825070529,0.1329692825070529,0.1329692825070529,5763.761828270184,1404.0323400787888,1565.1305495563256,1348.1863090585412,ok,
refine,4,2304.375,234.98085482810134,0.13296707094697618,0.13296707094697618,0.13296707094697618,5754.015314021953,1400.87456128244,1561.6103081526985,1345.1541809325222,ok,
refine,1,2307.5,235.29951614465696,0.13296347660334554,0.13296347660334554,0.13296347660334554,5772.648910205739,1405.4695080851168,1566.7326815124002,1349.5662909429088,ok,
refine,3,2308.75,235.4269806712792,0.13296207083357853,0.13296207083357853,0.13296207083357853,5760.272705393403,1403.093209222467,1564.0836214663434,1347.2845470077104,ok,
refine,4,2310.625,235.61817746121255,0.13295999633524896,0.13295999633524896,0.13295999633524896,5752.585943863537,1400.6996521920084,1561.4153222902562,1344.9862316216943,ok,
focus,0,2312.5,235.80937425114593,0.13295796273383506,0.13295796273383506,0.13295796273383506,5751.125638341667,1400.2635787332017,1560.929194558165,1344.5675098920447,ok,
refine,4,2313.75,235.93683877776817,0.13295662966982819,0.13295662966982819,0.13295662966982819,5751.076404936026,1400.3163910916032,1560.988068932419,1344.6182208023515,ok,
refine,3,2315.0,236.0643033043904,0.13295531470696073,0.13295531470696073,0.13295531470696073,5764.405251585396,1402.8344836048293,1563.795198277094,1347.0361162996862,ok,
refine,4,2316.875,236.25550009432376,0.13295337613670152,0.13295337613670152,0.13295337613670152,5749.518482885578,1399.9148314248391,1560.5404166248527,1344.232639531973,ok,
refine,5,2317.8125,236.35109848929045,0.1329524220675426,0.1329524220675426,0.1329524220675426,5739.690498645104,1396.3135919864505,1556.525812375166,1340.774696435296,ok,
refine,5,2319.375,236.51042914756823,0.13295085445092658,0.13295085445092658,0.13295085445092658,5741.615363218756,1397.1178837827488,1557.4224240330823,1341.5469847855447,ok,
refine,4,2320.0,236.57416141087936,0.13295023526794755,0.13295023526794755,0.13295023526794755,5747.9329929583,1399.5027027749122,1560.0809821835385,1343.8369098271478,ok,
refine,5,2320.9375,236.66975980584604,0.1329493149072214,0.1329493149072214,0.1329493149072214,5742.593283116587,1397.5700622329914,1557.9265053525885,1341.9811706754956,ok,
refine,3,2321.25,236.7016259375016,0.13294901036212156,0.13294901036212156,0.13294901036212156,5737.767960303624,1395.793103257864,1555.9455798476026,1340.2749183903463,ok,
refine,5,2322.5,236.82909046412385,0.13294780337840983,0.13294780337840983,0.13294780337840983,5742.952492850658,1397.7921200664407,1558.1740518812471,1342.1943926412591,ok,
refine,4,2323.125,236.89282272743498,0.13294720659808829,0.13294720659808829,0.13294720659808829,5746.333537361057,1399.0850647196874,1559.6154059451292,1343.4358899408892,ok,
refine,5,2324.0625,236.98842112240166,0.13294631980662563,0.13294631980662563,0.13294631980662563,5742.907745702938,1397.8639276200067,1558.2541017959047,1342.263342911962,ok,
refine,2,2325.0,237.08401951736832,0.13294544305891257,0.13294544305891257,0.13294544305891257,5753.935840968905,1401.6623676850834,1562.4885421568767,1345.9106398567744,ok,
refine,5,2325.625,237.14775178067944,0.13294486413415385,0.13294486413415385,0.13294486413415385,5742.5996701542335,1397.8377405596486,1558.224908878967,1342.2381978567284,ok,
refine,4,2326.25,237.21148404399057,0.13294428966407296,0.13294428966407296,0.13294428966407296,5744.729018195914,1398.6652213817542,1559.1473712927534,1343.0327525219725,ok,
refine,5,2327.1875,237.30708243895725,0.13294343630342953,0.13294343630342953,0.13294343630342953,5742.120298104677,1397.7477771599567,1558.124619116817,1342.151814176265,ok,
refine,3,2327.5,237.3389485706128,0.13294315407323928,0.13294315407323928,0.13294315407323928,5738.90493743919,1396.5692327568797,1556.810796625982,1341.020165044773,ok,
refine,5,2328.75,237.46641309723506,0.13294203625703796,0.13294203625703796,0.13294203625703796,5741.52980169315,1397.6164304501601,1557.9781959010454,1342.0256938623609,ok,
refine,4,2329.375,237.5301453605462,0.132941484005262,0.132941484005262,0.132941484005262,5743.125235617086,1398.2453330575495,1558.6792864903998,1342.6295719068262,ok,
refine,5,2330.3125,237.62574375551284,0.13294066393771364,0.13294066393771364,0.13294066393771364,5740.867666377499,1397.4583409684958,1557.801960270014,1341.8738948939417,ok,
refine,5,2331.875,237.78507441379065,0.13293931928834002,0.13293931928834002,0.13293931928834002,5751.436443667631,1399.3263852302196,1559.8844261987651,1343.6676081056369,ok,
refine,1,2332.5,237.84880667710178,0.13293878916341095,0.13293878916341095,0.13293878916341095,5732.119522453578,1394.3263120683364,1554.310424439687,1338.866492054117,ok,
refine,5,2333.4375,237.94440507206846,0.1329380022519489,0.1329380022519489,0.1329380022519489,5746.7952847918905,1399.840612671848,1560.4576787435585,1344.1613740054952,ok,
refine,3,2333.75,237.97627120372402,0.13293774215322576,0.13293774215322576,0.13293774215322576,5738.547708206239,1396.7890233134167,1557.0558156305246,1341.2312099504766,ok,
refine,5,2335.0,238.10373573034627,0.13293671277171998,0.13293671277171998,0.13293671277171998,5743.487367012114,1398.6978781276612,1559.1837765118846,1343.0641098285334,ok,
refine,4,2335.625,238.16746799365737,0.13293620468265416,0.13293620468265416,0.13293620468265416,5740.979096082021,1397.7996404006792,1558.1824354298308,1342.2016137350824,ok,
refine,5,2336.5625,238.26306638862405,0.13293545079098043,0.13293545079098043,0.13293545079098043,5741.0524506676,1397.8798196502185,1558.2718179775463,1342.2786025849446,ok,
refine,2,2337.5,238.35866478359074,0.13293470677877073,0.13293470677877073,0.13293470677877073,5729.415659232235,1393.6010856320681,1553.5019535832391,1338.1701229868208,ok,
refine,5,2338.125,238.42239704690186,0.13293421625320434,0.13293421625320434,0.13293421625320434,5739.18939308022,1397.2744559152852,1557.5969681475233,1341.6973267814321,ok,
refine,4,2338.75,238.486129310213,0.13293373010948978,0.13293373010948978,0.13293373010948978,5739.033133663067,1397.251501774711,1557.5713792379622,1341.6752860053894,ok,
refine,5,2339.6875,238.58172770517967,0.13293300910201225,0.13293300910201225,0.13293300910201225,5737.701309757933,1396.808516176766,1557.0775459634783,1341.2499271764227,ok,
