scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,650.0,149.133496148022,0.10196095715984652,0.18613335309327453,0.22537881161995224,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1612.5,500.0,164.42923934269095,0.11653570306970394,0.18045160131382162,0.20653847971897085,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1712.5,400.0,174.62640147247023,0.126603477097509,0.1774004132543157,0.19592032502410026,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1862.5,250.0,189.92214466713915,0.14221330294994747,0.17369493838539307,0.18228056065605636,25718.80781213379,6113.024574690297,6661.753841682019,5004.5544956260255,ok,
global,1,1962.5,150.0,200.11930679691844,0.15294871327860363,0.17170391040549754,0.1744403921813087,17775.739039367894,4176.937303024496,4406.604143748844,3720.3158891356597,ok,
global,1,2012.5,100.0,205.21788786180807,0.15841270900359258,0.1708312499478806,0.17084017514500485,15743.32558871005,3679.9145220209775,3821.53378770458,3412.05985167067,ok,
global,1,2062.5,50.0,210.31646892669772,0.16393990998423658,0.170032765087537,0.1674325246257089,14313.438948331474,3331.0082254938807,3406.155121151414,3211.322916505671,ok,
seed,0,2112.5,0.0,215.41504999158735,0.16952960597438926,0.16930334526618485,0.16420376726126623,13146.198820147669,3045.99161361716,3067.7603066397137,3049.754865543758,ok,
local,2,2137.219780169,24.719780168999932,217.9357660535453,0.1723160015797879,0.1689667950132758,0.16266971249931897,12664.368565402026,2927.4692879650916,2926.6806568835577,2985.1956281611506,ok,
global,1,2162.5,50.0,220.51363105647698,0.1751811099843143,0.1686383514199383,0.16114149427793,12255.275147351227,2828.165014642635,2806.3023376378155,2937.594578703222,ok,
local,2,2187.219780169,74.71978016899993,223.03434711843494,0.1779978162312912,0.1683320696586574,0.15968551426567598,11865.727162166324,2733.6561677246223,2692.878644190228,2890.3332514086133,ok,
local,2,2212.219780169,99.71978016899993,225.58363765087978,0.18086157193625166,0.16803679159948337,0.1582502980415609,11533.327676727795,2652.7507273885094,2594.2886587627395,2854.9240598411393,ok,
global,1,2212.5,100.0,225.61221212136664,0.18089375704832128,0.16803356259213006,0.15823441859901485,11519.652948157156,2649.4464850557197,2590.818327667934,2851.9302973912645,ok,
refine,3,2222.219780169,109.71978016899993,226.6033538638577,0.18201131373950183,0.16792265089991518,0.15768642354758655,11407.270818611521,2622.4680324351693,2557.2662367660546,2842.2057021441515,ok,
local,2,2237.219780169,124.71978016899993,228.1329281833246,0.1837404529621984,0.16775560248700525,0.15685130869884062,11216.036033989163,2575.763871747108,2500.9111930431095,2820.9149769328183,ok,
refine,3,2247.219780169,134.71978016899993,229.15264439630252,0.1848962228055951,0.16764697040596424,0.156301585659845,11075.102515017426,2541.0208105212446,2460.1104551804146,2802.1845887870327,ok,
local,2,2262.219780169,149.71978016899993,230.6822187157694,0.18663438066639043,0.16748805289172292,0.15548734519766558,10905.59079469831,2499.728190292438,2409.812279830613,2785.20044862948,ok,
global,1,2262.5,150.0,230.71079318625627,0.18666690308112163,0.16748512963073556,0.1554722509004709,10905.336139344248,2499.936633649457,2409.8216898361156,2785.969078067184,ok,
local,2,2287.219780169,174.71978016899993,233.23150924821422,0.1895432776130156,0.16723371294329342,0.15415725900909294,10633.660547970445,2433.7828685801433,2329.706649807784,2758.180003849689,ok,
refine,4,2289.719780169,177.21978016899993,233.48643830145872,0.18983498766999837,0.16720898948642177,0.1540260709207207,10616.532767752073,2429.765233982085,2324.242755949801,2758.2723469332227,ok,
refine,3,2297.219780169,184.71978016899993,234.25122546119215,0.19071101065862098,0.1671355829193544,0.15363446243003856,10548.125167803766,2413.592497153029,2303.907641615755,2753.7657446659387,ok,
refine,4,2302.219780169,189.71978016899993,234.7610835676811,0.19129576924545574,0.16708727773485374,0.15337500929598558,10473.148804883775,2394.4944941732997,2282.4722740293428,2741.145105882133,ok,
local,2,2312.219780169,199.71978016899993,235.78079978065904,0.19246706754283815,0.16699217127037347,0.1528599512763156,10381.074349531475,2372.6491800501094,2255.3335530249124,2734.32473258568,ok,
refine,5,2318.469780169,205.96978016899993,236.41812241377025,0.19320033322693497,0.16693373905555334,0.15254062171733884,10337.41088295305,2362.1573336432043,2241.4697245814214,2733.560977921728,ok,
refine,3,2322.219780169,209.71978016899993,236.80051599363696,0.19364073668708726,0.16689904932608338,0.1523499690164863,10306.733613875991,2355.1499067841373,2232.4825241930935,2732.232284331199,ok,
refine,5,2324.719780169,212.21978016899993,237.05544504688146,0.1939345238599256,0.1668760760465557,0.15222325886303878,10274.79202395907,2346.812260043926,2223.039402582908,2727.065661925838,ok,
refine,4,2327.219780169,214.71978016899993,237.31037410012596,0.19422845883921833,0.1668532248912362,0.1520968608492602,10255.732525701487,2342.5344650539587,2217.4500196967488,2726.5938134986504,ok,
refine,6,2335.344780169,222.84478016899993,238.1388935231705,0.1951847674174274,0.1667797975188242,0.1516882109036171,10156.07416726696,2317.5767360217474,2188.878832637705,2712.0152693183104,ok,
local,2,2337.219780169,224.71978016899993,238.33009031310388,0.19540567534389658,0.16676303400857878,0.1515943701580794,10151.387485401923,2317.0703644047335,2187.2638216939085,2714.7684526290977,ok,
refine,6,2338.469780169,225.96978016899993,238.4575548397261,0.195552993371125,0.16675189592539105,0.1515319056736023,10153.60983708172,2317.956038952947,2187.3656457609018,2718.035204648999,ok,
refine,4,2339.719780169,227.21978016899993,238.58501936634835,0.19570034824864563,0.16674078786064853,0.1514695178555379,10140.077590394552,2314.364890266417,2183.2218259721885,2716.050101445153,ok,
refine,7,2342.532280169,230.03228016899993,238.8718145512484,0.19603203140946185,0.16671590423178062,0.15132942494076118,10104.231832892383,2305.3082573599604,2172.975482583467,2710.408624454189,ok,
refine,5,2343.469780169,230.96978016899993,238.96741294621506,0.19614263389129602,0.16670764331752191,0.15128281317301154,10108.11248741718,2306.620364396053,2173.667228023036,2713.6186006388125,ok,
refine,7,2344.094780169,231.59478016899993,239.0311452095262,0.19621638038369038,0.16670214536597672,0.15125176246957872,10103.736084078373,2305.549367357769,2172.2837729912926,2713.4679206305523,ok,
refine,6,2344.719780169,232.21978016899993,239.0948774728373,0.19629013607835494,0.16669665486747642,0.15122073079509668,10097.976974203037,2304.5057429784315,2170.9267769733283,2713.3485174429848,ok,
refine,3,2347.219780169,234.71978016899993,239.3498065260818,0.19658525085686973,0.16667476729003203,0.1510967940826619,10049.295111536943,2291.8334220138227,2157.4655801448253,2702.840000595911,ok,
refine,6,2347.844780169,235.34478016899993,239.41353878939293,0.19665905254575455,0.16666931397138995,0.15106585732506503,10050.293759301427,2291.905683109517,2157.183660782906,2704.0269020712385,ok,
refine,7,2348.782280169,236.28228016899993,239.5091371843596,0.19676977232013976,0.16666114790217046,0.1510194876925389,10046.906597291187,2291.2871825743628,2156.0434445067967,2704.9494641399274,ok,
refine,5,2349.719780169,237.21978016899993,239.60473557932627,0.19688051278037472,0.1666529985064609,0.15097316061932628,10047.80804991308,2292.017839545999,2156.1790681874854,2707.472581637405,ok,
refine,7,2350.344780169,237.84478016899993,239.6684678426374,0.1969543512441043,0.16664757482962672,0.1509422995227648,10045.580473066013,2291.609392764102,2155.4193481084485,2708.0872042395936,ok,
