wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.1374924224457077,0.1374924224457077,0.1374924224457077,7762.563427645624,1934.2926399985945,2142.142255902769,1883.6037302387901
2050.0,209.0418236604753,0.1373819328226289,0.1373819328226289,0.1373819328226289,7719.702143553168,1922.7603239933574,2129.3703795518304,1872.3737095360088
2100.0,214.14040472536493,0.13946200704128345,0.13946200704128345,0.13946200704128345,7897.26029675235,1995.9210427224793,2210.394837512383,1943.616674573152
2150.0,219.2389857902546,0.14394993189202535,0.14394993189202535,0.14394993189202535,8351.013980869207,2178.767358811071,2412.894538287805,2121.670060742043
2200.0,224.33756685514422,0.14848438143155254,0.14848438143155254,0.14848438143155254,8880.83550701178,2389.977837981653,2646.807147235056,2327.3441033760496
2250.0,229.43614792003387,0.15306489054099487,0.15306489054099487,0.15306489054099487,9501.087444730703,2635.829536079293,2919.0844146413074,2566.7513185613266
2300.0,234.5347289849235,0.15769100751004805,0.15769100751004805,0.15769100751004805,10220.55139517612,2920.8952253814023,3234.790620923569,2844.344613009857
2350.0,239.63331004981316,0.16236229342091793,0.16236229342091793,0.16236229342091793,11084.753751278984,3261.949858297442,3612.5037878659477,3176.459219190199
2400.0,244.7318911147028,0.16707832156983413,0.16707832156983413,0.16707832156983413,12151.594178258285,3680.4669964466634,4076.0055802867523,3584.005814665916
2450.0,249.83047217959245,0.1718386769233851,0.1718386769233851,0.1718386769233851,13443.092716177793,4185.680666859976,4635.522552106844,4075.9763759558678
2500.0,254.92905324448208,0.1766429556071445,0.1766429556071445,0.1766429556071445,15151.54487341677,4848.738384652092,5369.849566847913,4721.653436362713
2550.0,260.0276343093717,0.18149076442426698,0.18149076442426698,0.18149076442426698,17338.800110135155,5702.646306701672,6315.540474949237,5553.177966086916
2600.0,265.12621537426134,0.1863817204019173,0.1863817204019173,0.1863817204019173,20808.976553006018,7025.976082889112,7781.109426173418,6841.8194476802955
