scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.18000925135599624,0.10632030722753238,5064.406521544562,1252.151988215682,764.9253460439941,810.5334036693574,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.1768821654942946,0.10196778638706204,4824.647576360309,1172.3088862044551,698.9798322579319,838.9833280709443,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17422507835678464,0.0982011952396249,4630.016172826858,1107.8584740125873,645.83440082848,870.6920197802813,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.17196439503734504,0.09492864194807084,4477.513507774083,1057.37112849325,603.693951172989,907.1391233373081,ok,
local,2,1921.551806476,140.9481935240001,195.94375311406037,0.14852148902753304,0.17177720257916607,0.0946541482537885,4476.000350484856,1057.2438399371206,602.5413062311861,914.0051361025183,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.1709638024740198,0.0934540346594912,4422.888979399662,1039.4053063103786,587.6474104382171,929.7716320967219,ok,
local,2,1971.551806476,90.94819352400009,201.04233417895,0.15393317575406004,0.17079116163305305,0.09319767037280564,4402.784230487632,1032.4191562445985,582.676115233879,930.4062347920237,ok,
refine,3,1981.551806476,80.94819352400009,202.06205039192793,0.15502319345038607,0.170603361446829,0.09291809549614842,4400.961064564917,1032.1956636380216,581.4510086142882,937.8228864267248,ok,
local,2,1996.551806476,65.94819352400009,203.59162471139481,0.15666299228542133,0.17032732067055623,0.09250578352402447,4374.080497082899,1023.2367386509449,574.766816530464,941.0397090703084,ok,
refine,3,2006.551806476,55.94819352400009,204.61134092437274,0.15775936447387814,0.1701470007875233,0.0922355271450893,4366.994059063018,1021.280221111016,572.587044411873,946.8158443202267,ok,
global,1,2012.5,50.0,205.21788786180807,0.15841270900359258,0.1700411281765516,0.09207649889132913,4355.178637484785,1016.9679480197343,569.5521850180562,947.311980199733,ok,
local,2,2021.551806476,40.94819352400009,206.14091524383963,0.15940866765183656,0.16988197206297742,0.09183693295363231,4352.637022349814,1016.37232017285,568.2777128268218,953.6020381217435,ok,
refine,4,2039.051806476,23.44819352400009,207.925418616551,0.16134002789528323,0.16958086734279074,0.09138199054914935,4322.392274280409,1006.1319119555834,560.7732174363024,957.1373605113515,ok,
local,2,2046.551806476,15.94819352400009,208.69020577628447,0.1621701113614292,0.1694544392144168,0.09119027472404716,4327.97929646936,1008.3017466758081,561.2088638829063,964.8461881323054,ok,
refine,4,2051.551806476,10.94819352400009,209.20006388277343,0.16272428444874837,0.16937101331063625,0.09106353478853271,4318.119634346493,1005.4337143037958,559.088892573784,965.8651053838604,ok,
refine,3,2056.551806476,5.948193524000089,209.7099219892624,0.1632790840016036,0.169288269176602,0.09093764405897678,4313.035249951059,1003.6853186509812,557.6169238154073,967.9457363729152,ok,
local,2,2059.051806476,3.4481935240000894,209.96485104250687,0.1635567184830642,0.16924715122347464,0.09087501521386622,4308.914335978781,1001.7423966154805,556.3222916357884,967.9551154747546,ok,
seed,0,2062.5,0.0,210.31646892669772,0.16393990998423658,0.16919071466001598,0.09078897706448515,4307.74397737937,1001.4089843399518,555.7847061839071,970.2180546851881,ok,
refine,5,2067.801806476,5.301806475999911,210.85710272886257,0.16452966987652062,0.1691045620166603,0.09065746293000912,4297.808061249914,998.0066673646116,553.3859164376956,970.8974578860307,ok,
local,2,2071.551806476,9.05180647599991,211.2394963087293,0.16494723444262072,0.1690440780988033,0.09056500563707764,4306.182562038975,1000.8234722170862,554.5752082272628,976.4489893930725,ok,
refine,5,2074.051806476,11.55180647599991,211.49442536197375,0.16522580573510692,0.16900396256128386,0.0905036253635825,4295.289228072534,997.9064503518081,552.6884347455546,975.4849425764539,ok,
refine,4,2076.551806476,14.05180647599991,211.74935441521825,0.16550453285850023,0.16896401198621402,0.09044245055838795,4293.169122797943,997.201071545979,552.0546636763332,976.6707154929042,ok,
refine,3,2081.551806476,19.05180647599991,212.2592125217072,0.16606245425195665,0.1688846033492431,0.09032071439269884,4287.816526953662,995.3309211872286,550.5357072119509,978.5851960585455,ok,
refine,6,2082.176806476,19.67680647599991,212.32294478501834,0.1661322381948259,0.1688747232628053,0.09030555465809482,4285.080423381157,993.9078504153423,549.7194588477018,977.6529678003625,ok,
refine,6,2085.301806476,22.80180647599991,212.64160610157393,0.16648130371051334,0.1688254754988129,0.0902299461378097,4283.457307285779,994.1464390318741,549.5208158516732,980.2291155984263,ok,
refine,5,2086.551806476,24.05180647599991,212.76907062819618,0.16662099793231394,0.1688058474678818,0.09019979125507432,4282.410160468065,993.79728382077,549.2079702897374,980.8211013173138,ok,
refine,4,2089.051806476,26.55180647599991,213.02399968144067,0.16690050291486697,0.16876671284786673,0.09013963274814944,4285.5748675409395,994.3868895937554,549.3167646827309,983.2771456889077,ok,
refine,7,2089.364306476,26.86430647599991,213.05586581309623,0.16693545195994297,0.1687618323834307,0.09013212708771057,4275.8917878551,991.0270962161264,547.4439180348115,980.1951072655658,ok,
refine,7,2090.926806476,28.42680647599991,213.215196471374,0.1671102335811206,0.1687374678589904,0.0900946458632645,4273.933917263991,990.3629732725761,546.9289676409982,980.7061090955306,ok,
refine,6,2091.551806476,29.05180647599991,213.27892873468514,0.16718016321117232,0.168727739667104,0.09007967531685178,4273.0022162411005,990.0333425122471,546.6877546477031,980.8467353666199,ok,
refine,5,2092.801806476,30.30180647599991,213.4063932613074,0.1673200515751965,0.16870831343588555,0.09004977177945996,4270.107217941004,989.279599400827,546.1528986104698,981.0326269065532,ok,
refine,7,2094.051806476,31.55180647599991,213.53385778792963,0.16745997873553362,0.16868892734815588,0.09001991824128112,4272.671859003709,989.9200988142053,546.3869433830058,982.599479807551,ok,
refine,6,2094.676806476,32.17680647599991,213.59759005124073,0.16752995686097857,0.16867924933567047,0.09000501019393473,4270.7646981968055,989.1873784341608,545.9235921657654,982.3391094215119,ok,
refine,7,2095.614306476,33.11430647599991,213.69318844620742,0.16763494222698533,0.16866475108098294,0.08998267149369786,4270.630374625374,989.14149706533,545.8092017378525,982.9926556290391,ok,
local,2,2096.551806476,34.05180647599991,213.7887868411741,0.16773994940239542,0.16865027531632928,0.08996036080497101,4266.964401598334,988.1392794429228,545.1468436052786,982.6918137298012,ok,
refine,7,2097.176806476,34.67680647599991,213.85251910448522,0.16780996630011372,0.16864063728614853,0.08994550255589229,4268.248772889025,988.7013853539185,545.4195771354063,983.7227749526483,ok,
refine,6,2097.801806476,35.30180647599991,213.91625136779635,0.16787999288756614,0.16863100922924137,0.08993065672857674,4268.08380316889,988.6454381698712,545.3295591005528,984.1332481964639,ok,
refine,7,2098.739306476,36.23930647599991,214.01184976276303,0.16798505093408056,0.16861658582430333,0.08990841125414259,4270.998916764962,989.4123091399572,545.6630835710002,985.5951257603715,ok,
refine,5,2099.051806476,36.55180647599991,214.0437158944186,0.16802007512634226,0.1686117829996594,0.08990100229486825,4267.754226732464,988.5337174545358,545.1497487208153,984.9543650471239,ok,
refine,6,2100.926806476,38.42680647599991,214.23491268435194,0.16823027112421063,0.16858301823268604,0.0898566135305828,4270.515626938091,989.248329948025,545.365890247474,987.06480844188,ok,
refine,4,2101.551806476,39.05180647599991,214.29864494766306,0.16830035582209857,0.16857344982889363,0.08984184200131264,4267.096522973878,988.3109691907243,544.7910288425606,986.5972799820291,ok,
refine,7,2101.864306476,39.36430647599991,214.33051107931863,0.16833540180128198,0.16856866934424786,0.08983446086650616,4271.689988321316,989.609178313717,545.4749366593298,988.1226824105962,ok,
refine,7,2104.989306476,42.48930647599991,214.64917239587425,0.1686859946623085,0.16852100053425828,0.0897608189513183,4764.15076663971,1102.7526103525431,607.5070384206302,1103.7044349161922,ok,
refine,5,2105.301806476,42.80180647599991,214.68103852752978,0.16872106725167985,0.16851624723270586,0.08975347167291894,4764.790644543222,1102.9296945273447,607.5710890771988,1104.1423351314463,ok,
refine,3,2106.551806476,44.05180647599991,214.80850305415203,0.16886138178863638,0.16849725866152787,0.08972411324204638,4766.47509224977,1103.2391392896293,607.6105628562489,1105.4951940589349,ok,
refine,6,2107.176806476,44.67680647599991,214.87223531746315,0.16893155356247802,0.168487779141633,0.0897094524171408,4766.984947902824,1103.2419236858116,607.5478261699286,1106.019602875512,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.1684074386341472,0.08958507977302903,4775.904139844517,1104.7374634310524,607.821455254392,1111.9699573234077,ok,
refine,6,2113.426806476,50.92680647599991,215.50955795057436,0.16963380284878993,0.1683935232726197,0.08956351589613058,4776.591186527212,1104.81328184975,607.7638690054822,1112.8217298194324,ok,
refine,4,2114.051806476,51.55180647599991,215.57329021388549,0.16970408090313588,0.16838415142761007,0.08954898917861671,4779.712796813272,1105.4951903837148,608.0739043901427,1114.0319023219893,ok,
refine,5,2117.801806476,55.30180647599991,215.9556837937522,0.1701259519158692,0.16832812452565032,0.08946208316026252,4784.576522310384,1106.3229909762929,608.1399056254647,1118.0095685682359,ok,
local,2,2121.551806476,59.05180647599991,216.33807737361892,0.17054817018613574,0.16827244628732954,0.08937561139319494,4791.565124285991,1107.3928448290912,608.3497042278174,1122.2392404792388,ok,
refine,5,2130.301806476,67.80180647599991,217.23032905997462,0.17153469500357596,0.1681438759812472,0.08917551981481242,4804.623404370219,1109.764881666614,608.7438104793265,1132.013477990833,ok,
refine,3,2131.551806476,69.05180647599991,217.35779358659684,0.17167578112147583,0.16812566158476344,0.08914712559752676,4805.1907836143355,1109.6619427395813,608.5580816439067,1132.9621990945923,ok,
refine,4,2139.051806476,76.55180647599991,218.1225807463303,0.1725231053122201,0.16801717079870715,0.08897775116668481,4817.119549746664,1111.7480571874694,608.9359404366978,1141.4310502155613,ok,
local,2,2146.551806476,84.05180647599991,218.88736790606376,0.17337181213895367,0.16791003357239684,0.08881006252095323,4831.233644546135,1114.074668717273,609.4583233594055,1150.1800355006162,ok,
global,1,2162.5,100.0,220.51363105647698,0.1751811099843143,0.16768664919423826,0.08845900853874657,4856.944906777672,1118.4858320566818,610.2682220315386,1168.3392120575113,ok,
refine,4,2164.051806476,101.55180647599991,220.67187127877511,0.17535749244480056,0.16766523158293267,0.08842524642811377,4859.022414593346,1119.1436363174207,610.457987773934,1170.3529372225826,ok,
refine,3,2181.551806476,119.05180647599991,222.4563746514865,0.17735066010160042,0.1674275471359797,0.0880492946652651,4878.297802074075,1121.1726626034285,609.8275447593104,1187.4851140129372,ok,
global,1,2212.5,150.0,225.61221212136664,0.18089375704832128,0.16702411439458248,0.08740548903964632,4944.176799445927,1134.080433450519,613.8294477937335,1228.1119115319518,ok,
refine,3,2231.551806476,169.0518064759999,227.55495571637613,0.18308643431314106,0.16678617515494212,0.08702213132275348,4974.998296530309,1139.6464793131718,615.0003881652441,1250.8811566316267,ok,
global,1,2262.5,200.0,230.71079318625627,0.18666690308112163,0.16641597490768698,0.08641971319214503,5046.374981503909,1154.6055200209066,620.1388123600735,1294.9578791595059,ok,
