scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,750.0,149.133496148022,0.10196095715984652,0.2005704104652483,0.09739818221734026,13350.02573473879,3665.045431349409,1905.8393280646778,1862.6910127970073,ok,
global,1,1562.5,650.0,159.3306582778013,0.11160620339930899,0.19622460475857173,0.09336816547516943,11516.560524429533,3092.9957640111884,1576.0063137744628,1758.7678805418454,ok,
global,1,1612.5,600.0,164.42923934269095,0.11653570306970394,0.19430962952087566,0.09159363189175894,10871.207557328878,2891.607348461501,1459.563795540233,1733.7974575287212,ok,
global,1,1762.5,450.0,179.72498253735986,0.13173987941953247,0.18942084182601562,0.08706824670025684,9551.189390482798,2477.202071466446,1219.3392111773383,1722.4446176012464,ok,
global,1,1912.5,300.0,195.02072573202878,0.14754865764183397,0.18558130254032884,0.083521137687007,8704.999890866686,2210.3923576769494,1065.3233056165698,1756.9714886033205,ok,
global,1,2012.5,200.0,205.21788786180807,0.15841270900359258,0.18348870158038352,0.0815919056370854,8298.686571181745,2083.6502611618007,992.1483575125277,1798.4562652291315,ok,
local,2,2024.625420771,187.8745792289999,206.45433667674487,0.15974732383208048,0.1832570791264502,0.0813785973735988,8252.289753446657,2069.1681506051914,983.9112058445271,1803.2792491058735,ok,
local,2,2074.625420771,137.87457922900012,211.5529177416345,0.16528974470771593,0.18234854680831708,0.08054243658285913,8094.604855007484,2019.2681096239046,955.0571657078361,1829.9193675665385,ok,
refine,3,2084.625420771,127.87457922900012,212.57263395461243,0.1664057301731501,0.18217552622601535,0.08038330326935728,8079.583101610398,2014.8854393967927,952.039197562329,1840.0216803213152,ok,
local,2,2099.625420771,112.87457922900012,214.10220827407932,0.1680843706353706,0.18192123020216058,0.08014948438219525,8032.739956606997,1999.9891793558381,943.564399116517,1847.4209048001792,ok,
refine,3,2109.625420771,102.87457922900012,215.12192448705724,0.16920656446405302,0.18175513154732698,0.07999680522835131,8003.572772273733,1991.6613798805881,938.6526485804243,1853.7040996715307,ok,
global,1,2112.5,100.0,215.41504999158735,0.16952960597438926,0.1817078865359533,0.07995338387982015,7997.522122385699,1989.4243410806184,937.3757055178102,1855.6394980502328,ok,
local,2,2124.625420771,87.87457922900012,216.65149880652413,0.170894491904431,0.18151103473214886,0.07977249634289417,7963.402658191571,1978.178701986419,930.9888767058571,1862.0223578558575,ok,
refine,4,2142.125420771,70.37457922900012,218.43600217923552,0.17287075122405995,0.18123376413199868,0.07951780428248238,7931.821174356194,1968.4845397115992,924.9030646846236,1877.1921779837826,ok,
local,2,2149.625420771,62.87457922900012,219.20078933896897,0.17372002402949915,0.1811173633342503,0.07941091585370119,7914.325533957132,1963.2390406929267,921.7915399562806,1882.5967027862869,ok,
refine,4,2154.625420771,57.87457922900012,219.71064744545794,0.17428697241852886,0.18104056135240723,0.07934040149875081,7884.840510776614,1954.374777914525,917.1181732555686,1881.0107486885815,ok,
refine,3,2159.625420771,52.87457922900012,220.2205055519469,0.17485453325386732,0.18096439303653006,0.07927047799840936,7874.170117252874,1950.9567728348238,915.0882179538079,1884.6287238270454,ok,
local,2,2162.125420771,50.37457922900012,220.47543460519137,0.17513854313366398,0.18092654513024783,0.0792357365386733,7866.783880564575,1947.966384455254,913.5481949342162,1885.1931373957964,ok,
global,1,2162.5,50.0,220.51363105647698,0.1751811099843143,0.1809208878322894,0.07923054377159527,7865.8785569103,1948.2091890883996,913.6133703823718,1885.9430209771774,ok,
