wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,8861.230236269557,2020.4028692414897,2237.5081130247722,1967.4567617269838
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,8834.464281350789,2016.9850946748434,2233.72297618489,1964.1285769006709
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,8829.63112099683,2020.4755651002315,2237.588622656892,1967.5275520173564
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,9175.1749982607,2139.9232586458143,2369.8752484895685,2083.8441766057913
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,9842.252137310905,2366.2682771380064,2620.5491450009354,2304.2560385842867
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,10661.385804485879,2642.126954458509,2926.0587161461344,2572.883663420811
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,11631.629727084308,2967.8410748767305,3286.782483154174,2890.0598762321592
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,12864.212896255516,3379.5735815268486,3742.7703924526404,3290.999684991222
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,14413.491310192188,3894.3501800958147,4312.878171522677,3792.282502476584
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,16471.264503428712,4573.875919753152,5065.443286824956,4453.995910343585
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,19516.62550881815,5570.247358057147,6168.910517851791,5424.249576192877
