wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4966.030004901123,1125.5596301156854,1247.3759515066058,1102.1922979388394
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4955.073851675959,1125.2496931153973,1247.032454373112,1101.888798588051
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4948.7346836684565,1125.895024021946,1247.747662032566,1102.5207254344712
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5006.89169556563,1161.3617724809808,1287.0547677304667,1137.2508000040493
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5115.873471811026,1223.5757195338774,1356.0052720462588,1198.1725115872405
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5228.534365798755,1288.4463185628645,1427.900091941116,1261.6956942734735
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5352.0588809980445,1358.2588923130086,1505.2720060484648,1330.0582027520045
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5480.730068670077,1431.5464566003507,1586.4951844041452,1401.823523321552
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5621.004533448159,1510.6833012156021,1674.2010060833695,1479.31662979742
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5769.724262300005,1593.7761509070838,1766.2911910445123,1560.683571830946
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,5920.746770550174,1680.7305497532095,1862.6610556316161,1645.8318554286634
