scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.13370944852050679,0.13370944852050679,0.13370944852050679,6786.953081822402,1680.5270751138632,1884.1984088080521,1588.4575044076232,ok,
refine,1,2032.5,207.25732028776392,0.13351277617908353,0.13351277617908353,0.13351277617908353,6753.6082826268785,1670.327824293235,1872.7626685500913,1578.8172082990457,ok,
focus,0,2047.5,208.7868946072308,0.13343495748488507,0.13343495748488507,0.13343495748488507,6733.637053285531,1663.829803083495,1865.4768704015642,1572.6753014390817,ok,
refine,1,2057.5,209.80661082020876,0.1333851714629273,0.1333851714629273,0.1333851714629273,6724.336698358001,1660.8532761299596,1862.1394890869865,1569.861898600786,ok,
refine,1,2082.5,212.35590135265358,0.13326785485433176,0.13326785485433176,0.13326785485433176,6709.774106909881,1657.4343863938818,1858.3061158637972,1566.6303760117246,ok,
focus,0,2097.5,213.88547567212046,0.13320224871904768,0.13320224871904768,0.13320224871904768,6684.649612769685,1648.7313345275838,1848.5479637852884,1558.4042819078584,ok,
refine,1,2107.5,214.9051918850984,0.13316045678124533,0.13316045678124533,0.13316045678124533,6676.868738813959,1646.350873786524,1845.8789117923739,1556.1542787632895,ok,
refine,1,2132.5,217.4544824175432,0.13306262469006624,0.13306262469006624,0.13306262469006624,6654.511884843421,1639.6055608558715,1838.315841916928,1549.7786326359296,ok,
focus,0,2147.5,218.9840567370101,0.13300837647484925,0.13300837647484925,0.13300837647484925,6643.489209411436,1636.269368723589,1834.5751920058322,1546.6252755319683,ok,
refine,1,2157.5,220.00377294998802,0.13297402205957357,0.13297402205957357,0.13297402205957357,6644.548710976127,1637.5490532393721,1836.0100169740576,1547.8348288486457,ok,
