scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.134223580727856,0.134223580727856,0.134223580727856,5441.348273374489,1324.4852502703839,1466.789223956679,1289.781153035142,ok,
refine,1,2032.5,207.25732028776392,0.13404635767169779,0.13404635767169779,0.13404635767169779,5409.836931820414,1313.6707413845204,1454.8123088059276,1279.2501236544429,ok,
focus,0,2047.5,208.7868946072308,0.1339769538226535,0.1339769538226535,0.1339769538226535,5394.224725622079,1309.7552788072167,1450.4759895556278,1275.4372966573226,ok,
refine,1,2057.5,209.80661082020876,0.13393280377865113,0.13393280377865113,0.13393280377865113,5379.075900546012,1304.8420315700791,1445.034637951508,1270.6528398174405,ok,
refine,1,2082.5,212.35590135265358,0.13382966725302828,0.13382966725302828,0.13382966725302828,5376.036896715325,1304.839539257826,1445.0318777510497,1270.6504128358886,ok,
focus,0,2097.5,213.88547567212046,0.1337726301985523,0.1337726301985523,0.1337726301985523,5351.199179982001,1296.4763792040796,1435.7697966512037,1262.5064753560628,ok,
refine,1,2107.5,214.9051918850984,0.13373657608989112,0.13373657608989112,0.13373657608989112,5347.0839953199675,1295.3721719110345,1434.546902741067,1261.431212524605,ok,
refine,1,2132.5,217.4544824175432,0.1336531753425054,0.1336531753425054,0.1336531753425054,5344.110129113515,1295.3724911713075,1434.5472563172893,1261.431523416144,ok,
focus,0,2147.5,218.9840567370101,0.13360764468187336,0.13360764468187336,0.13360764468187336,5320.879131105608,1287.5833284721598,1425.9208691435704,1253.846537162816,ok,
refine,1,2157.5,220.00377294998802,0.13357912613836467,0.13357912613836467,0.13357912613836467,5321.342373476511,1288.2035584842754,1426.6077650819304,1254.4505091553788,ok,
refine,1,2182.5,222.55306348243286,0.13351410476303432,0.13351410476303432,0.13351410476303432,5317.351392279024,1287.7982272931515,1426.1588665387528,1254.0558028651817,ok,
refine,2,2190.0,223.3178506421663,0.1334963121600237,0.1334963121600237,0.1334963121600237,5314.61904237727,1287.0924075832427,1425.3771812244656,1253.3684847279485,ok,
focus,0,2197.5,224.08263780189975,0.13347929601023756,0.13347929601023756,0.13347929601023756,5293.294698088827,1279.6636858010263,1417.1499772521756,1246.1344911943333,ok,
refine,2,2202.5,224.5924959083887,0.1334683793159201,0.1334683793159201,0.1334683793159201,5290.7281801013305,1278.9073652083189,1416.3123629267147,1245.3979959482622,ok,
refine,1,2207.5,225.10235401487768,0.13345780180643033,0.13345780180643033,0.13345780180643033,5295.277396420972,1280.5153599830323,1418.0931943248718,1246.9638405367905,ok,
refine,2,2215.0,225.8671411746111,0.13344256643343486,0.13344256643343486,0.13344256643343486,5291.395338181426,1279.7068273886177,1417.1977559483237,1246.176501916341,ok,
refine,2,2227.5,227.14178644083353,0.1334188374218973,0.1334188374218973,0.1334188374218973,5289.7883464239285,1279.6406377483634,1417.124451860866,1246.1120472976827,ok,
refine,1,2232.5,227.6516445473225,0.1334099213666311,0.1334099213666311,0.1334099213666311,5292.35095422055,1280.4935059300635,1418.0689912712824,1246.9425593416543,ok,
refine,2,2240.0,228.41643170705595,0.13339715697475305,0.13339715697475305,0.13339715697475305,5286.79279503279,1279.0443923394496,1416.4641185302492,1245.5314312026155,ok,
focus,0,2247.5,229.18121886678938,0.13338511761596494,0.13338511761596494,0.13338511761596494,5271.028372945013,1273.368753830324,1410.178429409499,1240.0045675674155,ok,
refine,2,2252.5,229.69107697327834,0.13337749054796352,0.13337749054796352,0.13337749054796352,5282.972530439076,1278.132017644565,1415.453676500782,1244.642972482997,ok,
refine,1,2257.5,230.2009350797673,0.13337018030675493,0.13337018030675493,0.13337018030675493,5264.552505439538,1271.6719757203407,1408.2992717272216,1238.3522669111999,ok,
refine,2,2265.0,230.96572223950076,0.1333598043391237,0.1333598043391237,0.1333598043391237,5278.686194521127,1277.0395439751753,1414.2437774123625,1243.5791357030375,ok,
refine,3,2268.75,231.34811581936748,0.13335487965483342,0.13335487965483342,0.13335487965483342,5271.258430030121,1274.3710913307307,1411.288503969655,1240.9806309076523,ok,
refine,3,2275.0,231.9854384524787,0.13334705887482903,0.13334705887482903,0.13334705887482903,5269.809710168331,1274.0874236295895,1410.9743460154261,1240.7043989560584,ok,
refine,2,2277.5,232.24036750572319,0.13334406526726897,0.13334406526726897,0.13334406526726897,5274.161321676176,1275.8533389785434,1412.9300722089179,1242.424024564575,ok,
refine,3,2281.25,232.6227610855899,0.13333971837872177,0.13333971837872177,0.13333971837872177,5268.004570556973,1273.6673269033324,1410.5090948515874,1240.2953141780401,ok,
refine,1,2282.5,232.75022561221215,0.13333830756082632,0.13333830756082632,0.13333830756082632,5266.958827117604,1272.383800471302,1409.0876075392725,1239.04543268002,ok,
refine,3,2287.5,233.2600837187011,0.1333328541665923,0.1333328541665923,0.1333328541665923,5265.987324748451,1273.1657132195148,1409.9535648138447,1239.8068492373022,ok,
refine,2,2290.0,233.51501277194558,0.1333302409533465,0.1333302409533465,0.1333302409533465,5269.541329155438,1274.628053092,1411.5730854743904,1241.2308569591728,ok,
refine,3,2293.75,233.8974063518123,0.1333264622808586,0.1333264622808586,0.1333264622808586,5263.849411380482,1272.617414180051,1409.3463314071123,1239.2729226988947,ok,
focus,0,2297.5,234.27979993167904,0.1333228522353888,0.1333228522353888,0.1333228522353888,5266.531402537646,1273.8006657957635,1410.6567657830926,1240.42515787308,ok,
refine,3,2300.0,234.5347289849235,0.13332053880570605,0.13332053880570605,0.13332053880570605,5261.648622707802,1272.0444817902965,1408.711816914441,1238.7150085214382,ok,
refine,2,2302.5,234.789658038168,0.13331829970132358,0.13331829970132358,0.13331829970132358,5264.916608221488,1273.397996641192,1410.2108154076268,1240.033043839771,ok,
refine,3,2306.25,235.17205161803471,0.1333150798665263,0.1333150798665263,0.1333150798665263,5258.532140643216,1271.460836802282,1408.0654383711906,1238.1466625538544,ok,
refine,1,2307.5,235.29951614465696,0.1333140434849098,0.1333140434849098,0.1333140434849098,5265.078490372924,1272.7335833581571,1409.474987123613,1239.3860467474003,ok,
refine,4,2308.125,235.3632484079681,0.1333135321950569,0.1333135321950569,0.1333135321950569,5245.912301641384,1266.723400944552,1402.8187953752865,1233.5334085694642,ok,
refine,4,2311.25,235.68190972452368,0.1333110446033142,0.1333110446033142,0.1333110446033142,5250.377564668106,1267.6215034795464,1403.8134311901745,1234.4079692437147,ok,
focus,0,2312.5,235.80937425114593,0.13331008162936606,0.13331008162936606,0.13331008162936606,5261.690160885503,1272.592539366182,1409.3187829036863,1239.2486999257248,ok,
refine,4,2314.375,236.00057104107927,0.13330867142689237,0.13330867142689237,0.13330867142689237,5250.337224718708,1268.6774433169398,1404.9828695780134,1235.436229848907,ok,
refine,2,2315.0,236.0643033043904,0.1333082104799115,0.1333082104799115,0.1333082104799115,5260.343248059965,1272.184664655247,1408.8670674484058,1238.8515167887153,ok,
refine,4,2317.5,236.3192323576349,0.13330641219429648,0.13330641219429648,0.13330641219429648,5249.908837078457,1268.646208773149,1404.948277763933,1235.4058140527,ok,
refine,3,2318.75,236.44669688425714,0.13330554030038405,0.13330554030038405,0.13330554030038405,5254.931535471789,1270.6171880983588,1407.1311094016028,1237.3251283185255,ok,
refine,4,2320.625,236.63789367419048,0.13330426643649554,0.13330426643649554,0.13330426643649554,5249.238151768768,1268.5223318486624,1404.8110858276768,1235.285184300103,ok,
refine,4,2323.75,236.9565549907461,0.13330223368690558,0.13330223368690558,0.13330223368690558,5248.417450568936,1268.3410137018425,1404.610278552684,1235.1086190254734,ok,
refine,3,2325.0,237.08401951736832,0.1333014521253171,0.1333014521253171,0.1333014521253171,5251.859447910426,1269.708630283377,1406.1248945124723,1236.4403864273663,ok,
refine,4,2326.875,237.2752163073017,0.13330031348137383,0.13330031348137383,0.13330031348137383,5247.5051252192725,1268.1245396248755,1404.3705365838593,1234.8978193591402,ok,
refine,2,2327.5,237.3389485706128,0.13329994290487918,0.13329994290487918,0.13329994290487918,5244.1212779119305,1266.8581481204014,1402.968025960696,1233.6646236327476,ok,
refine,5,2327.8125,237.37081470226838,0.1332997592967129,0.1332997592967129,0.1332997592967129,5242.592600682443,1266.2873244891707,1402.3358468881695,1233.108762937164,ok,
refine,5,2329.375,237.5301453605462,0.1332988580383016,0.1332988580383016,0.1332988580383016,5243.510601533949,1266.7039259216313,1402.7972270637208,1233.5144440431293,ok,
refine,4,2330.0,237.59387762385728,0.13329850535816218,0.13329850535816218,0.13329850535816218,5246.538062986222,1267.8870085856627,1404.107474328111,1234.666514694344,ok,
refine,5,2330.9375,237.68947601882397,0.13329798470851748,0.13329798470851748,0.13329798470851748,5243.896785018029,1266.9173376886245,1403.033577567699,1233.7222616714753,ok,
refine,3,2331.25,237.72134215047953,0.133297813388955,0.133297813388955,0.133297813388955,5249.135072256692,1268.9320445328556,1405.264836812262,1235.6841572317837,ok,
refine,1,2332.5,237.84880667710178,0.13329713925010733,0.13329713925010733,0.13329713925010733,5233.9463258328715,1263.5195954907579,1399.270626292013,1230.413584107712,ok,
refine,4,2333.125,237.9125389404129,0.1332968088579316,0.1332968088579316,0.1332968088579316,5245.53964902432,1267.637325159171,1403.830953475875,1234.4233761914306,ok,
refine,5,2334.0625,238.0081373353796,0.13329632160596672,0.13329632160596672,0.13329632160596672,5243.75488330967,1266.994804131086,1403.1193705536018,1233.7976974947933,ok,
refine,5,2335.625,238.16746799365737,0.13329553171913924,0.13329553171913924,0.13329553171913924,5243.473357371071,1266.9530292808101,1403.0731054996388,1233.7570176839693,ok,
refine,4,2336.25,238.2312002569685,0.13329522352372586,0.13329522352372586,0.13329522352372586,5246.983947418613,1267.3811325721904,1403.5472238207506,1234.1738991519194,ok,
refine,5,2337.1875,238.32679865193518,0.13329476953281624,0.13329476953281624,0.13329476953281624,5243.104404929618,1266.877798049983,1402.9897879789069,1233.6837584809348,ok,
refine,3,2337.5,238.35866478359074,0.1332946204146234,0.1332946204146234,0.1332946204146234,5246.643865428904,1268.2437124834744,1404.5025188338877,1235.0138683529995,ok,
refine,5,2338.75,238.486129310213,0.13329403499033618,0.13329403499033618,0.13329403499033618,5242.680966944783,1266.7817163805655,1402.88337889327,1233.5901953895118,ok,
refine,4,2339.375,238.5498615735241,0.1332937489009559,0.1332937489009559,0.1332937489009559,5245.056226289894,1267.715920513969,1403.9179967161729,1234.4999113350323,ok,
refine,2,2340.0,238.61359383683524,0.1332934672219361,0.1332934672219361,0.1332934672219361,5243.17170665204,1267.0219003934012,1403.1493792796641,1233.8240834858318,ok,
refine,5,2340.3125,238.64545996849077,0.13329332803518418,0.13329332803518418,0.13329332803518418,5242.223881852738,1266.6727393506753,1402.7626883788741,1233.4840749622501,ok,
refine,5,2341.875,238.80479062676858,0.13329264861099166,0.13329264861099166,0.13329264861099166,5241.746341199593,1266.5558990778447,1402.6332894344882,1233.370297410351,ok,
refine,4,2342.5,238.8685228900797,0.13329238453738443,0.13329238453738443,0.13329238453738443,5243.460347547511,1267.237404111605,1403.3880465899263,1234.0339382293068,ok,
refine,5,2343.4375,238.9641212850464,0.1332919966615356,0.1332919966615356,0.1332919966615356,5241.256730176929,1266.4343808424237,1402.4987097129062,1233.2519645187683,ok,
refine,3,2343.75,238.99598741670195,0.1332918695636754,0.1332918695636754,0.1332918695636754,5244.312914225837,1267.615924781868,1403.807252861648,1234.4025367798106,ok,
refine,5,2345.0,239.1234519433242,0.13329137213073838,0.13329137213073838,0.13329137213073838,5240.760193064415,1266.3102091273781,1402.3611913002883,1233.1310477029242,ok,
refine,4,2345.625,239.1871842066353,0.13329112998311013,0.13329112998311013,0.13329112998311013,5242.077390400707,1266.8400797966635,1402.948015548516,1233.6470289319475,ok,
refine,5,2346.5625,239.28278260160198,0.13329077496266703,0.13329077496266703,0.13329077496266703,5240.260109990565,1266.1846257017921,1402.222109438277,1233.008756181549,ok,
focus,0,2347.5,239.37838099656867,0.13329042977271857,0.13329042977271857,0.13329042977271857,5229.597208720162,1262.4857171636904,1398.1256207138426,1229.4068067169562,ok,
refine,5,2348.125,239.4421132598798,0.1332902051015329,0.1332902051015329,0.1332902051015329,5239.75858093796,1266.058446274699,1402.0823675130528,1232.8858842815876,ok,
refine,4,2348.75,239.5058455231909,0.13328998479055237,0.13328998479055237,0.13328998479055237,5240.832197574716,1266.4952211647023,1402.566089506604,1233.3112100405212,ok,
refine,5,2349.6875,239.6014439181576,0.1332896624916911,0.1332896624916911,0.1332896624916911,5239.256923423697,1265.9321773915171,1401.9425265164796,1232.7629252704396,ok,
refine,3,2350.0,239.63331004981316,0.13328955723499117,0.13328955723499117,0.13328955723499117,5242.096164179559,1267.0310295215584,1403.1594896595707,1233.832973313179,ok,
