scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.17952282431451932,0.17952282431451932,0.17952282431451932,8610.370137845699,2844.4481183157914,3194.7480691828114,2707.0683077910608,ok,
refine,1,2032.5,207.25732028776392,0.17706167374169976,0.17706167374169976,0.17706167374169976,8358.65191548048,2722.9228491713307,3058.253895213123,2591.4135085212397,ok,
focus,0,2047.5,208.7868946072308,0.176035979374139,0.176035979374139,0.176035979374139,8256.741626442563,2673.6264235179565,3002.8853702422634,2544.4984244914044,ok,
refine,1,2057.5,209.80661082020876,0.17536159522915526,0.17536159522915526,0.17536159522915526,8187.00011499286,2640.097925969298,2965.2269917867616,2512.589573919766,ok,
refine,1,2082.5,212.35590135265358,0.17370778628411668,0.17370778628411668,0.17370778628411668,8084.819797915548,2583.365808248664,2901.5068815550044,2458.597990660385,ok,
focus,0,2097.5,213.88547567212046,0.17273702205657332,0.17273702205657332,0.17273702205657332,7953.007989530676,2526.9967862960316,2838.194591501504,2404.951963255022,ok,
refine,1,2107.5,214.9051918850984,0.17209860030275825,0.17209860030275825,0.17209860030275825,7894.415038803392,2499.0101138933237,2806.7606538631767,2378.3172312214906,ok,
refine,1,2132.5,217.4544824175432,0.17053246789597046,0.17053246789597046,0.17053246789597046,7764.893197882499,2435.8786404240745,2735.8529456693277,2318.2354231901536,ok,
focus,0,2147.5,218.9840567370101,0.16961282866290628,0.16961282866290628,0.16961282866290628,7685.550994015017,2397.8446186639844,2693.1340739528837,2282.0386948631563,ok,
refine,1,2157.5,220.00377294998802,0.16900789241573805,0.16900789241573805,0.16900789241573805,7648.4084739694,2379.2579403793575,2672.2579770130383,2264.3498754000543,ok,
refine,1,2182.5,222.55306348243286,0.16752344578898362,0.16752344578898362,0.16752344578898362,7537.978687353241,2323.029211448389,2609.1032606085455,2210.8373639405827,ok,
refine,2,2190.0,223.3178506421663,0.16708573147315278,0.16708573147315278,0.16708573147315278,7488.395346101927,2301.7872578332767,2585.2448241483025,2190.6215364114596,ok,
