scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,700.0,149.133496148022,0.10196095715984652,0.18618025706349503,0.24901608213589962,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1612.5,550.0,164.42923934269095,0.11653570306970394,0.18051143842071632,0.227903743217741,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1762.5,400.0,179.72498253735986,0.13173987941953247,0.17613313993766935,0.21056814648194205,16613.47194907445,4020.0846991967715,4971.125690262043,3006.497275334656,ok,
global,1,1862.5,300.0,189.92214466713915,0.14221330294994747,0.17377983929973567,0.20065865408438513,13182.193333468413,3147.702644918636,3759.4218388907184,2575.6252877516044,ok,
global,1,1962.5,200.0,200.11930679691844,0.15294871327860363,0.17179999928721384,0.1918321517504912,11210.079692147527,2646.000106170977,3056.0202439192904,2355.3852785953045,ok,
global,1,2062.5,100.0,210.31646892669772,0.16393990998423658,0.17014066500093275,0.18393111365281833,9927.549674101147,2320.878904439237,2595.190738447689,2236.034456494909,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.16941737467933354,0.18028657279450774,9439.07453164416,2197.255270285945,2418.5497381749115,2198.454718580231,ok,
seed,0,2162.5,0.0,220.51363105647698,0.1751811099843143,0.16875865420685363,0.17682715168923202,9017.526140358075,2090.8391245270013,2266.060477204119,2170.157569846937,ok,
local,2,2186.850720568,24.350720567999815,222.99671351256544,0.17795565406105887,0.168459945369208,0.17520558376828219,8835.604666068426,2045.096769947029,2200.0576563206655,2160.1225655520075,ok,
global,1,2212.5,50.0,225.61221212136664,0.18089375704832128,0.1681602783763254,0.17354029984525993,8645.161572237714,1996.8107870278732,2131.4746774076684,2147.763756836553,ok,
refine,3,2221.850720568,59.350720567999815,226.5657202579882,0.1819688384644866,0.16805475390740734,0.17294382270899814,8592.037244473802,1983.5146833162257,2111.3502469770438,2147.4895665893505,ok,
local,2,2236.850720568,74.35072056799982,228.0952945774551,0.18369784420005106,0.16788954149446214,0.17199856896315058,8508.910743694663,1963.6704878699613,2080.8546658343307,2148.3174103209444,ok,
refine,3,2246.850720568,84.35072056799982,229.11501079043302,0.18485352528267873,0.1677821413772065,0.17137620966305045,8434.885826624053,1944.4225855078537,2054.302147402676,2142.0127608649186,ok,
local,2,2261.850720568,99.35072056799982,230.6445851098999,0.18659155034546254,0.167625083618929,0.17045417833673465,8344.827681956835,1921.4682117145346,2021.0481110401736,2138.6296320171105,ok,
global,1,2262.5,100.0,230.71079318625627,0.18666690308112163,0.16761839366674952,0.1704145762065935,8336.691198622892,1919.9070358919957,2018.989092545188,2137.840160554053,ok,
local,2,2286.850720568,124.35072056799982,233.19387564234472,0.18950022686781462,0.16737387430966374,0.16894747551196346,8211.63504115492,1889.252969670936,1972.5423247102378,2138.757750318425,ok,
refine,4,2289.350720568,126.85072056799982,233.44880469558922,0.18979191494410375,0.16734946602506723,0.1687988305239084,8195.772205002175,1885.2407608444394,1966.9106373030995,2137.8125094610987,ok,
refine,3,2296.850720568,134.35072056799982,234.21359185532265,0.1906678720575159,0.16727700725157338,0.1683550713042523,8142.72468441106,1871.137708836126,1947.8983376304684,2132.536351976078,ok,
refine,4,2301.850720568,139.35072056799982,234.7234499618116,0.19125258678310075,0.16722933581846386,0.16806103312971452,8115.333761309506,1864.6467026697317,1938.3032158429314,2132.2633032722015,ok,
local,2,2311.850720568,149.35072056799982,235.74316617478956,0.19242379749071822,0.16713550136064761,0.1674772378384734,8061.351861485746,1851.0460483667193,1918.55053303712,2130.868845245838,ok,
global,1,2312.5,150.0,235.80937425114593,0.1924999238149432,0.16712947796306096,0.1674395292139696,8060.503440977789,1851.028679592868,1918.174640053165,2131.768875702466,ok,
refine,5,2318.100720568,155.60072056799982,236.38048880790075,0.19315700852070236,0.16707786718053066,0.16711523784262527,8041.015066669269,1846.5546704257076,1910.4366668138791,2134.534274157377,ok,
refine,3,2321.850720568,159.35072056799982,236.7628823877675,0.19359737922129758,0.1670436573842754,0.16689908916392177,8010.719889773882,1838.2406946274903,1899.75198728386,2130.2044229738003,ok,
refine,5,2324.350720568,161.85072056799982,237.01781144101196,0.19389114456811005,0.16702100452201238,0.16675542573852561,8006.886518033446,1838.185748072925,1898.326371702158,2133.6623510068785,ok,
refine,4,2326.850720568,164.35072056799982,237.27274049425645,0.1941850577323005,0.16699847415243269,0.16661210955739839,7997.073614610775,1835.7301961799658,1894.4177856829986,2134.330020392025,ok,
refine,6,2334.975720568,172.47572056799982,238.101259917301,0.19514129548667358,0.16692609186857169,0.1661487166443291,7939.867847634762,1820.7292498048805,1874.5042572037378,2128.2321934593538,ok,
local,2,2336.850720568,174.35072056799982,238.29245670723438,0.1953621870854832,0.16690957008113122,0.1660422949863322,7934.812928318207,1819.7229134671788,1872.461083904619,2129.6782575364637,ok,
refine,6,2338.100720568,175.60072056799982,238.41992123385663,0.19550949423099398,0.16689859326037368,0.1659714540246081,7938.419725602361,1821.0588456411688,1873.1738730805425,2132.9887760255388,ok,
refine,4,2339.350720568,176.85072056799982,238.54738576047885,0.19565683822950564,0.1668876465490573,0.16590069835129975,7934.056441937456,1820.0680432781007,1871.4770773851558,2133.5748383587297,ok,
refine,7,2342.163220568,179.66322056799982,238.8341809453789,0.19598849692244485,0.16686312629757483,0.1657418092148195,7911.050753124406,1813.9211407812836,1863.6232913480462,2130.2814693002606,ok,
refine,5,2343.100720568,180.60072056799982,238.9297793403456,0.19609909125136107,0.16685498661116702,0.16568894169687648,7914.152371333146,1815.002065977241,1864.252595629185,2132.862845499633,ok,
refine,7,2343.725720568,181.22572056799982,238.99351160365669,0.19617283230932087,0.16684956950650068,0.16565372317081184,7911.715125836882,1814.389118508929,1863.287477770977,2133.013573113014,ok,
refine,6,2344.350720568,181.85072056799982,239.0572438669678,0.19624658257022562,0.16684415987751386,0.16561852581369405,7909.310366859566,1813.786228024163,1862.3330951090456,2133.1756009736,ok,
refine,3,2346.850720568,184.35072056799982,239.3121729202123,0.19654167562044553,0.16682259600421478,0.16547794773643534,7874.163474971636,1804.0816388783585,1851.0036761017793,2125.227373369865,ok,
refine,6,2347.475720568,184.97572056799982,239.37590518352343,0.1966154718789415,0.16681722366806845,0.1654428559705174,7876.21582332362,1804.736863040111,1851.3575063476217,2126.866827315986,ok,
refine,7,2348.413220568,185.91322056799982,239.47150357849011,0.19672618350900611,0.1668091791148855,0.165390257818245,7874.289366304625,1804.4191804952025,1850.5306252361129,2127.79041792201,ok,
refine,5,2349.350720568,186.85072056799982,239.56710197345677,0.19683691582643445,0.166801151285926,0.16533770701146266,7873.844662518244,1804.6320639153803,1850.2557879398757,2129.3484857272483,ok,
refine,7,2349.975720568,187.47572056799982,239.6308342367679,0.19691074886246732,0.16679580868174498,0.16530269941534229,7872.830787696278,1804.5072348973215,1849.7891616624522,2130.0609526978938,ok,
