wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4780.802334160437,1028.93548957517,1120.1358910674926,1007.4524829418777
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4773.721380133143,1029.129863787061,1120.3475030286945,1007.6427966597713
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4767.593613948902,1029.6916180886885,1120.9590755635734,1008.1928158657428
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,4819.563269362458,1061.2059703126592,1155.268224988576,1039.0488305623999
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,4914.1081082545425,1115.6608897961723,1214.5523872080123,1092.3661820962986
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5015.429264696646,1173.3747624297962,1277.3845173438317,1148.8744069688235
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5122.896118134493,1234.456617399346,1343.8833136513945,1208.6802567367242
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5233.852835539899,1297.6513501999218,1412.6823647986016,1270.554846136112
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5354.800735167111,1365.7627617906528,1486.8341221060798,1337.2434044830318
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5480.62173971914,1437.1579805102074,1564.560905441857,1407.147170945538
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,5615.622847358439,1513.159631999643,1647.3026352723252,1481.5611414013379
