wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.1258364994508132,0.1258364994508132,0.1258364994508132,6416.6060570559575,1462.5198866275307,1619.6606252345875,1424.1975029936136
2050.0,209.0418236604753,0.12604805071046404,0.12604805071046404,0.12604805071046404,6416.332260054293,1465.9471939974408,1623.456319518829,1427.5349707408905
2100.0,214.14040472536493,0.12628596231439707,0.12628596231439707,0.12628596231439707,6405.169997477069,1465.767134934951,1623.2569066618676,1427.3596315463553
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,6653.512170369472,1552.140106605712,1718.9137472948432,1511.4685182247026
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,7122.78768729114,1712.990638092162,1897.053428707905,1668.102692819458
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,7674.699105027794,1901.534442915955,2105.8630174194363,1851.7042200921057
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,8338.726643304206,2127.3321639559977,2355.930789767811,2071.583130865013
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,9172.925629759466,2408.331778742639,2667.133876215194,2345.2169343520554
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,10190.69842361621,2753.282491608307,3049.161896422732,2681.1254929764814
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,11537.432119525056,3204.805045650799,3549.2167186520073,3120.812337090634
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,13399.811090353109,3825.3101678501243,4236.417337526383,3725.0522283072596
