scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.22896625027248024,0.22896625027248024,0.22896625027248024,9455.902590176318,3900.3409469409503,4322.61197532728,3819.339096972943,ok,
refine,1,2032.5,207.25732028776392,0.22552128858572076,0.22552128858572076,0.22552128858572076,8908.184260407334,3619.580288730535,4011.4504128052536,3544.410071350136,ok,
focus,0,2047.5,208.7868946072308,0.2240835584014681,0.2240835584014681,0.2240835584014681,8686.599011787534,3505.9942152521103,3885.565182554084,3433.1832751715215,ok,
refine,1,2057.5,209.80661082020876,0.2231375895916363,0.2231375895916363,0.2231375895916363,8566.824674754547,3444.8145859212077,3817.7609923998684,3373.274397670231,ok,
refine,1,2082.5,212.35590135265358,0.2208154285648373,0.2208154285648373,0.2208154285648373,8270.982166039512,3292.572701257601,3649.0342804197194,3224.1947036834167,ok,
focus,0,2097.5,213.88547567212046,0.21945075480495985,0.21945075480495985,0.21945075480495985,8076.114447247831,3192.256211616858,3537.855471172361,3125.961871040033,ok,
refine,1,2107.5,214.9051918850984,0.21855261554207506,0.21855261554207506,0.21855261554207506,7982.705373540396,3144.269990901932,3484.6732785091976,3078.9723640750367,ok,
refine,1,2132.5,217.4544824175432,0.2163470632547434,0.2163470632547434,0.2163470632547434,7718.468073176772,3007.9479900386823,3333.5902632993266,2945.4818846496883,ok,
focus,0,2147.5,218.9840567370101,0.21505038512152322,0.21505038512152322,0.21505038512152322,7592.52780567901,2942.7652715345466,3261.3495274766465,2881.6530654696267,ok,
refine,1,2157.5,220.00377294998802,0.2141967811790151,0.2141967811790151,0.2141967811790151,7494.243330342888,2892.1571031704343,3205.2614813631735,2832.096070890733,ok,
refine,1,2182.5,222.55306348243286,0.2120998699949038,0.2120998699949038,0.2120998699949038,7275.468011101127,2779.2467852237874,3080.125177790302,2721.5309942389727,ok,
refine,2,2190.0,223.3178506421663,0.2114809307118818,0.2114809307118818,0.2114809307118818,7227.963573298422,2754.5415895209044,3052.7448911564097,2697.3389460164476,ok,
focus,0,2197.5,224.08263780189975,0.2108665835550442,0.2108665835550442,0.2108665835550442,7188.633902116668,2731.6796372170293,3027.407435237474,2674.9518554931424,ok,
refine,2,2202.5,224.5924959083887,0.21045954679880147,0.21045954679880147,0.21045954679880147,7137.496574273484,2705.3097989027624,2998.1822576587447,2649.1297406719877,ok,
refine,1,2207.5,225.10235401487768,0.21005451642183362,0.21005451642183362,0.21005451642183362,7105.865534302815,2691.144132150149,2982.482725434376,2635.258306609902,ok,
refine,2,2215.0,225.8671411746111,0.2094507030954815,0.2094507030954815,0.2094507030954815,7061.166483601149,2665.451450935704,2954.008027864478,2610.099283771913,ok,
refine,2,2227.5,227.14178644083353,0.2084541884872793,0.2084541884872793,0.2084541884872793,6939.298146190482,2605.167311340844,2887.196291522222,2551.067295939405,ok,
refine,1,2232.5,227.6516445473225,0.20805898840120293,0.20805898840120293,0.20805898840120293,6908.465578084221,2588.9308298322067,2869.20171568567,2535.1680596676088,ok,
refine,2,2240.0,228.41643170705595,0.20746979657193282,0.20746979657193282,0.20746979657193282,6851.454166586826,2559.835463684928,2836.955888758763,2506.677028495374,ok,
focus,0,2247.5,229.18121886678938,0.20688489617113182,0.20688489617113182,0.20688489617113182,6819.72673005459,2542.893503835697,2818.179445034509,2490.0869672553877,ok,
refine,2,2252.5,229.69107697327834,0.2064973255288065,0.2064973255288065,0.2064973255288065,6772.282991471658,2518.470309539507,2791.111695060487,2466.1710630355883,ok,
refine,1,2257.5,230.2009350797673,0.2061116305990436,0.2061116305990436,0.2061116305990436,6742.1927074671075,2503.2868389552405,2774.284150697177,2451.302965774694,ok,
refine,2,2265.0,230.96572223950076,0.20553657799246597,0.20553657799246597,0.20553657799246597,6712.720970224094,2487.558757072774,2756.8530242522647,2435.9015692456205,ok,
refine,3,2268.75,231.34811581936748,0.20525061084572976,0.20525061084572976,0.20525061084572976,6683.189110080073,2472.140718156183,2739.76551238044,2420.8037758319297,ok,
refine,3,2275.0,231.9854384524787,0.20477629102789652,0.20477629102789652,0.20477629102789652,6649.376734022114,2452.4367514266714,2717.9279902912813,2401.5090768937725,ok,
refine,2,2277.5,232.24036750572319,0.20458736093041763,0.20458736093041763,0.20458736093041763,6629.993442703139,2443.4031588740113,2707.916235824719,2392.6631195783607,ok,
refine,3,2281.25,232.6227610855899,0.20430481591775465,0.20430481591775465,0.20430481591775465,6593.87114412264,2426.0328327670154,2688.6650421303398,2375.653589604372,ok,
refine,1,2282.5,232.75022561221215,0.204210860204234,0.204210860204234,0.204210860204234,6589.104098440124,2423.384611889726,2685.730070573665,2373.060374479191,ok,
refine,3,2287.5,233.2600837187011,0.20383616219802794,0.20383616219802794,0.20383616219802794,6566.048258737723,2411.3084693802093,2672.346317321158,2361.2350635022685,ok,
refine,2,2290.0,233.51501277194558,0.20364948552485101,0.20364948552485101,0.20364948552485101,6544.5853636852025,2400.2975439980924,2660.1431234386823,2350.45284420628,ok,
refine,3,2293.75,233.8974063518123,0.20337030680557955,0.20337030680557955,0.20337030680557955,6521.907454520197,2388.531818364136,2647.103399156075,2338.931502488009,ok,
focus,0,2297.5,234.27979993167904,0.20309212726689813,0.20309212726689813,0.20309212726689813,6512.19278137961,2383.6722490283987,2641.7176332252984,2334.1728704526777,ok,
refine,3,2300.0,234.5347289849235,0.20290722692795868,0.20290722692795868,0.20290722692795868,6484.980507870234,2369.597661942322,2626.119042819252,2320.3906242566363,ok,
refine,2,2302.5,234.789658038168,0.20272276705823383,0.20272276705823383,0.20272276705823383,6474.066107403144,2363.572283287853,2619.441233154387,2314.490397732591,ok,
refine,3,2306.25,235.17205161803471,0.20244690000000437,0.20244690000000437,0.20244690000000437,6483.7175374449425,2365.9959960375186,2622.127386731237,2316.8637679508493,ok,
refine,1,2307.5,235.29951614465696,0.2023551629998505,0.2023551629998505,0.2023551629998505,6448.489123835936,2350.789777655272,2605.27463142702,2301.9733953826753,ok,
refine,4,2308.125,235.3632484079681,0.20230933540345636,0.20230933540345636,0.20230933540345636,6453.7561961773845,2352.9130589374226,2607.6278226669856,2304.0525743450908,ok,
refine,4,2311.25,235.68190972452368,0.20208060557343288,0.20208060557343288,0.20208060557343288,6452.746783603657,2350.3474289363526,2604.784384967862,2301.5402346148776,ok,
focus,0,2312.5,235.80937425114593,0.20198930370050303,0.20198930370050303,0.20198930370050303,6416.596027603747,2334.0123471119496,2586.6805323241024,2285.5444460379535,ok,
refine,4,2314.375,236.00057104107927,0.201852553975918,0.201852553975918,0.201852553975918,6430.186539864121,2340.469473350682,2593.836839417314,2291.8674523895334,ok,
refine,2,2315.0,236.0643033043904,0.2018070248026133,0.2018070248026133,0.2018070248026133,6405.16897910458,2328.3451197928557,2580.3996548001046,2279.9949317479072,ok,
refine,4,2317.5,236.3192323576349,0.20162517786725268,0.20162517786725268,0.20162517786725268,6390.110629715245,2320.118041613762,2571.2817444863344,2271.9387368311477,ok,
refine,3,2318.75,236.44669688425714,0.201534415948901,0.201534415948901,0.201534415948901,6409.261953344642,2329.5912753553316,2581.7807447093423,2281.215203622,ok,
refine,4,2320.625,236.63789367419048,0.2013984745185567,0.2013984745185567,0.2013984745185567,6389.092522933106,2319.320650801904,2570.398011799069,2271.157908490232,ok,
refine,4,2323.75,236.9565549907461,0.20117244121562883,0.20117244121562883,0.20117244121562883,6365.403184962392,2307.0719426453475,2556.823007405063,2259.1636161984097,ok,
refine,3,2325.0,237.08401951736832,0.20108221490207023,0.20108221490207023,0.20108221490207023,6350.067321785622,2299.423452807375,2548.346335266996,2251.6739918612852,ok,
refine,4,2326.875,237.2752163073017,0.20094707525884892,0.20094707525884892,0.20094707525884892,6361.155515860943,2305.1780883996726,2554.724085675682,2257.3090988819386,ok,
refine,2,2327.5,237.3389485706128,0.20090208191248476,0.20090208191248476,0.20090208191248476,6345.579043188896,2296.831286944327,2545.4734883895053,2249.135667441037,ok,
refine,5,2329.0625,237.49827922889062,0.20078971472159104,0.20078971472159104,0.20078971472159104,6354.5986498771135,2299.9802920713432,2548.9634693646103,2252.219265110206,ok,
refine,4,2330.0,237.59387762385728,0.20072237396307935,0.20072237396307935,0.20072237396307935,6344.523288685129,2296.0664681845224,2544.62585467236,2248.3867346035395,ok,
refine,5,2330.625,237.6576098871684,0.20067751322796848,0.20067751322796848,0.20067751322796848,6331.54986807014,2289.7272454576464,2537.6002177421624,2242.179182809727,ok,
refine,3,2331.25,237.72134215047953,0.200632678951125,0.200632678951125,0.200632678951125,6335.132910666699,2291.5864526680475,2539.660740837983,2243.999772738689,ok,
refine,5,2332.1875,237.81694054544622,0.20056547709857958,0.20056547709857958,0.20056547709857958,6329.6093022225405,2288.5681244709017,2536.3155865559893,2241.044137730777,ok,
refine,1,2332.5,237.84880667710178,0.20054308968716544,0.20054308968716544,0.20054308968716544,6325.144191379058,2284.638502124085,2531.960462738604,2237.196136911281,ok,
refine,4,2333.125,237.9125389404129,0.2004983346575689,0.2004983346575689,0.2004983346575689,6307.447923364054,2277.3081158704003,2523.8363385998255,2230.018008882196,ok,
refine,5,2333.75,237.97627120372402,0.20045360600127882,0.20045360600127882,0.20045360600127882,6326.132754156615,2286.5910527430287,2534.1244365138705,2239.108131428487,ok,
refine,5,2335.3125,238.1356018620018,0.20034189960480933,0.20034189960480933,0.20034189960480933,6321.619341220812,2284.0622059212083,2531.3217648950185,2236.6318108602704,ok,
refine,4,2336.25,238.2312002569685,0.20027495468585563,0.20027495468585563,0.20027495468585563,6309.365638383981,2276.5568559141507,2523.0037318402574,2229.282353220618,ok,
refine,5,2336.875,238.29493252027962,0.20023035757880042,0.20023035757880042,0.20023035757880042,6297.7337819966615,2271.8346658103965,2517.770220633324,2224.658246936261,ok,
refine,3,2337.5,238.35866478359074,0.20018578671829093,0.20018578671829093,0.20018578671829093,6301.790166006594,2273.9457514829,2520.1098957169384,2226.7254836019933,ok,
refine,5,2338.4375,238.45426317855743,0.20011897959376437,0.20011897959376437,0.20011897959376437,6298.627350859047,2271.2817340088723,2517.15741710014,2224.116799988538,ok,
refine,4,2339.375,238.5498615735241,0.20005223140567235,0.20005223140567235,0.20005223140567235,6280.04278923619,2262.831673790632,2507.7923801406446,2215.842254555204,ok,
refine,2,2340.0,238.61359383683524,0.20000776532109338,0.20000776532109338,0.20000776532109338,6275.513652771488,2260.3687223223906,2505.0627390571717,2213.4304606392184,ok,
refine,5,2341.5625,238.77292449511302,0.19989671443305693,0.19989671443305693,0.19989671443305693,6274.076259704281,2260.0967565912724,2504.7613247408412,2213.1641438627316,ok,
refine,4,2342.5,238.8685228900797,0.19983016218885108,0.19983016218885108,0.19983016218885108,6278.261142650978,2261.635043539609,2506.4661781683208,2214.670479310618,ok,
refine,5,2343.125,238.93225515339083,0.19978582660279856,0.19978582660279856,0.19978582660279856,6272.221559571638,2258.985657754522,2503.52991556705,2212.0761234737433,ok,
refine,3,2343.75,238.99598741670195,0.1997415170538232,0.1997415170538232,0.1997415170538232,6255.934148742562,2250.2610388364274,2493.8605905545382,2203.5327221533057,ok,
refine,5,2344.6875,239.09158581166864,0.199675101504333,0.199675101504333,0.199675101504333,6268.849864412427,2257.0667385385827,2501.403214819905,2210.1970618073055,ok,
refine,4,2345.625,239.1871842066353,0.19960874442122975,0.19960874442122975,0.19960874442122975,6274.513186551775,2258.488939150695,2502.9794120246893,2211.589722128807,ok,
refine,5,2346.25,239.25091646994642,0.19956453881254366,0.19956453881254366,0.19956453881254366,6264.458492196374,2254.604937444505,2498.6748486736856,2207.786394371256,ok,
focus,0,2347.5,239.37838099656867,0.1994762053739931,0.1994762053739931,0.1994762053739931,6238.810109821663,2241.4610689901624,2484.107755577714,2194.9155350061997,ok,
refine,5,2347.8125,239.41024712822423,0.19945413820317912,0.19945413820317912,0.19945413820317912,6262.236864108688,2251.7798731168336,2495.543884969488,2205.0200089813675,ok,
refine,4,2348.75,239.5058455231909,0.19938797550255877,0.19938797550255877,0.19938797550255877,6232.893112301973,2238.2108167257898,2480.5055643746464,2191.732793187,ok,
refine,5,2349.375,239.56957778650204,0.19934389935285066,0.19934389935285066,0.19934389935285066,6234.993458945665,2239.2818836921247,2481.692607007097,2192.7816132008447,ok,
refine,3,2350.0,239.63331004981316,0.19929984903297399,0.19929984903297399,0.19929984903297399,6245.124129821258,2244.629394651641,2487.619149124404,2198.018051906247,ok,
