wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,6062.065504489803,1386.9596121350228,1548.0975533871363,1340.1689264027018
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,6058.567118700499,1389.269277699532,1550.6756625589821,1342.4006422281852
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,6049.943248114544,1389.7765068244864,1551.2418449878874,1342.8907526938306
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,6149.132413352437,1438.7467843777076,1605.9037508706326,1390.2083146271143
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,6357.036833151936,1534.7233801448942,1713.0353398037464,1482.9457615289416
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,6568.197539561729,1632.775407225993,1822.4835795057663,1577.6885952621503
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,6810.605850398327,1744.292894605322,1946.9623185283128,1685.4424386007104
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,7069.244128362379,1863.4998417950862,2080.0242339069728,1800.6262273876769
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,7357.765559780902,1995.8551295185166,2227.762865467851,1928.5146086051338
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,7669.158227021025,2138.941554276394,2387.4796928198866,2066.771957829565
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,8015.169306811698,2296.9252835404163,2563.8252829343205,2219.423837038891
