scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.17952282431451932,0.17952282431451932,0.17952282431451932,13387.998283603538,4421.6827375298335,4966.258949361173,4208.112120084712,ok,
refine,1,2032.5,207.25732028776392,0.17706167374169976,0.17706167374169976,0.17706167374169976,12606.966953564957,4105.673135720968,4611.324787363005,3907.3678607068973,ok,
focus,0,2047.5,208.7868946072308,0.176035979374139,0.176035979374139,0.176035979374139,12330.961882957983,3992.925140829461,4484.689030554591,3800.06633560802,ok,
refine,1,2057.5,209.80661082020876,0.17536159522915526,0.17536159522915526,0.17536159522915526,12166.728853145476,3925.819480134953,4409.31761364953,3736.2023197360113,ok,
refine,1,2082.5,212.35590135265358,0.17370778628411668,0.17370778628411668,0.17370778628411668,11750.732778235157,3755.3266401490073,4217.824276292962,3573.9454053976715,ok,
focus,0,2097.5,213.88547567212046,0.17273702205657332,0.17273702205657332,0.17273702205657332,11515.399000297526,3658.8465460053094,4109.4602228959075,3482.125934432678,ok,
refine,1,2107.5,214.9051918850984,0.17209860030275825,0.17209860030275825,0.17209860030275825,11380.719975214435,3603.4392519270245,4047.2281217834966,3429.39517711923,ok,
refine,1,2132.5,217.4544824175432,0.17053246789597046,0.17053246789597046,0.17053246789597046,11022.33255683388,3456.350343714572,3882.0215012353365,3289.4116307021777,ok,
focus,0,2147.5,218.9840567370101,0.16961282866290628,0.16961282866290628,0.16961282866290628,10855.875871339018,3385.720283869795,3802.6915664504786,3222.193467341826,ok,
refine,1,2157.5,220.00377294998802,0.16900789241573805,0.16900789241573805,0.16900789241573805,,,,,failed,"Infeasible MTOM closure detected: residual stayed positive for 5 iterations while MTOM dropped by 1,064.89 kg but residual reduction was only -2754.31%."
refine,1,2182.5,222.55306348243286,0.16752344578898362,0.16752344578898362,0.16752344578898362,10460.58073277737,3224.9508165005877,3622.1192805169167,3069.1902227639525,ok,
refine,2,2190.0,223.3178506421663,0.16708573147315278,0.16708573147315278,0.16708573147315278,10366.235361049246,3186.145401765186,3578.5339993062776,3032.259364816458,ok,
focus,0,2197.5,224.08263780189975,0.16665146991505608,0.16665146991505608,0.16665146991505608,10289.480524419643,3154.779543634228,3543.304643909037,3002.4086839531274,ok,
