scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,700.0,149.133496148022,0.10196095715984652,0.18618025706349503,0.24901608213589962,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1612.5,550.0,164.42923934269095,0.11653570306970394,0.18051143842071632,0.227903743217741,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1762.5,400.0,179.72498253735986,0.13173987941953247,0.17613313993766935,0.21056814648194205,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1862.5,300.0,189.92214466713915,0.14221330294994747,0.17377983929973567,0.20065865408438513,20584.22731659413,4914.486075429654,5869.546507623195,4021.3175603640016,ok,
global,1,1962.5,200.0,200.11930679691844,0.15294871327860363,0.17179999928721384,0.1918321517504912,15455.589538303137,3647.6469691400953,4212.88616096005,3247.01949064762,ok,
global,1,2062.5,100.0,210.31646892669772,0.16393990998423658,0.17014066500093275,0.18393111365281833,12834.033950514206,3000.0123847161376,3354.5831257454206,2890.340713597543,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.16941737467933354,0.18028657279450774,11915.483038068664,2773.216631605226,3052.5147881907674,2774.730624927215,ok,
seed,0,2162.5,0.0,220.51363105647698,0.1751811099843143,0.16875865420685363,0.17682715168923202,11186.387932686852,2593.746691049608,2811.1161338259008,2692.143516349841,ok,
local,2,2187.102368728,24.602368727999874,223.02237448343726,0.1779844025338954,0.16845693149752416,0.1751890347772576,10873.317751509909,2516.130045513978,2706.60830701113,2658.125947897021,ok,
global,1,2212.5,50.0,225.61221212136664,0.18089375704832128,0.1681602783763254,0.17354029984525993,10576.479913924066,2443.681454582696,2608.5028834618056,2628.4166091266593,ok,
refine,3,2222.102368728,59.602368727999874,226.59138122886,0.18199780043458724,0.16805194107992502,0.1729278473846757,10489.447740239557,2422.945849461915,2578.9113342299966,2623.709419370339,ok,
local,2,2237.102368728,74.60236872799987,228.1209555483269,0.18372689719122645,0.1678868120651278,0.17198283129312564,10326.672227872601,2382.864755069424,2524.8735752425337,2607.3838471364365,ok,
refine,3,2247.102368728,84.60236872799987,229.14067176130482,0.18488263879729153,0.1677794666579067,0.17136062779194186,10205.534646303026,2352.710421837562,2485.477209154332,2592.2399712230877,ok,
local,2,2262.102368728,99.60236872799987,230.67024608077173,0.18662075441124718,0.1676224896627263,0.17043882630107549,10070.50153130614,2320.0499052814425,2440.0864838741913,2582.7026008639778,ok,
global,1,2262.5,100.0,230.71079318625627,0.18666690308112163,0.16761839366674952,0.1704145762065935,10049.149884515768,2313.5640294205077,2432.974679233915,2576.1823179237026,ok,
local,2,2287.102368728,124.60236872799987,233.21953661321655,0.1895295812346018,0.1673714115868653,0.1689324965332774,9826.867406440686,2259.885642088152,2359.323161518651,2558.772004700621,ok,
refine,4,2289.602368728,127.10236872799987,233.47446566646101,0.18982128429889583,0.16734701619948403,0.16878388818024945,9817.413684265912,2257.7392026760613,2355.373141918174,2560.6494239598396,ok,
refine,3,2297.102368728,134.60236872799987,234.23925282619447,0.1906972863307242,0.1672745958759205,0.16834023814887006,9749.336192257011,2241.2441886700067,2333.024623980227,2554.7777064803963,ok,
refine,4,2302.102368728,139.60236872799987,234.74911093268344,0.19128203096403648,0.16722694987640374,0.1680462721743636,9705.838804843197,2230.259945245808,2318.196667099083,2550.77885439883,ok,
local,2,2312.102368728,149.60236872799987,235.76882714566136,0.19245330139659825,0.16713316581266938,0.16746261988042638,9610.779950925731,2206.920088357019,2287.2344082662385,2540.964771685535,ok,
global,1,2312.5,150.0,235.80937425114593,0.1924999238149432,0.16712947796306096,0.1674395292139696,9610.312450282876,2206.9641275820104,2287.020529371616,2541.687956392938,ok,
refine,5,2318.352368728,155.85236872799987,236.40614977877257,0.19318654969365018,0.16707556281240252,0.16710070831969875,9576.12237943024,2198.812004715784,2274.7129367958723,2542.1517272660735,ok,
refine,3,2322.102368728,159.60236872799987,236.7885433586393,0.19362694273204475,0.16704137160854374,0.1668846123596309,9549.31576699875,2192.6662718199786,2265.8760831250474,2541.3454115696986,ok,
refine,5,2324.602368728,162.10236872799987,237.04347241188378,0.19392072296139606,0.16701873109342324,0.16674098393833206,9525.292199575986,2186.4715239390157,2257.8418877247423,2538.354556113302,ok,
refine,4,2327.102368728,164.60236872799987,237.29840146512825,0.1942146510006768,0.16699621303294535,0.16659770264854223,9503.244988179811,2180.984347550064,2250.546070873642,2536.1639800266344,ok,
refine,6,2335.227368728,172.72736872799987,238.12692088817283,0.19517093704778352,0.16692387049289753,0.166134422359401,9420.884840680323,2160.091253581087,2223.729710842219,2525.3286458907514,ok,
local,2,2337.102368728,174.60236872799987,238.31811767810618,0.19539183977995336,0.1669073578208693,0.16602802652486373,9400.189311994938,2155.018423013977,2217.2963291226947,2522.5010744689384,ok,
refine,6,2338.352368728,175.85236872799987,238.44558220472842,0.19553915434539385,0.1668963870654116,0.1659572027442776,9418.180096746239,2160.246040993009,2221.9052227615007,2530.692804260741,ok,
refine,4,2339.602368728,177.10236872799987,238.57304673135067,0.19568650576198812,0.166885446410105,0.16588646422457454,9404.599060578395,2156.9220258357122,2217.685954305754,2528.868658366622,ok,
refine,7,2342.414868728,179.91486872799987,238.8598419162507,0.196018181138867,0.166860939750779,0.16572761358334406,9373.312787173558,2149.0169699066073,2207.7427325413923,2524.2379721114917,ok,
refine,5,2343.352368728,180.85236872799987,238.9554403112174,0.19612878102702289,0.1668528045846992,0.1656747588663582,9377.184930379379,2150.2792521748747,2208.466481039565,2527.272651131854,ok,
refine,7,2343.977368728,181.47736872799987,239.0191725745285,0.1962025257905667,0.16684739049070574,0.1656395488657327,9373.422103615048,2149.350188127038,2207.11478946954,2527.2125526557315,ok,
refine,6,2344.602368728,182.10236872799987,239.08290483783964,0.19627627975659553,0.1668419838700912,0.16560436002723672,9369.749558427322,2148.445954311025,2205.7892834970717,2527.1808412746223,ok,
refine,3,2347.102368728,184.60236872799987,239.3378338910841,0.1965713876227127,0.16682043200732494,0.16546381595643708,9325.053534071925,2136.8923505138714,2192.3110336220907,2517.695142990947,ok,
refine,6,2347.727368728,185.22736872799987,239.40156615439523,0.1966451875840343,0.1668150626680847,0.1654287326751632,9325.541819869208,2136.9549841658013,2191.996151593916,2518.79312437974,ok,
refine,7,2348.664868728,186.16486872799987,239.4971645493619,0.19675590476747612,0.16680702260597557,0.16537614723715796,9322.316166281671,2136.3404423005045,2190.7732699264393,2519.6061800552,ok,
refine,5,2349.602368728,187.10236872799987,239.5927629443286,0.19686664263724918,0.16679899926295458,0.1653236091294259,9323.380559747022,2137.1289508764644,2190.9963265057413,2522.0821783427764,ok,
refine,7,2350.227368728,187.72736872799987,239.65649520763972,0.19694047937427173,0.16679365964655038,0.16528860999089728,9321.142025339193,2136.6832345309253,2190.139531189791,2522.5754621185124,ok,
