wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,6733.629544803548,1534.5520344121014,1699.4352068866403,1494.3414801894494
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,6729.649588982833,1536.3602067465913,1701.437732092055,1496.1022551058925
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,6715.224092261724,1536.1106790172064,1701.1613836721551,1495.8592682188148
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,6877.273962888767,1603.9726247693056,1776.3175257416508,1561.942356419052
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,7179.425891606768,1726.4415360647017,1911.950107366064,1681.201003916207
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,7515.555939151302,1862.2436254509537,2062.3489945499277,1813.4433284064478
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,7891.562648459431,2013.7392554053351,2230.1282552471043,1960.9678204508887
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,8313.506796572685,2183.3768928733925,2417.999531860013,2126.1587656064034
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,8791.212921418064,2375.0772606464225,2630.304969251316,2312.834113198705
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,9342.643163883067,2595.456345232994,2874.371678609134,2527.436425626084
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,9975.151233979941,2847.5179644045634,3153.526345496053,2772.8907819225833
