scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.20346114885942054,0.20346114885942054,0.20346114885942054,15052.05813784467,5569.989695214866,6217.305789111541,5382.024413331635,ok,
refine,1,2032.5,207.25732028776392,0.20051593356208225,0.20051593356208225,0.20051593356208225,13508.030910481559,4926.152462942025,5498.637751638811,4759.916276821385,ok,
focus,0,2047.5,208.7868946072308,0.1992874697644518,0.1992874697644518,0.1992874697644518,13013.404493350608,4718.928923399486,5267.329391363554,4559.686399510971,ok,
refine,1,2057.5,209.80661082020876,0.19847942273391733,0.19847942273391733,0.19847942273391733,12685.24385965417,4580.8095118732135,5113.156874704235,4426.228429990983,ok,
refine,1,2082.5,212.35590135265358,0.1964966376890574,0.1964966376890574,0.1964966376890574,11934.372588321854,4265.896722199682,4761.642943565453,4121.943746025978,ok,
focus,0,2097.5,213.88547567212046,0.19533195587510535,0.19533195587510535,0.19533195587510535,11536.377497162051,4098.319840896714,4574.589225055477,3960.0224775377174,ok,
refine,1,2107.5,214.9051918850984,0.19456566647791823,0.19456566647791823,0.19456566647791823,11332.767989844539,4012.443311678861,4478.731586471739,3877.044226383943,ok,
refine,1,2132.5,217.4544824175432,0.19268468680857567,0.19268468680857567,0.19268468680857567,10766.708708516804,3773.375564257114,4211.877884556896,3646.044862890749,ok,
focus,0,2147.5,218.9840567370101,0.1915793686438408,0.1915793686438408,0.1915793686438408,10482.651077752704,3653.5987154317704,4078.179818391783,3530.310406284755,ok,
refine,1,2157.5,220.00377294998802,0.19085196085223002,0.19085196085223002,0.19085196085223002,10293.311573112149,3573.706031158114,3989.0015047787456,3453.1140491265473,ok,
refine,1,2182.5,222.55306348243286,0.18906583040568575,0.18906583040568575,0.18906583040568575,9877.180135068746,3395.522637018089,3790.108517921199,3280.9442308415632,ok,
refine,2,2190.0,223.3178506421663,0.1885388388335065,0.1885388388335065,0.1885388388335065,9756.392349169102,3345.8005976245786,3734.607470950164,3232.9002785504067,ok,
focus,0,2197.5,224.08263780189975,0.188015856421642,0.188015856421642,0.188015856421642,9635.809351886886,3294.813666486924,3677.6945185753816,3183.6341238043565,ok,
refine,2,2202.5,224.5924959083887,0.18766940856638406,0.18766940856638406,0.18766940856638406,9559.030732827623,3262.597739361397,3641.7342541449834,3152.505463662629,ok,
refine,1,2207.5,225.10235401487768,0.18732471238253953,0.18732471238253953,0.18732471238253953,9495.601213596774,3235.5878487779564,3611.5851045075356,3126.407139651617,ok,
refine,2,2215.0,225.8671411746111,0.18681092654181633,0.18681092654181633,0.18681092654181633,9390.941151011879,3190.907652536166,3561.7118953524355,3083.2348715229646,ok,
refine,2,2227.5,227.14178644083353,0.1859632084459559,0.1859632084459559,0.1859632084459559,9252.458367855359,3129.1370712640983,3492.7619493239417,3023.5490079535894,ok,
refine,1,2232.5,227.6516445473225,0.18562709460731325,0.18562709460731325,0.18562709460731325,9162.378424412558,3094.0814055604337,3453.631894069735,2989.6764485987255,ok,
refine,2,2240.0,228.41643170705595,0.18512607407910325,0.18512607407910325,0.18512607407910325,9081.839842944126,3059.3250886175356,3414.835979768605,2956.0931351749637,ok,
focus,0,2247.5,229.18121886678938,0.1846288001867697,0.1846288001867697,0.1846288001867697,9028.813078941268,3033.620431170492,3386.143765657031,2931.255993514852,ok,
refine,2,2252.5,229.69107697327834,0.18429934724155245,0.18429934724155245,0.18429934724155245,8909.507180672494,2986.32445837507,3333.3507579751686,2885.55622962215,ok,
refine,1,2257.5,230.2009350797673,0.18397153188904616,0.18397153188904616,0.18397153188904616,8856.662281617168,2963.9199921160766,3308.3423039904,2863.9078998033133,ok,
refine,2,2265.0,230.96572223950076,0.18348285562321562,0.18348285562321562,0.18348285562321562,8760.540382486193,2922.9284611857843,3262.5864799870565,2824.2998068856,ok,
refine,3,2268.75,231.34811581936748,0.18323987871347328,0.18323987871347328,0.18323987871347328,8731.412309741474,2910.4248423804156,3248.6296121053415,2812.2181772364684,ok,
refine,3,2275.0,231.9854384524787,0.1828369183116443,0.1828369183116443,0.1828369183116443,8653.46281773051,2877.4955604984652,3211.8730823502265,2780.4002376061617,ok,
refine,2,2277.5,232.24036750572319,0.1826764306968829,0.1826764306968829,0.1826764306968829,8627.573674742376,2866.5219660018365,3199.624067808036,2769.7969949216454,ok,
refine,3,2281.25,232.6227610855899,0.18243644148468358,0.18243644148468358,0.18243644148468358,8584.137816442812,2847.7520521373876,3178.672596715138,2751.660553673211,ok,
refine,1,2282.5,232.75022561221215,0.18235664235292023,0.18235664235292023,0.18235664235292023,8581.026510581309,2846.2806696057523,3177.0302008682106,2750.238829363143,ok,
refine,3,2287.5,233.2600837187011,0.18203842787541993,0.18203842787541993,0.18203842787541993,8520.050492067832,2820.3025846308456,3148.032779764884,2725.137488179762,ok,
refine,2,2290.0,233.51501277194558,0.18187990761497785,0.18187990761497785,0.18187990761497785,8522.934445695064,2821.352032940926,3149.204201546089,2726.151518279021,ok,
refine,3,2293.75,233.8974063518123,0.181642857348559,0.181642857348559,0.181642857348559,8456.492531198232,2793.6620148031443,3118.295875660034,2699.396020584643,ok,
focus,0,2297.5,234.27979993167904,0.18140667941774422,0.18140667941774422,0.18140667941774422,8438.647774586349,2785.526750323903,3109.2150796691303,2691.5353160905393,ok,
refine,3,2300.0,234.5347289849235,0.181249709987668,0.181249709987668,0.181249709987668,8406.283539183325,2771.7131317665358,3093.7959556399487,2678.1878983451397,ok,
refine,2,2302.5,234.789658038168,0.18109312510967596,0.18109312510967596,0.18109312510967596,8391.867413992444,2765.764700481835,3087.15616032658,2672.440222820658,ok,
refine,3,2306.25,235.17205161803471,0.18085896609221072,0.18085896609221072,0.18085896609221072,8340.9578945693,2744.2920889808565,3063.187867110068,2651.6922982563615,ok,
refine,1,2307.5,235.29951614465696,0.18078110401035033,0.18078110401035033,0.18078110401035033,8329.775174937316,2739.2877976555205,3057.6019456295335,2646.8568985700635,ok,
refine,4,2310.625,235.61817746121255,0.18058686498326848,0.18058686498326848,0.18058686498326848,8300.125609401977,2726.6095499807116,3043.450152414837,2634.6065336644065,ok,
