scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.1799834758629011,0.10113419353728033,7843.6592693165,1927.8293113281304,1127.042167129286,1248.1100404362753,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.17685212529006364,0.09712336667455904,7363.327411435854,1778.2527428482272,1016.0580781861448,1272.8837680097295,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17419047094208073,0.09366298070440052,6988.3190778165535,1661.9948659757506,929.7741788292442,1306.491058078703,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.1719249373288459,0.09066671142977407,6709.080644178747,1576.0798526262329,864.7353682408042,1352.4915485628671,ok,
local,2,1936.217227708,126.28277229199989,197.4392098941025,0.15010212554339666,0.17143902602063096,0.09001630527806433,6649.74136844075,1557.9985017776623,851.0912782127915,1363.9678607496176,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.17092182031620962,0.08932045530364967,6594.743749655486,1540.3609988714686,837.5024536390682,1378.2587148627813,ok,
refine,3,1971.217227708,91.28277229199989,201.00821663952524,0.15389675016596044,0.17075506914416858,0.08909527378555761,6574.199209611557,1534.063316805104,832.7891971957337,1382.480588291779,ok,
local,2,1986.217227708,76.28277229199989,202.53779095899213,0.15553260404006886,0.17047358115258726,0.08871417567390297,6533.423196319356,1521.7409744231609,823.9084366445695,1388.2415234130015,ok,
refine,3,1996.217227708,66.28277229199989,203.55750717197006,0.15662635383543835,0.1702896848726718,0.08846451698140201,6500.473227918453,1510.8423255047098,816.5876765705318,1389.4904754698493,ok,
local,2,2011.217227708,51.28277229199989,205.08708149143695,0.15827173469163242,0.17001937194470718,0.08809650759771873,6486.312608836504,1506.9179878254256,812.3808646882654,1402.6667033594856,ok,
global,1,2012.5,50.0,205.21788786180807,0.15841270900359258,0.16999655936255917,0.08806539225802773,6476.412043491949,1503.3854383393075,810.2913105810239,1400.8127044435514,ok,
local,2,2036.217227708,26.28277229199989,207.6363720238818,0.16102667090741593,0.16958323934833028,0.08750001096268507,6437.99426088196,1492.2365420288093,801.07609591994,1416.8127980019858,ok,
refine,4,2038.717227708,23.78277229199989,207.89130107712626,0.16130303037253052,0.16954059473574729,0.08744149575364871,6431.538480453872,1490.0535852503633,799.5710086170812,1417.524659783499,ok,
refine,3,2046.217227708,16.28277229199989,208.65608823685972,0.16213305083175658,0.16941369955415822,0.08726716655260303,6400.185628695189,1480.182385037416,793.2694324719745,1416.4400386217108,ok,
refine,4,2051.217227708,11.282772292000118,209.16594634334865,0.1626871819735366,0.16932996199235684,0.08715195336363167,6392.138356020025,1477.6730421752575,791.2707435721826,1419.5732584653947,ok,
local,2,2061.217227708,1.2827722920001179,210.18566255632658,0.1637973230925284,0.169164526531239,0.0869239157013995,6376.776276624436,1473.0276093508296,787.5212033246779,1426.169518084352,ok,
seed,0,2062.5,0.0,210.31646892669772,0.16393990998423658,0.16914350018038726,0.08689489232589881,6375.160405332176,1472.3559527615791,786.9682598738439,1426.9281993370078,ok,
refine,3,2071.217227708,8.717227707999882,211.2053787693045,0.16490996465443766,0.16900177783825412,0.08669902456540597,6369.9467404838315,1471.4708206152081,785.3903800553991,1435.7115440342689,ok,
