scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,650.0,149.133496148022,0.10196095715984652,0.19052896304182498,0.08088284974474126,7338.193242073805,1906.6402965228162,852.1510502409745,1020.209424584442,ok,
global,1,1612.5,500.0,164.42923934269095,0.11653570306970394,0.18458705448854215,0.0766387883297634,6727.854152434284,1692.2783069694299,739.7446572791387,1068.2605442295187,ok,
global,1,1712.5,400.0,174.62640147247023,0.126603477097509,0.18137051068819443,0.07439016438889598,6441.371577180779,1592.1755723975177,687.5379137259539,1111.2648242578093,ok,
global,1,1862.5,250.0,189.92214466713915,0.14221330294994747,0.17742241235139747,0.07170133565627587,6119.063945717375,1479.1744025170021,629.3317388092113,1185.49251011509,ok,
global,1,1962.5,150.0,200.11930679691844,0.15294871327860363,0.1752702371395257,0.07028355525292189,5960.765252851102,1423.2975653366123,600.8753480572097,1241.8840368533874,ok,
local,2,1985.317702904,127.18229709599996,202.44606495633067,0.15543434313065171,0.1748255251987184,0.06999629133831625,5928.491149148748,1412.2049364449333,595.2660342054634,1255.4156854355817,ok,
global,1,2012.5,100.0,205.21788786180807,0.15841270900359258,0.17431654716979017,0.06967034626584075,5894.443959074021,1400.1725144577674,589.1605455011155,1272.2739639364918,ok,
refine,3,2020.317702904,92.18229709599996,206.0150717017534,0.15927275902112975,0.17417423020492076,0.06957978481880633,5896.783896863368,1401.2096235874965,589.328554245064,1281.174753635921,ok,
local,2,2035.317702904,77.18229709599996,207.5446460212203,0.16092727247200483,0.17390612420810714,0.06940990423589757,5865.88628348335,1390.0444485630483,584.0888794932087,1286.1485887144331,ok,
refine,3,2045.317702904,67.18229709599996,208.56436223419823,0.1620334264398838,0.17373095167609345,0.06929944033550332,5857.00184087211,1387.7081606663692,582.7490132844363,1294.116196019535,ok,
local,2,2060.317702904,52.182297096000184,210.09393655366512,0.16369736071770496,0.17347343532555634,0.0691378480352246,5845.278253713654,1382.9846074054094,580.302316714081,1304.88940381901,ok,
global,1,2062.5,50.0,210.31646892669772,0.16393990998423658,0.17343648740759554,0.0691147434587358,5843.61600417169,1382.3960534492546,579.9858488017333,1306.544983070396,ok,
refine,4,2077.817702904,34.682297096000184,211.87843992637647,0.16564572812947662,0.17318078645996218,0.06895542020171136,5827.4551644454505,1376.9046032249887,577.2020771379754,1316.8370627122822,ok,
local,2,2085.317702904,27.182297096000184,212.64322708610993,0.16648307997789139,0.1730578828929913,0.06887920816380565,5818.188346614311,1373.4665012402054,575.5325189160119,1321.1266226816142,ok,
refine,4,2090.317702904,22.182297096000184,213.1530851925989,0.1670420918972273,0.17297677414043805,0.06882904782194547,5804.897694083546,1369.3422751077487,573.6228845040229,1322.202142344114,ok,
refine,3,2095.317702904,17.182297096000184,213.66294329908786,0.1676017248980709,0.17289632137124292,0.06877940130285462,5800.02962639606,1367.5974293325735,572.7443263341875,1325.5579596717612,ok,
refine,5,2106.567702904,5.932297096000184,214.81012403868803,0.16886316643767826,0.1727176766250359,0.0686695563641805,5783.010905299805,1361.0782320267344,569.719789975654,1330.5474959820149,ok,
local,2,2110.317702904,2.182297096000184,215.19251761855475,0.16928434355645383,0.1726588518342844,0.06863350819047444,5780.015729799485,1360.0470601430138,569.1833337020975,1333.3097748492883,ok,
seed,0,2112.5,0.0,215.41504999158735,0.16952960597438926,0.1726247841245963,0.06861265949506834,5778.220776517449,1359.7495532033784,568.9738106497198,1335.2083474244396,ok,
refine,5,2112.817702904,0.31770290399981604,215.44744667179924,0.16956532155650383,0.17261983458451993,0.06860963221775883,5780.6306224458385,1360.8243006050238,569.4120912096762,1336.5835513036159,ok,
refine,4,2115.317702904,2.817702903999816,215.7023757250437,0.1698464540612967,0.1725809760897233,0.06858588064324919,5778.303250555279,1359.9902855924893,568.9938904210694,1338.2802995341196,ok,
refine,3,2120.317702904,7.817702903999816,216.21223383153267,0.17040918224775195,0.1725037330930169,0.06853874893027538,5773.6610793648,1358.3281188938909,568.161382330527,1341.673686066428,ok,
refine,6,2120.942702904,8.442702903999816,216.2759660948438,0.17047956666823744,0.17249412198305647,0.06853289215500026,5771.5631045418195,1356.8203291497932,567.5402980035066,1340.812378008823,ok,
