scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.17952282431451932,0.17952282431451932,0.17952282431451932,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2032.5,207.25732028776392,0.17706167374169976,0.17706167374169976,0.17706167374169976,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2047.5,208.7868946072308,0.176035979374139,0.176035979374139,0.176035979374139,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2057.5,209.80661082020876,0.17536159522915526,0.17536159522915526,0.17536159522915526,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2082.5,212.35590135265358,0.17370778628411668,0.17370778628411668,0.17370778628411668,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2097.5,213.88547567212046,0.17273702205657332,0.17273702205657332,0.17273702205657332,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2107.5,214.9051918850984,0.17209860030275825,0.17209860030275825,0.17209860030275825,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2132.5,217.4544824175432,0.17053246789597046,0.17053246789597046,0.17053246789597046,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2147.5,218.9840567370101,0.16961282866290628,0.16961282866290628,0.16961282866290628,19915.444715367932,6212.823625755303,6978.024055686901,5912.7291215532405,ok,
refine,1,2157.5,220.00377294998802,0.16900789241573805,0.16900789241573805,0.16900789241573805,19414.61395373876,6036.411578269066,6779.882410994787,5744.838936372532,ok,
refine,1,2182.5,222.55306348243286,0.16752344578898362,0.16752344578898362,0.16752344578898362,18242.10608823959,5620.870819860576,6313.1573177775,5349.371529959849,ok,
refine,2,2190.0,223.3178506421663,0.16708573147315278,0.16708573147315278,0.16708573147315278,17881.8494492705,5495.813864659058,6172.696441454694,5230.355648300424,ok,
focus,0,2197.5,224.08263780189975,0.16665146991505608,0.16665146991505608,0.16665146991505608,17574.23450384868,5387.309481999109,6050.827004855008,5127.092741048479,ok,
refine,2,2202.5,224.5924959083887,0.16636386299002273,0.16636386299002273,0.16636386299002273,17390.536719212876,5322.270905560268,5977.77728581566,5065.195955665618,ok,
refine,1,2207.5,225.10235401487768,0.16607776463450172,0.16607776463450172,0.16607776463450172,17245.240860603735,5268.0688126072755,5916.898836772667,5013.612180335478,ok,
refine,2,2215.0,225.8671411746111,0.16565142332145438,0.16565142332145438,0.16565142332145438,16899.456817499868,5147.911563807539,5781.941189389107,4899.259317029098,ok,
refine,2,2227.5,227.14178644083353,0.16494825373319597,0.16494825373319597,0.16494825373319597,16294.665611004959,4943.356762332447,5552.190300084874,4704.585857996004,ok,
refine,1,2232.5,227.6516445473225,0.16466954664079383,0.16466954664079383,0.16466954664079383,16379.239644769756,4960.916135660406,5571.9125535281155,4721.296998089303,ok,
refine,2,2240.0,228.41643170705595,0.16425419903417068,0.16425419903417068,0.16425419903417068,16131.02220703723,4874.827980131382,5475.220468332732,4639.367466747283,ok,
focus,0,2247.5,229.18121886678938,0.16384207809472567,0.16384207809472567,0.16384207809472567,15911.198654298836,4796.66340238614,5387.427949557533,4564.978752261986,ok,
refine,2,2252.5,229.69107697327834,0.16356910747816508,0.16356910747816508,0.16356910747816508,15792.434416863805,4750.755283346914,5335.865086698843,4521.288297349065,ok,
refine,1,2257.5,230.2009350797673,0.16329754718457842,0.16329754718457842,0.16329754718457842,15595.12486857032,4684.819585489026,5261.807743089679,4458.537727412827,ok,
refine,2,2265.0,230.96572223950076,0.1628928306687714,0.1628928306687714,0.1628928306687714,15386.976949841714,4610.187028352491,5177.982302427726,4387.510413707732,ok,
refine,3,2268.75,231.34811581936748,0.16269164471964812,0.16269164471964812,0.16269164471964812,15267.793627566156,4567.955730216208,5130.549153788266,4347.319165062568,ok,
refine,3,2275.0,231.9854384524787,0.16235805819854693,0.16235805819854693,0.16235805819854693,15108.61236830859,4511.379972631117,5067.0046633900865,4293.476388715669,ok,
refine,2,2277.5,232.24036750572319,0.16222522346746152,0.16222522346746152,0.16222522346746152,15056.090256479047,4492.455810714256,5045.749513188856,4275.4663882996865,ok,
refine,3,2281.25,232.6227610855899,0.1620266105747861,0.1620266105747861,0.1620266105747861,14970.809271155287,4461.997582134643,5011.539584835501,4246.47949251012,ok,
refine,1,2282.5,232.75022561221215,0.161960576171524,0.161960576171524,0.161960576171524,14940.488892272851,4451.358455607649,4999.589981289799,4236.354305776956,ok,
refine,3,2287.5,233.2600837187011,0.1616972843164203,0.1616972843164203,0.1616972843164203,14847.734991152856,4415.677761749674,4959.5143092168555,4202.397224134564,ok,
refine,2,2290.0,233.51501277194558,0.16156614390467075,0.16156614390467075,0.16156614390467075,14744.151753431846,4381.581512835538,4921.218246482219,4169.948048322984,ok,
refine,3,2293.75,233.8974063518123,0.1613700976143216,0.1613700976143216,0.1613700976143216,14658.725777607595,4351.047969448536,4886.9237264016065,4140.889475926634,ok,
focus,0,2297.5,234.27979993167904,0.161174816127899,0.161174816127899,0.161174816127899,14598.41356684489,4329.113157905612,4862.287089068402,4120.014260065128,ok,
refine,3,2300.0,234.5347289849235,0.16104504411694753,0.16104504411694753,0.16104504411694753,14502.764515101142,4294.948874834925,4823.914612053298,4087.500336594275,ok,
refine,2,2302.5,234.789658038168,0.16091560335995897,0.16091560335995897,0.16091560335995897,14453.426790685078,4277.795933437362,4804.648852893138,4071.1759950956857,ok,
refine,3,2306.25,235.17205161803471,0.16072206096968106,0.16072206096968106,0.16072206096968106,14370.15457654465,4248.033979504393,4771.220962986755,4042.8517393073407,ok,
refine,1,2307.5,235.29951614465696,0.16065771130213474,0.16065771130213474,0.16065771130213474,14364.534847008355,4245.8382498686515,4768.754773814733,4040.762077856186,ok,
refine,4,2310.625,235.61817746121255,0.16049719563030884,0.16049719563030884,0.16049719563030884,14268.973010014826,4211.6183929170065,4730.319877592258,4008.1952650883823,ok,
focus,0,2312.5,235.80937425114593,0.16040113138950302,0.16040113138950302,0.16040113138950302,14237.614228370783,4200.510423737237,4717.843681585062,3997.623883886548,ok,
refine,4,2313.75,235.93683877776817,0.16033719043737857,0.16033719043737857,0.16033719043737857,14221.831789754764,4194.580414681848,4711.183242210221,3991.980333275243,ok,
refine,2,2315.0,236.0643033043904,0.16027333083132864,0.16027333083132864,0.16027333083132864,14186.387250778349,4182.033282434387,4697.090613871584,3980.0393100484853,ok,
refine,4,2316.875,236.25550009432376,0.16017769365819234,0.16017769365819234,0.16017769365819234,14143.660623966247,4166.743626935566,4679.917651307627,3965.488245483314,ok,
refine,3,2318.75,236.44669688425714,0.16008223877434283,0.16008223877434283,0.16008223877434283,14100.333293558682,4151.233718051135,4662.4973055932805,3950.727567219851,ok,
refine,4,2320.0,236.57416141087936,0.16001870323872555,0.16001870323872555,0.16001870323872555,14069.636134106078,4140.42593266656,4650.358268593858,3940.441868961339,ok,
refine,4,2323.125,236.89282272743498,0.15986021713600537,0.15986021713600537,0.15986021713600537,14038.643988626003,4129.3231179193735,4637.887861917744,3929.875393199089,ok,
refine,3,2325.0,237.08401951736832,0.15976536670064734,0.15976536670064734,0.15976536670064734,13964.574236860204,4103.104626435389,4608.439901316369,3904.92342731508,ok,
refine,4,2326.25,237.21148404399057,0.15970223331803707,0.15970223331803707,0.15970223331803707,13946.080359051275,4096.17800594014,4600.660092643188,3898.3314081520207,ok,
refine,2,2327.5,237.3389485706128,0.15963917997749125,0.15963917997749125,0.15963917997749125,13922.168369695786,4087.862047739424,4591.319814252002,3890.4171654335223,ok,
refine,4,2329.375,237.5301453605462,0.15954474976372993,0.15954474976372993,0.15954474976372993,13899.249178221631,4079.247158410281,4581.643783817345,3882.2184319264247,ok,
refine,5,2330.3125,237.62574375551284,0.15949760194803583,0.15949760194803583,0.15949760194803583,13879.240009587309,4072.3976594696505,4573.950596165186,3875.699808839602,ok,
refine,3,2331.25,237.72134215047953,0.15945049892098673,0.15945049892098673,0.15945049892098673,13846.73109244632,4060.94753265146,4561.090097168559,3864.802798463943,ok,
refine,5,2331.875,237.78507441379065,0.1594191217588639,0.1594191217588639,0.1594191217588639,13879.575412268572,4070.092860792066,4571.361903345345,3873.5063470987634,ok,
refine,1,2332.5,237.84880667710178,0.1593877644628246,0.1593877644628246,0.1593877644628246,13832.268073907595,4055.5044119179724,4554.976518704055,3859.622616265914,ok,
