scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.17952282431451932,0.17952282431451932,0.17952282431451932,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2032.5,207.25732028776392,0.17706167374169976,0.17706167374169976,0.17706167374169976,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2047.5,208.7868946072308,0.176035979374139,0.176035979374139,0.176035979374139,19540.208952263623,6327.481867766192,7106.805354772024,6021.848616270314,ok,
refine,1,2057.5,209.80661082020876,0.17536159522915526,0.17536159522915526,0.17536159522915526,18680.58688400168,6024.800676852939,6766.8413339497,5733.788917869569,ok,
refine,1,2082.5,212.35590135265358,0.17370778628411668,0.17370778628411668,0.17370778628411668,17007.98205882323,5434.010424179167,6103.2803470393055,5171.537720529459,ok,
focus,0,2097.5,213.88547567212046,0.17273702205657332,0.17273702205657332,0.17273702205657332,16308.927786488402,5181.885147111757,5820.099477147246,4931.591752786595,ok,
refine,1,2107.5,214.9051918850984,0.17209860030275825,0.17209860030275825,0.17209860030275825,15746.85883966763,4983.6040686124825,5597.395078184714,4742.888954641981,ok,
refine,1,2132.5,217.4544824175432,0.17053246789597046,0.17053246789597046,0.17053246789597046,14646.150373441944,4594.164148490824,5159.985800410239,4372.26154433948,ok,
focus,0,2147.5,218.9840567370101,0.16961282866290628,0.16961282866290628,0.16961282866290628,14148.572547481639,4414.197192080591,4957.851370015742,4200.988175719462,ok,
refine,1,2157.5,220.00377294998802,0.16900789241573805,0.16900789241573805,0.16900789241573805,13818.448180231742,4296.245143546598,4825.370548981382,4088.7339870005144,ok,
refine,1,2182.5,222.55306348243286,0.16752344578898362,0.16752344578898362,0.16752344578898362,13098.176489627827,4037.153310223338,4534.365015558436,3842.157993493919,ok,
refine,2,2190.0,223.3178506421663,0.16708573147315278,0.16708573147315278,0.16708573147315278,12849.836903662735,3949.4422632622054,4435.850138880858,3758.683967051098,ok,
focus,0,2197.5,224.08263780189975,0.16665146991505608,0.16665146991505608,0.16665146991505608,12602.837200582206,3863.1012504934415,4338.874050693229,3676.5137931372756,ok,
refine,2,2202.5,224.5924959083887,0.16636386299002273,0.16636386299002273,0.16636386299002273,12494.02063124551,3824.0755303521696,4295.041327904331,3639.3732719841505,ok,
refine,1,2207.5,225.10235401487768,0.16607776463450172,0.16607776463450172,0.16607776463450172,12372.125003107698,3780.191498771846,4245.7518699736065,3597.6091277917226,ok,
refine,2,2215.0,225.8671411746111,0.16565142332145438,0.16565142332145438,0.16565142332145438,12188.247295050081,3714.2512915754623,4171.689461587074,3534.854266347701,ok,
refine,2,2227.5,227.14178644083353,0.16494825373319597,0.16494825373319597,0.16494825373319597,11892.294399515704,3607.9681284229073,4052.3148437522536,3433.7052790900925,ok,
refine,1,2232.5,227.6516445473225,0.16466954664079383,0.16466954664079383,0.16466954664079383,11804.077893852193,3575.929665703707,4016.3300355316887,3403.214484864423,ok,
refine,2,2240.0,228.41643170705595,0.16425419903417068,0.16425419903417068,0.16425419903417068,11630.404080170905,3513.6552764282605,3946.3849830873737,3343.948358222557,ok,
focus,0,2247.5,229.18121886678938,0.16384207809472567,0.16384207809472567,0.16384207809472567,11492.684011111589,3464.1278296982905,3890.7569809621614,3296.813412953748,ok,
refine,2,2252.5,229.69107697327834,0.16356910747816508,0.16356910747816508,0.16356910747816508,11384.049265262314,3425.0399535473575,3846.8544460818744,3259.6137383350815,ok,
refine,1,2257.5,230.2009350797673,0.16329754718457842,0.16329754718457842,0.16329754718457842,11292.58900989215,3391.7603234527587,3809.4755893901083,3227.9417332824596,ok,
refine,2,2265.0,230.96572223950076,0.1628928306687714,0.1628928306687714,0.1628928306687714,11156.317520752214,3342.723385171828,3754.3985142124207,3181.2736016781087,ok,
refine,3,2268.75,231.34811581936748,0.16269164471964812,0.16269164471964812,0.16269164471964812,11118.842719578673,3329.037127299318,3739.026448170553,3168.2484800869897,ok,
refine,3,2275.0,231.9854384524787,0.16235805819854693,0.16235805819854693,0.16235805819854693,10998.12973646734,3285.3155124504096,3689.9194126919606,3126.6389068294975,ok,
refine,2,2277.5,232.24036750572319,0.16222522346746152,0.16222522346746152,0.16222522346746152,10936.151417767018,3263.1707375157,3665.0469496747023,3105.5638701891357,ok,
refine,3,2281.25,232.6227610855899,0.1620266105747861,0.1620266105747861,0.1620266105747861,10894.950683950374,3248.0966412333555,3648.116097886568,3091.2179519123697,ok,
refine,1,2282.5,232.75022561221215,0.161960576171524,0.161960576171524,0.161960576171524,10890.079570592623,3244.575747289896,3644.1615169682896,3087.867140306291,ok,
refine,3,2287.5,233.2600837187011,0.1616972843164203,0.1616972843164203,0.1616972843164203,10764.11039995816,3201.1240898620263,3595.3576909822655,3046.514483750661,ok,
refine,2,2290.0,233.51501277194558,0.16156614390467075,0.16156614390467075,0.16156614390467075,10706.939126378482,3180.7455770600923,3572.469049869081,3027.120387163856,ok,
refine,3,2293.75,233.8974063518123,0.1613700976143216,0.1613700976143216,0.1613700976143216,10685.906245297221,3172.6289120721817,3563.3526126810534,3019.395810485064,ok,
focus,0,2297.5,234.27979993167904,0.161174816127899,0.161174816127899,0.161174816127899,10616.253976349995,3147.5073935987766,3535.136745009816,2995.4878265994985,ok,
refine,3,2300.0,234.5347289849235,0.16104504411694753,0.16104504411694753,0.16104504411694753,10587.142295762624,3137.021660394013,3523.359429046422,2985.5086232821022,ok,
refine,2,2302.5,234.789658038168,0.16091560335995897,0.16091560335995897,0.16091560335995897,10560.262597413901,3127.365477041633,3512.5138429418876,2976.3188971025656,ok,
refine,3,2306.25,235.17205161803471,0.16072206096968106,0.16072206096968106,0.16072206096968106,10516.579812805308,3107.9920402722755,3490.7540783480395,2957.881324764725,ok,
refine,1,2307.5,235.29951614465696,0.16065771130213474,0.16065771130213474,0.16065771130213474,10342.89819568346,3057.548033293436,3434.096618440562,2909.8740951360624,ok,
refine,4,2310.625,235.61817746121255,0.16049719563030884,0.16049719563030884,0.16049719563030884,10358.653658593514,3059.8224262830895,3436.651160344404,2912.0386199837003,ok,
focus,0,2312.5,235.80937425114593,0.16040113138950302,0.16040113138950302,0.16040113138950302,,,,,failed,MTOM did not converge within 200 outer iterations
refine,4,2313.75,235.93683877776817,0.16033719043737857,0.16033719043737857,0.16033719043737857,10353.067588512078,3052.606022198482,3428.545873917191,2905.170815684801,ok,
refine,2,2315.0,236.0643033043904,0.16027333083132864,0.16027333083132864,0.16027333083132864,10344.524437918522,3049.3337491778475,3424.870537864869,2902.0566149755837,ok,
refine,4,2316.875,236.25550009432376,0.16017769365819234,0.16017769365819234,0.16017769365819234,10348.354386844709,3050.6213935364226,3426.316788133045,2903.282057641708,ok,
refine,3,2318.75,236.44669688425714,0.16008223877434283,0.16008223877434283,0.16008223877434283,10292.110594437741,3030.6018053600346,3403.8312822741677,2884.2295472600827,ok,
refine,4,2320.0,236.57416141087936,0.16001870323872555,0.16001870323872555,0.16001870323872555,10291.54409812003,3030.2998015807975,3403.4920791053705,2883.942132249918,ok,
refine,4,2323.125,236.89282272743498,0.15986021713600537,0.15986021713600537,0.15986021713600537,10230.350820873773,3007.815920894503,3378.2387409024286,2862.5443708963608,ok,
refine,3,2325.0,237.08401951736832,0.15976536670064734,0.15976536670064734,0.15976536670064734,10261.861247628012,3016.063695456123,3387.502437118054,2870.3937236940324,ok,
refine,4,2326.25,237.21148404399057,0.15970223331803707,0.15970223331803707,0.15970223331803707,10232.371757643876,3005.5217917596224,3375.6620318488303,2860.3610632891314,ok,
refine,2,2327.5,237.3389485706128,0.15963917997749125,0.15963917997749125,0.15963917997749125,10216.133053679068,2999.387389243684,3368.772022798818,2854.5229927658916,ok,
refine,4,2329.375,237.5301453605462,0.15954474976372993,0.15954474976372993,0.15954474976372993,10163.256383647467,2983.4334556316735,3350.8529595021955,2839.3397390899186,ok,
refine,5,2330.3125,237.62574375551284,0.15949760194803583,0.15949760194803583,0.15949760194803583,10206.428567218305,2995.5740843923268,3364.4890131873603,2850.8938956222014,ok,
refine,3,2331.25,237.72134215047953,0.15945049892098673,0.15945049892098673,0.15945049892098673,10162.247057362785,2980.1060089098114,3347.115653714468,2836.1730299321675,ok,
refine,5,2331.875,237.78507441379065,0.1594191217588639,0.1594191217588639,0.1594191217588639,10149.538799315435,2975.3302433518384,3341.7516320628606,2831.6279652649127,ok,
