scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,750.0,149.133496148022,0.10196095715984652,0.2005704104652483,0.09739818221734026,11501.599887279905,3163.593958225888,1641.8442834144555,1607.8074482350567,ok,
global,1,1562.5,650.0,159.3306582778013,0.11160620339930899,0.19622460475857173,0.09336816547516943,10210.859821117654,2747.967513552489,1397.3974892406898,1562.5455585675795,ok,
global,1,1612.5,600.0,164.42923934269095,0.11653570306970394,0.19430962952087566,0.09159363189175894,9737.714630909093,2594.67140993867,1307.1805508675675,1555.7265917223813,ok,
global,1,1762.5,450.0,179.72498253735986,0.13173987941953247,0.18942084182601562,0.08706824670025684,8724.590101625505,2267.2541450444596,1113.7932075062142,1576.4345821496433,ok,
global,1,1912.5,300.0,195.02072573202878,0.14754865764183397,0.18558130254032884,0.083521137687007,8051.8829910118275,2049.332851267287,985.6849443106673,1628.9199793440553,ok,
global,1,2012.5,200.0,205.21788786180807,0.15841270900359258,0.18348870158038352,0.0815919056370854,7728.606663997357,1945.3476897209823,924.4749907403933,1679.0524874343757,ok,
local,2,2024.499469359,188.00053064100007,206.44149320705847,0.15973344160479896,0.1832594618543845,0.08138079143477737,7682.989895640683,1930.2431529200005,916.0466896385008,1682.00681595593,ok,
local,2,2074.499469359,138.00053064099984,211.54007427194816,0.16527570459902444,0.18235074404627816,0.08054445769094386,7554.7915589104505,1888.8310772267114,891.6045111965332,1711.5156879324325,ok,
refine,3,2084.499469359,128.00053064099984,212.55979048492608,0.16639165869945274,0.18217768795790265,0.08038529127089558,7539.658839388782,1883.6542027846358,888.2772332140163,1719.981615106834,ok,
local,2,2099.499469359,113.00053064099984,214.08936480439297,0.16807025224403607,0.18192333962272011,0.08015142360748448,7511.67563944787,1874.77069640462,882.7574071934833,1731.5571963461978,ok,
refine,3,2109.499469359,103.00053064099984,215.1090810173709,0.16919241488021375,0.1817572067115852,0.0799987125121937,7480.3192826006125,1865.167446792609,877.3233179555242,1735.7747423622238,ok,
global,1,2112.5,100.0,215.41504999158735,0.16952960597438926,0.1817078865359533,0.07995338387982015,7472.778835283252,1862.9652493350122,875.9911602898544,1737.6521837682255,ok,
local,2,2124.499469359,88.00053064099984,216.6386553368378,0.1708802956595959,0.18151305941563803,0.07977435655702225,7455.965151865984,1857.184414088926,872.3376814456177,1747.9354343758723,ok,
refine,4,2141.999469359,70.50053064099984,218.42315870954917,0.17285650073339326,0.1812357312557182,0.07951961082598914,7408.106464746781,1841.5582479429402,863.5421575028869,1755.9559345950943,ok,
local,2,2149.499469359,63.00053064099984,219.1879458692826,0.17370575035337138,0.18111930621854544,0.07941269979549091,7403.466195194081,1840.2310039242655,862.3312059835583,1764.4446334672068,ok,
refine,4,2154.499469359,58.00053064099984,219.69780397577156,0.17427268330621037,0.18104248821745228,0.07934217050358444,7378.703076830062,1832.3934729185303,858.1940299514579,1763.4122179070694,ok,
refine,3,2159.499469359,53.00053064099984,220.20766208226053,0.17484022872192256,0.18096630399340607,0.07927223216984149,7368.597364330103,1829.0189044898714,856.2113750132821,1766.6403741432114,ok,
local,2,2161.999469359,50.50053064099984,220.46259113550502,0.17512423089810125,0.18092844817437398,0.07923748333193856,7363.416605476519,1826.9947724030048,855.1249621688852,1767.923337863898,ok,
global,1,2162.5,50.0,220.51363105647698,0.1751811099843143,0.1809208878322894,0.07923054377159527,7362.67713368721,1827.2851369149378,855.2060196877566,1768.8508590078784,ok,
refine,5,2170.749469359,41.75053064099984,221.3548428218607,0.17611944182729977,0.18079718406425108,0.07911701047356544,7337.217521258545,1818.4905630284948,850.4701524745102,1770.9836462694507,ok,
local,2,2174.499469359,38.00053064099984,221.73723640172742,0.17654653319121716,0.1807415102873177,0.07906592218214446,7337.897424049811,1819.110856607737,850.4497590016224,1776.4243897470544,ok,
refine,5,2176.999469359,35.50053064099984,221.9921654549719,0.1768314513619069,0.18070458718949647,0.07903204305301169,7333.749090534824,1818.1635424185838,849.7770292066751,1778.7281962603313,ok,
refine,4,2179.499469359,33.00053064099984,222.2470945082164,0.17711652191376312,0.1806678176757014,0.07899830713250915,7327.389896386131,1815.942581573789,848.54754661223,1779.7815521412485,ok,
refine,3,2184.499469359,28.00053064099984,222.75695261470537,0.1776871198372373,0.18059473729212067,0.07893126295216962,7319.309234397014,1813.3133801155818,846.9365880928597,1783.6516537235168,ok,
refine,6,2185.124469359,27.37553064099984,222.82068487801646,0.17775848737990588,0.18058564508225405,0.07892292237384757,7313.337187718202,1810.7609667461552,845.7651623545387,1781.9464970521385,ok,
refine,6,2188.249469359,24.25053064099984,223.13934619457208,0.1781154676791475,0.1805403262558509,0.07888135209763453,7311.112265109088,1810.9378963499478,845.5512468277163,1786.1473475631017,ok,
refine,5,2189.499469359,23.00053064099984,223.26681072119433,0.1782583263154428,0.1805222649445054,0.07886478573311483,7307.185456054354,1809.5242858593463,844.7984741193212,1786.3632686050842,ok,
refine,4,2191.999469359,20.50053064099984,223.5217397744388,0.17854415756119135,0.18048625548462083,0.07883175852256567,7306.402214490012,1808.7851020905546,844.3258942983662,1788.8533625191053,ok,
refine,7,2192.311969359,20.18803064099984,223.55360590609436,0.17857989714883366,0.18048176489149972,0.07882763999528834,7305.91402341607,1808.6200140511405,844.2259767771255,1789.0926524447964,ok,
refine,7,2193.874469359,18.62553064099984,223.71293656437217,0.17875863068248274,0.18045934715342313,0.07880708020678698,7290.230407231979,1803.190346443579,841.5822674933828,1785.730031761543,ok,
refine,6,2194.499469359,18.00053064099984,223.7766688276833,0.17883014070422248,0.180450396478988,0.07879887160295004,7302.333017116429,1807.4218886579945,843.5052829961572,1790.7240883159845,ok,
refine,5,2195.749469359,16.75053064099984,223.90413335430551,0.17897318921215066,0.18043252323600728,0.07878248060261007,7309.246456817942,1809.9629580500614,844.620077419681,1794.8538172942137,ok,
refine,7,2196.999469359,15.500530640999841,224.03159788092776,0.17911627566433339,0.18041468741427136,0.07876612449571724,7287.227322276574,1802.5936886295763,841.0772343702655,1789.158529134585,ok,
refine,6,2197.624469359,14.875530640999841,224.0953301442389,0.17918783311639308,0.18040578351642622,0.078757959508721,7283.673818992298,1801.417858617023,840.484146298852,1788.7965201988716,ok,
refine,7,2198.561969359,13.938030640999841,224.19092853920557,0.17929518707342734,0.18039244516354166,0.07874572834041157,7285.334957439589,1801.6894840727343,840.538777280032,1790.2624789329943,ok,
local,2,2199.499469359,13.000530640999841,224.28652693417226,0.17940256236144736,0.180379127779469,0.07873351672449222,7278.935982732877,1799.6245975467602,839.4740117110747,1789.412904558884,ok,
refine,7,2200.124469359,12.375530640999841,224.35025919748338,0.17947415773526051,0.18037026115953061,0.07872538649731817,7282.283154496946,1800.639909007338,839.9354117921868,1791.2256669070557,ok,
refine,6,2200.749469359,11.750530640999841,224.41399146079448,0.17954576258639085,0.18036140383923255,0.07871726494160738,7280.678968196563,1800.5431545304061,839.8487641217853,1791.9402582229209,ok,
refine,7,2201.686969359,10.813030640999841,224.50958985576116,0.17965318763032723,0.1803481352782957,0.0787050988508931,7285.061303781646,1801.999037394035,840.4571769808051,1794.5886115498254,ok,
refine,5,2201.999469359,10.500530640999841,224.54145598741673,0.17968900071561342,0.18034371706589972,0.07870104781506349,7280.1924986724025,1800.3681900475506,839.6757460097787,1793.369724545766,ok,
refine,6,2203.874469359,8.625530640999841,224.7326527773501,0.17990392895815374,0.18031725645557967,0.07867678697699133,7283.336184919182,1801.2837606092198,839.9632935039975,1796.6833749932978,ok,
refine,4,2204.499469359,8.000530640999841,224.79638504066122,0.17997559064700613,0.18030845476718912,0.07866871729537056,7279.221932724162,1800.0193615901428,839.3308165019328,1796.22979160763,ok,
refine,7,2204.811969359,7.688030640999841,224.82825117231678,0.18001142504223325,0.1803040573901397,0.0786646856875097,7285.647532105763,1802.03453412495,840.2438387583572,1798.6339449320496,ok,
refine,7,2207.936969359,4.563030640999841,225.14691248887237,0.18036989915348048,0.18026021051454055,0.07862448793244423,7691.985799023508,1901.2765285652144,886.3069493553272,1901.9351710674623,ok,
refine,5,2208.249469359,4.250530640999841,225.17877862052794,0.180405759577085,0.18025583849493304,0.0786204799692142,7692.574056221874,1901.346698033793,886.3172905818662,1902.4296503677572,ok,
refine,3,2209.499469359,3.000530640999841,225.30624314715018,0.18054922492279518,0.18023837340030632,0.07860446954763259,7694.513234195041,1901.6932000223592,886.3694187732987,1904.47408970203,ok,
refine,6,2210.124469359,2.375530640999841,225.3699754104613,0.1806209717842541,0.18022965462963336,0.07859647718292768,7697.344994212729,1902.3686113024219,886.6462867787275,1905.9997240586792,ok,
seed,0,2212.5,0.0,225.61221212136664,0.18089375704832128,0.1801965995332292,0.07856617739680602,7700.085413210082,1903.0918927096202,886.7380859241941,1909.9545893290467,ok,
refine,6,2216.374469359,3.874469359000159,226.0072980435725,0.18133896035229707,0.1801429702155985,0.07851702283365991,7715.362498376358,1905.9655048382551,887.8488365574294,1918.1169314322458,ok,
refine,4,2216.999469359,4.499469359000159,226.0710303068836,0.1814108111772207,0.18013435193329705,0.07850912416987516,7717.198712046883,1906.419683242074,888.0094395741218,1919.4260339141929,ok,
refine,5,2220.749469359,8.249469359000159,226.45342388675036,0.18184211440348103,0.18008283284027066,0.07846190991416083,7729.570241617761,1909.013777504707,888.9321224067719,1927.158654866868,ok,
local,2,2224.499469359,11.999469359000159,226.83581746661707,0.1822737573404004,0.18003163929867003,0.07841499922134998,7746.426220371466,1913.2266985531128,890.6108618735661,1936.546788050855,ok,
