scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,700.0,149.133496148022,0.10196095715984652,0.18618025706349503,0.24901608213589962,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1612.5,550.0,164.42923934269095,0.11653570306970394,0.18051143842071632,0.227903743217741,22493.23306457035,5577.588219107784,7283.86959244775,3600.386773263355,ok,
global,1,1762.5,400.0,179.72498253735986,0.13173987941953247,0.17613313993766935,0.21056814648194205,11629.271667120065,2813.915762515711,3479.612537198036,2104.440752037977,ok,
global,1,1862.5,300.0,189.92214466713915,0.14221330294994747,0.17377983929973567,0.20065865408438513,9410.697014461768,2246.656380445794,2683.2748129550455,1838.3446922633962,ok,
global,1,1962.5,200.0,200.11930679691844,0.15294871327860363,0.17179999928721384,0.1918321517504912,8078.608738308223,1906.5021022877822,2201.9246118335154,1697.107632617336,ok,
global,1,2062.5,100.0,210.31646892669772,0.16393990998423658,0.17014066500093275,0.18393111365281833,7202.102737142707,1683.761144086289,1882.7535582142718,1622.2077981329107,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.16941737467933354,0.18028657279450774,6866.343865313759,1598.1236936347248,1759.0771006682696,1598.9960798865395,ok,
seed,0,2162.5,0.0,220.51363105647698,0.1751811099843143,0.16875865420685363,0.17682715168923202,6566.538417800995,1522.1703567707502,1649.7327223593127,1579.9156756504574,ok,
local,2,2186.60139619,24.101396189999832,222.97128950151173,0.17792717257827376,0.16846293286880498,0.17522198410808595,6446.091807270033,1491.9778948786652,1605.1495434598992,1575.6135318022239,ok,
global,1,2212.5,50.0,225.61221212136664,0.18089375704832128,0.1681602783763254,0.17354029984525993,6320.531098645705,1460.4227502593003,1558.9190012306397,1570.8263589705432,ok,
