scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.18000853790837207,0.07136871478427803,10792.201739438944,2669.9261668493223,1094.8159210163628,1728.2826913832923,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.17687557921867195,0.0694217640127003,9901.744040262578,2407.20906865521,977.1692039004146,1722.8251332259085,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17421076985442852,0.06781609425868515,9238.977019999109,2211.6828305251015,890.4280015240668,1738.3560359446394,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.17194020836204166,0.06649819776005828,8761.209643500133,2070.234638538424,828.0739627705007,1776.3438858570676,ok,
local,2,1936.685638676,125.81436132399995,197.48697451994312,0.15015270210891596,0.1714433492223209,0.06621767286528192,8650.27938797063,2036.9274644662405,813.6704640720806,1783.7653649963315,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.17093376390729118,0.06593342542633929,8576.74353648104,2014.8727063376357,803.8087523762287,1802.6657931765856,ok,
refine,3,1971.685638676,90.81436132399995,201.05598126536586,0.15394774686468032,0.17075744316204783,0.06583594535189964,8549.028033444712,2006.7664662217085,800.2173837626742,1809.0066353936804,ok,
local,2,1986.685638676,75.81436132399995,202.58555558483275,0.15558377974712542,0.17047502023434183,0.06568079356616661,8490.559742710262,1989.4412111082452,792.7460828334819,1815.450101337226,ok,
refine,3,1996.685638676,65.81436132399995,203.60527179781067,0.15667764853661903,0.1702904665836882,0.06558008974844505,8434.488233079348,1972.5570072999103,785.6560465552067,1814.6627390628364,ok,
local,2,2011.685638676,50.81436132399995,205.1348461172776,0.15832320737156294,0.17001911556757834,0.06543304869871994,8393.169552210402,1960.4484434605436,780.3333757344894,1825.3741309306113,ok,
global,1,2012.5,50.0,205.21788786180807,0.15841270900359258,0.1700045694425782,0.06542520183781042,8395.636661528395,1960.8980366223507,780.485504158041,1826.9811943358623,ok,
local,2,2036.685638676,25.814361323999947,207.6841366497224,0.16107843886752773,0.1695811109670494,0.06519842347076323,8329.711569490795,1941.695258381668,772.0902347706235,1844.1261983719912,ok,
refine,4,2039.185638676,23.314361323999947,207.93906570296687,0.16135482776866278,0.16953826921685317,0.06517566396560505,8324.428389718461,1940.0391627322172,771.3588530046509,1846.1812892536232,ok,
refine,3,2046.685638676,15.814361323999947,208.70385286270033,0.16218493643637652,0.16941077161347143,0.06510813927419969,8273.88980991289,1924.922554370908,765.1180449272525,1842.6056797366862,ok,
refine,4,2051.685638676,10.814361323999947,209.2137109691893,0.16273912630111473,0.16932662320213732,0.06506374641113728,8263.159136271712,1921.6321785789557,763.6694889941944,1846.658731394237,ok,
