wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.22871589150864238,0.22871589150864238,0.22871589150864238,13131.725829951602,5410.274260893554,5996.041622729792,5297.909839064917
2050.0,209.0418236604753,0.22384613536509504,0.22384613536509504,0.22384613536509504,12014.32462443672,4845.134384047777,5369.708117730502,4744.508387906619
2100.0,214.14040472536493,0.2192253540229884,0.2192253540229884,0.2192253540229884,11144.067313027896,4402.970844368003,4879.66688911251,4311.528953020889
2150.0,219.2389857902546,0.2148361771473382,0.2148361771473382,0.2148361771473382,10414.158372390282,4031.3107065190134,4467.763205892148,3947.5885056200214
2200.0,224.33756685514422,0.21066281352452235,0.21066281352452235,0.21066281352452235,9811.28747049031,3723.639223845409,4126.7769013920415,3646.3076157597893
2250.0,229.43614792003387,0.20669087560435195,0.20669087560435195,0.20669087560435195,9318.009412256471,3471.1680449514974,3846.9680171375703,3399.0804734187714
2300.0,234.5347289849235,0.20290722692795868,0.20290722692795868,0.20290722692795868,8885.987399556234,3249.4486782336176,3601.2407666421504,3181.96640251583
2350.0,239.63331004981316,0.19929984903297399,0.19929984903297399,0.19929984903297399,8510.28975803432,3056.02341365424,3386.8713177977593,2992.558741696815
2400.0,244.7318911147028,0.19585772499555973,0.19585772499555973,0.19585772499555973,8182.806392352615,2887.415520678578,3200.0064779506665,2827.452975014317
2450.0,249.83047217959245,0.19257073723259943,0.19257073723259943,0.19257073723259943,7905.461169389615,2744.6837410209805,3041.819629896897,2687.685853235941
2500.0,254.92905324448208,0.18942957756762577,0.18942957756762577,0.18942957756762577,7637.428189665038,2606.3228913398034,2888.4769983006836,2552.1988735798345
