scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1462.5,700.0,149.133496148022,0.10196095715984652,0.18618025706349503,0.24901608213589962,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1612.5,550.0,164.42923934269095,0.11653570306970394,0.18051143842071632,0.227903743217741,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
global,1,1762.5,400.0,179.72498253735986,0.13173987941953247,0.17613313993766935,0.21056814648194205,22751.618363422756,5505.446743954521,6807.908016965653,4117.353749199001,ok,
global,1,1862.5,300.0,189.92214466713915,0.14221330294994747,0.17377983929973567,0.20065865408438513,14079.381223205393,3361.0176156448506,4014.1811337093122,2750.1795468945525,ok,
global,1,1962.5,200.0,200.11930679691844,0.15294871327860363,0.17179999928721384,0.1918321517504912,10933.521996230354,2580.2194642897657,2980.0582447673687,2296.8295636006387,ok,
global,1,2062.5,100.0,210.31646892669772,0.16393990998423658,0.17014066500093275,0.18393111365281833,9214.099185679308,2154.161255759086,2408.7617996594868,2075.4114252301483,ok,
global,1,2112.5,50.0,215.41504999158735,0.16952960597438926,0.16941737467933354,0.18028657279450774,8606.27548183698,2003.7868380757473,2205.5936366089304,2004.8807734924658,ok,
seed,0,2162.5,0.0,220.51363105647698,0.1751811099843143,0.16875865420685363,0.17682715168923202,8082.7212161038615,1873.5321372073643,2030.5540534646414,1944.607061790933,ok,
local,2,2186.927742576,24.427742576000128,223.00456757159685,0.17796445294888305,0.16845902275577476,0.1752005181663676,7878.546246343734,1823.2971703835715,1961.433934490045,1925.9537534017256,ok,
global,1,2212.5,50.0,225.61221212136664,0.18089375704832128,0.1681602783763254,0.17354029984525993,7671.295440606237,1772.4744583557826,1892.0246689320022,1906.4683527891002,ok,
refine,3,2221.927742576,59.42774257600013,226.5735743170196,0.1819777026986656,0.1680538928346463,0.1729389327102433,7609.738756285897,1757.8188326689567,1871.0686956434092,1903.2381479981862,ok,
local,2,2236.927742576,74.42774257600013,228.10314863648648,0.18370673629357656,0.1678887059502706,0.1719937517118455,7497.693016989513,1730.2474986930677,1833.4576703672362,1893.0463595724025,ok,
refine,3,2246.927742576,84.42774257600013,229.12286484946443,0.18486243590096096,0.16778132258000503,0.17137144010272568,7414.971500712065,1709.1282375973792,1805.6704684901204,1882.9080358709443,ok,
local,2,2261.927742576,99.42774257600013,230.65243916893132,0.18660048867926038,0.1676242895436615,0.17044947913037034,7310.843474709095,1683.7588879833295,1770.9619811041946,1874.1537869378096,ok,
global,1,2262.5,100.0,230.71079318625627,0.18666690308112163,0.16761839366674952,0.1704145762065935,7305.561953571735,1682.0786451598422,1768.8954497221189,1873.0154904114947,ok,
local,2,2286.927742576,124.42774257600013,233.20172970137614,0.1895092112050943,0.16737312040546687,0.16894289050037997,7165.956691107887,1648.653999550753,1721.2950601688053,1866.4809032611286,ok,
refine,4,2289.427742576,126.92774257600013,233.4566587546206,0.18980090386884682,0.16734871606875676,0.16879425672649936,7154.133548469471,1646.1056574965155,1717.3757988203756,1866.7364874077382,ok,
refine,3,2296.927742576,134.42774257600013,234.22144591435406,0.190676874730692,0.16727626906492882,0.16835053092994065,7104.037320112127,1633.514283449825,1700.4929038938592,1861.8129506098517,ok,
refine,4,2301.927742576,139.42774257600013,234.73130402084303,0.1912615986103032,0.1672286054171337,0.16805651485619977,7075.02296144237,1626.3393013198054,1690.5482549633198,1859.849445848603,ok,
local,2,2311.927742576,149.42774257600013,235.75102023382095,0.19243282759826946,0.16713478638512144,0.16747276333714473,7000.381786829752,1607.5547443745313,1666.1405405853263,1850.6619271242278,ok,
global,1,2312.5,150.0,235.80937425114593,0.1924999238149432,0.16712947796306096,0.1674395292139696,7000.227562779615,1607.7118741264885,1666.0308815644858,1851.5488661956297,ok,
refine,5,2318.177742576,155.67774257600013,236.38834286693216,0.19316605003479342,0.1670771617492611,0.16711079041171606,6976.9595699504625,1602.220979695891,1657.6119488367185,1852.1900191028903,ok,
refine,3,2321.927742576,159.42774257600013,236.77073644679888,0.19360642757244365,0.16704295764419932,0.16689465787043875,6955.609937552682,1597.1193888458522,1650.529323211759,1850.8805931205136,ok,
refine,5,2324.427742576,161.92774257600013,237.02566550004337,0.19390019747443768,0.16702030856143651,0.16675100515996247,6944.6412341581645,1594.35882843998,1646.4840117063604,1850.7359370792446,ok,
refine,4,2326.927742576,164.42774257600013,237.28059455328784,0.19419411519152988,0.16699778195971202,0.16660769965923733,6915.214953248316,1586.5732526536847,1637.2516064111978,1844.7389248622635,ok,
refine,6,2332.552742576,170.05274257600013,237.85418492308793,0.19485597012109485,0.16694754297624667,0.16628652598563076,6873.441883829825,1575.8505865277664,1623.534827976822,1839.0717160119034,ok,
refine,6,2335.677742576,173.17774257600013,238.17284623964355,0.19522399017863132,0.1669198979613186,0.16610884858696093,6869.880477996091,1575.6239673014443,1621.8399605255229,1842.583061824457,ok,
local,2,2336.927742576,174.42774257600013,238.30031076626577,0.19537126273358743,0.16690889284437052,0.1660379274675537,6864.502095904899,1574.4653397018606,1620.0589465857413,1842.7387355882606,ok,
refine,4,2339.427742576,176.92774257600013,238.55523981951026,0.1956659184191625,0.16688697302266572,0.16589634134254092,6847.845388833726,1570.0970197587753,1614.402397881707,1840.6391647386095,ok,
refine,7,2339.740242576,177.24024257600013,238.58710595116582,0.1957027607435319,0.1668842415070285,0.1658786670458935,6859.593811976957,1573.4615017286565,1617.7237983397695,1844.960870316538,ok,
refine,7,2341.302742576,178.80274257600013,238.7464366094436,0.19588700690092622,0.16687061208538467,0.1657903753099568,6827.258712255686,1564.5533703070669,1607.8272535866263,1836.3948401046898,ok,
refine,6,2341.927742576,179.42774257600013,238.81016887275473,0.19596072147780072,0.16686517344304155,0.1657550957912619,6835.088068583394,1566.9071593359963,1609.9496586120592,1839.9024202410758,ok,
refine,5,2343.177742576,180.67774257600013,238.93763339937698,0.196108178249111,0.16685431862906033,0.1656846003901156,6829.042025430694,1565.6452926713428,1608.0843431712738,1839.9289455914532,ok,
refine,7,2344.427742576,181.92774257600013,239.06509792599923,0.19625567183621204,0.16684349373785431,0.16561418972419564,6823.774512877247,1564.3410481059923,1606.1662173933041,1839.8982410574738,ok,
refine,6,2345.052742576,182.55274257600013,239.12883018931035,0.19632943243282605,0.1668380924990031,0.16557901612460152,6834.2363640223575,1567.3843917851868,1609.009549474698,1844.2301949066934,ok,
refine,7,2345.990242576,183.49024257600013,239.22442858427704,0.19644009057836365,0.1668300046331184,0.16552629534436294,6801.10452003226,1557.9888464140831,1598.9262143252988,1834.3064862261747,ok,
refine,3,2346.927742576,184.42774257600013,239.3200269792437,0.19655076942121544,0.16682193354101393,0.16547362205646363,6793.465983735463,1556.0250198273768,1596.4615891659205,1833.1061219205737,ok,
refine,7,2347.552742576,185.05274257600013,239.38375924255482,0.19662456681305576,0.16681656212222912,0.16543853288773247,6796.823790908546,1557.1015295700704,1597.2889847835786,1835.1220302021661,ok,
refine,6,2348.177742576,185.67774257600013,239.44749150586594,0.19669837340084978,0.16681119814424344,0.16540346478458678,6796.0283928063445,1557.051464979873,1596.9504175385691,1835.8108760650298,ok,
refine,7,2349.115242576,186.61524257600013,239.54308990083263,0.1968091005224598,0.16680316611635093,0.16535090209106054,6800.120319263213,1558.7206853234288,1598.2379866126148,1838.9096436753923,ok,
refine,5,2349.427742576,186.92774257600013,239.5749560324882,0.1968460141597383,0.1668004924879756,0.16533339170780503,6794.381723866991,1556.9434051169837,1596.2738925364379,1837.1888252290566,ok,
