wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,5049.505152702154,1159.1364491661077,1305.2314387054275,1112.1461398215256
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,5045.932016355138,1160.9222938478094,1307.2424708264844,1113.859554726757
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,5041.372642440443,1162.2556188537123,1308.7439224600741,1115.1388031194303
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5141.683470373105,1208.2180237970213,1360.5019917082514,1159.2370780237702
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5303.644540539505,1284.5818641769488,1446.4949884480018,1232.5037756645647
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5519.1485314043475,1377.2080361769554,1550.8009278452796,1321.3732419431692
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5728.5912072798865,1472.1511196441925,1657.715931418175,1412.465651058141
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5972.639817842455,1579.5018303938539,1778.6031114444434,1515.4624624663745
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,6253.795310349465,1702.5172023288126,1917.130199986767,1633.4886122237347
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,6544.214749415769,1830.1736856557447,2060.8836243814153,1755.9676405081725
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,6888.623289849933,1980.3015932455771,2229.9420243215973,1900.006703474427
