scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.1799834758629011,0.10113419353728033,6222.602924167216,1529.4137875085291,894.1420577549604,990.1734224914137,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.17685212529006364,0.09712336667455904,5969.406798413434,1441.5943728146167,823.7122352834843,1031.90167836392,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17419047094208073,0.09366298070440052,5765.184493242385,1372.1785858927558,767.6270322004005,1078.6670787345608,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.1719249373288459,0.09066671142977407,5601.827498014033,1316.0147843116486,722.0505798332779,1129.3202241202287,ok,
local,2,1921.926773575,140.57322642500003,195.9819891170787,0.14856183381066887,0.17172957836028035,0.0904055899566625,5588.193120710325,1311.1278476547295,718.1130259074541,1134.141232444684,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.17092182031620962,0.08932045530364967,5536.986443717959,1293.3889081187936,703.2231694323505,1157.2771125095292,ok,
local,2,1971.926773575,90.57322642500003,201.08057018196837,0.15397400181449872,0.17074159942633327,0.08907706574703056,5519.046781547897,1287.378507180974,698.7684135878246,1160.8450351719155,ok,
refine,3,1981.926773575,80.57322642500003,202.1002863949463,0.155064115091653,0.1705533987538479,0.08882236550052565,5511.03694938085,1284.8564789398774,696.1895127208214,1168.0608244902066,ok,
local,2,1996.926773575,65.57322642500003,203.62986071441318,0.15670405688355363,0.17027674947798807,0.08844693477318585,5491.483687268618,1277.861789171832,690.5913582969686,1175.8953928317997,ok,
refine,3,2006.926773575,55.57322642500003,204.6495769273911,0.15780052410254278,0.17009601883520697,0.08820098378102187,5466.630381405928,1269.154856153289,684.6946231387252,1177.3046059200747,ok,
