scan_stage,scan_pass,wing_loading_pa,seed_distance_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
global,1,1612.5,450.0,164.42923934269095,0.11653570306970394,0.18000853790837207,0.07136871478427803,6421.327870440633,1587.812062987925,651.0953502687803,1027.8142050555662,ok,
global,1,1712.5,350.0,174.62640147247023,0.126603477097509,0.17687557921867195,0.0694217640127003,6120.416208620894,1486.891167439978,603.5893373720437,1064.1590711144913,ok,
global,1,1812.5,250.0,184.8235636022495,0.1369434376403505,0.17421076985442852,0.06781609425868515,5887.161693866581,1409.5726632023088,567.4993914213807,1107.9071022262062,ok,
global,1,1912.5,150.0,195.02072573202878,0.14754865764183397,0.17194020836204166,0.06649819776005828,5702.8073320741305,1347.7634730807717,539.0899271840685,1156.4348273610108,ok,
local,2,1935.430659575,127.06934042500006,197.3590022663193,0.15001720873342284,0.17146866213892512,0.06623188621896997,5665.143210233281,1335.2779132909516,533.4176544992237,1168.0936365510825,ok,
global,1,1962.5,100.0,200.11930679691844,0.15294871327860363,0.17093376390729118,0.06593342542633929,5628.921346919781,1322.8693910441445,527.7432792868585,1183.5444407448165,ok,
refine,3,1970.430659575,92.06934042500006,200.92800901174203,0.15381112775321737,0.17078138049552086,0.06584915195705557,5616.658163536959,1318.478246435292,525.7884344217213,1187.3256070193684,ok,
local,2,1985.430659575,77.06934042500006,202.45758333120892,0.15544668098799497,0.170498390495783,0.06569358489988078,5589.739682268206,1310.0892741931389,522.057656037999,1194.2953132467044,ok,
refine,3,1995.430659575,67.06934042500006,203.47729954418685,0.15654023093633598,0.1703134659902104,0.06559260941647778,5565.633535723938,1301.3831625751757,518.3598354293943,1196.0017588000371,ok,
local,2,2010.430659575,52.069340425000064,205.00687386365374,0.15818531288285398,0.1700415692003741,0.06544516843569675,5559.286482904435,1299.3515999525152,517.2217253108746,1208.6133038490486,ok,
global,1,2012.5,50.0,205.21788786180807,0.15841270900359258,0.1700045694425782,0.06542520183781042,5553.753796662953,1297.654868722871,516.4896049683157,1209.0333626854083,ok,
refine,4,2027.930659575,34.569340425000064,206.79137723636512,0.1601117665749803,0.16973250529480982,0.06527912661460805,5539.702262534833,1292.9181764989416,514.2906295229254,1219.4918383218478,ok,
local,2,2035.430659575,27.069340425000064,207.55616439609858,0.1609397531855627,0.16960268210079052,0.06520989617825339,5527.515509693337,1288.9054258586805,512.5431221975064,1222.9291453718517,ok,
refine,4,2040.430659575,22.069340425000064,208.06602250258754,0.16149253033988575,0.1695169977538942,0.06516437654934676,5512.396833203207,1282.9161165293149,510.0564661018545,1222.0444622980958,ok,
refine,3,2045.430659575,17.069340425000064,208.5758806090765,0.1620459355301522,0.1694319989377532,0.065119359780923,5511.387282372777,1283.2619845944828,510.0972058981734,1227.178339260599,ok,
local,2,2060.430659575,2.069340425000064,210.1054549285434,0.16370991225349382,0.1691810648018176,0.06498729006091174,5494.031407395348,1276.8875587873017,507.3115885125891,1235.4519373612982,ok,
seed,0,2062.5,0.0,210.31646892669772,0.16393990998423658,0.16914692000607973,0.06496941743179782,5493.055145982788,1277.1421470244507,507.3531626016619,1237.683127089193,ok,
refine,4,2065.430659575,2.930659574999936,210.61531303503236,0.16426582253620486,0.16909875747865288,0.06494424833387681,5491.26578412629,1276.5050540156935,507.05007246484024,1239.8780305831845,ok,
refine,3,2070.430659575,7.930659574999936,211.12517114152132,0.1648223573409384,0.169017110611161,0.06490169144265107,5484.542570657123,1274.485974693483,506.16137270472046,1242.7109844153997,ok,
refine,5,2074.180659575,11.680659574999936,211.50756472138804,0.16524016786842216,0.16895630595137678,0.06487008984035847,5480.80521122999,1273.1819982192255,505.5792833064334,1245.0343667321736,ok,
refine,4,2077.930659575,15.430659574999936,211.88995830125478,0.1656583290054359,0.16889586801701725,0.06483875752360949,5477.864556107168,1272.2070292611024,505.1283700505253,1247.6755699400135,ok,
refine,5,2080.430659575,17.930659574999936,212.14488735449925,0.16593729773564458,0.16885577879682115,0.06481801819706133,5458.325432456373,1265.358583506413,502.35846902629766,1243.34414147732,ok,
local,2,2085.430659575,22.930659574999936,212.6547454609882,0.16649570194095012,0.1687760842411706,0.06477689494115352,5454.3531896875165,1263.9954239958736,501.73633084456765,1246.7726650571708,ok,
refine,6,2088.555659575,26.055659574999936,212.97340677754383,0.1668450203466754,0.16872660107085968,0.06475143231665353,5463.687609173586,1267.5040144553834,503.0879361612341,1253.223883119049,ok,
refine,4,2090.430659575,27.930659574999936,213.16460356747717,0.16705472789891895,0.16869703092248603,0.06473624271716606,5455.686216177043,1264.2590015502708,501.7913425996224,1251.8092523705093,ok,
refine,6,2091.680659575,29.180659574999936,213.29206809409942,0.1671945814567491,0.16867736723522403,0.06472615286441474,5444.334940978352,1260.765409346971,500.35414062439855,1249.537578006613,ok,
refine,5,2092.930659575,30.430659574999936,213.41953262072167,0.16733447382048786,0.16865774325888805,0.06471609218812702,5443.03354001643,1260.308817549687,500.1533362382305,1250.2756245414068,ok,
refine,3,2095.430659575,32.930659574999936,213.67446167396614,0.1676143749229081,0.1686186141482852,0.06469605815627358,5454.4197136523135,1263.676532612694,501.4798852215507,1256.0025947802753,ok,
refine,7,2095.743159575,33.243159574999936,213.7063278056217,0.16764937346760547,0.16861373412881495,0.06469356207275521,5444.005302671781,1260.1831837570687,500.08987236267075,1252.8310336339005,ok,
refine,7,2097.305659575,34.805659574999936,213.8656584638995,0.1678244025357311,0.1685893710168962,0.06468110883328038,5439.445061508638,1259.0954646286884,499.60391752375045,1253.2370675675927,ok,
refine,6,2097.930659575,35.430659574999936,213.92939072721063,0.16789443112070127,0.16857964301095713,0.06467614020551164,5438.814895526722,1258.8746419505464,499.5067364861935,1253.6124590545257,ok,
refine,5,2099.180659575,36.680659574999936,214.05685525383285,0.1680345173536891,0.16856021650184866,0.0646662246310526,5456.03710690074,1264.6647931951873,501.78867900222315,1260.5741880472797,ok,
refine,7,2100.430659575,37.930659574999936,214.1843197804551,0.16817464232852927,0.16854082926988867,0.06465633792172813,5455.523086206283,1264.516159510748,501.7107011289364,1261.622219203155,ok,
refine,6,2101.055659575,38.555659574999936,214.24805204376622,0.168244719340817,0.16853115036042424,0.06465140537540642,5454.098937662142,1263.9831564601454,501.48976695231374,1261.6883778960967,ok,
refine,7,2101.993159575,39.493159574999936,214.3436504387329,0.1683498530115926,0.16851665035420335,0.06464402004828891,5453.1309189953145,1263.6426503098692,501.34053272034595,1262.2452885537255,ok,
refine,4,2102.930659575,40.430659574999936,214.4392488336996,0.1684550084611938,0.168502172350753,0.06463665089277915,5433.884439303455,1257.1209253770787,498.736352407566,1256.6233631762295,ok,
refine,7,2103.555659575,41.055659574999936,214.50298109701072,0.16852512419139473,0.16849253255734692,0.06463174709599825,5836.887297419041,1351.8833360616245,536.3304813659499,1351.988017393392,ok,
refine,6,2104.180659575,41.680659574999936,214.56671336032184,0.16859524959775332,0.16848290252066425,0.06462685047060823,5837.9578020357585,1352.0513578282635,536.3871435512974,1352.796019097375,ok,
refine,7,2105.118159575,42.618159574999936,214.6623117552885,0.16870045584718416,0.16846847574003979,0.06461951896492145,5840.084181365774,1352.4917747676607,536.5470713767966,1354.1970765417693,ok,
refine,5,2105.430659575,42.930659574999936,214.69417788694406,0.16873552943363573,0.1684636716818962,0.06461707870847838,5840.098851155724,1352.3870668418028,536.5004109894099,1354.4123821309013,ok,
refine,6,2107.305659575,44.805659574999936,214.88537467687743,0.16894602172548137,0.1684348983771121,0.0646024746913982,5845.332800986656,1353.6328182206141,536.9651676404887,1357.583013880105,ok,
refine,7,2108.243159575,45.743159574999936,214.98097307184412,0.16905130050382464,0.16842054448897803,0.06459519676815172,5846.977708012893,1353.8975414207275,537.0554412446774,1358.8104501718515,ok,
