scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1797.5,183.2939892827826,0.1740227911895287,0.1740227911895287,0.1740227911895287,14846.901506787617,4813.087229965009,5435.734069574068,4504.276342411745,ok,
refine,1,1832.5,186.86299602820537,0.17140925550708047,0.17140925550708047,0.17140925550708047,13775.981943387995,4398.526918852821,4967.538176786661,4116.317389449802,ok,
focus,0,1847.5,188.39257034767226,0.17032364093586463,0.17032364093586463,0.17032364093586463,13447.994753672614,4269.307744526343,4821.600697806276,3995.3899050029377,ok,
refine,1,1857.5,189.4122865606502,0.1696110174378401,0.1696110174378401,0.1696110174378401,13190.717625276651,4168.111137343542,4707.311330066521,3900.686845608244,ok,
refine,1,1882.5,191.961577093095,0.16786734342600743,0.16786734342600743,0.16786734342600743,12664.585404563593,3960.717611531979,4473.08534563697,3706.6012735739123,ok,
focus,0,1897.5,193.4911514125619,0.16684643258670534,0.16684643258670534,0.16684643258670534,12386.277073007379,3850.6917947351385,4348.8244500711135,3603.6355541378966,ok,
refine,1,1907.5,194.51086762553982,0.1661760880957997,0.1661760880957997,0.1661760880957997,12200.190429543518,3777.5185656565723,4266.184109454171,3535.157678718505,ok,
refine,1,1932.5,197.06015815798463,0.16453521708699856,0.16453521708699856,0.16453521708699856,11829.703219258838,3627.435472979387,4096.68335001154,3394.7050643905177,ok,
focus,0,1947.5,198.58973247745155,0.16357407177199934,0.16357407177199934,0.16357407177199934,11558.367349503329,3523.0614572666113,3978.805482399593,3297.0284832828693,ok,
refine,1,1957.5,199.60944869042947,0.16294279996583372,0.16294279996583372,0.16294279996583372,11407.740233638793,3462.9326075779154,3910.897195697588,3240.757960170203,ok,
refine,1,1982.5,202.1587392228743,0.1613970036722432,0.1613970036722432,0.1613970036722432,11088.976631032952,3336.186269154614,3767.752486749381,3122.1446355744565,ok,
focus,0,1997.5,203.68831354234118,0.1604911756981704,0.1604911756981704,0.1604911756981704,10883.760032699025,3255.018361538462,3676.08312054769,3046.1850812977996,ok,
