scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.20346114885942054,0.20346114885942054,0.20346114885942054,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2032.5,207.25732028776392,0.20051593356208225,0.20051593356208225,0.20051593356208225,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2047.5,208.7868946072308,0.1992874697644518,0.1992874697644518,0.1992874697644518,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2057.5,209.80661082020876,0.19847942273391733,0.19847942273391733,0.19847942273391733,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2082.5,212.35590135265358,0.1964966376890574,0.1964966376890574,0.1964966376890574,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2097.5,213.88547567212046,0.19533195587510535,0.19533195587510535,0.19533195587510535,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2107.5,214.9051918850984,0.19456566647791823,0.19456566647791823,0.19456566647791823,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2132.5,217.4544824175432,0.19268468680857567,0.19268468680857567,0.19268468680857567,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2147.5,218.9840567370101,0.1915793686438408,0.1915793686438408,0.1915793686438408,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2157.5,220.00377294998802,0.19085196085223002,0.19085196085223002,0.19085196085223002,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2182.5,222.55306348243286,0.18906583040568575,0.18906583040568575,0.18906583040568575,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2190.0,223.3178506421663,0.1885388388335065,0.1885388388335065,0.1885388388335065,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
focus,0,2197.5,224.08263780189975,0.188015856421642,0.188015856421642,0.188015856421642,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2202.5,224.5924959083887,0.18766940856638406,0.18766940856638406,0.18766940856638406,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,1,2207.5,225.10235401487768,0.18732471238253953,0.18732471238253953,0.18732471238253953,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2215.0,225.8671411746111,0.18681092654181633,0.18681092654181633,0.18681092654181633,,,,,failed,Rotor outlet enthalpy too high. Reduce RPM!
refine,2,2227.5,227.14178644083353,0.1859632084459559,0.1859632084459559,0.1859632084459559,,,,,failed,MTOM did not converge within 200 outer iterations
refine,1,2232.5,227.6516445473225,0.18562709460731325,0.18562709460731325,0.18562709460731325,21278.26696115104,7183.114953435524,8017.918592180775,6940.707723407741,ok,
refine,2,2240.0,228.41643170705595,0.18512607407910325,0.18512607407910325,0.18512607407910325,20546.03530373271,6918.516155040945,7722.566460262919,6685.038965620918,ok,
focus,0,2247.5,229.18121886678938,0.1846288001867697,0.1846288001867697,0.1846288001867697,19757.39126064862,6633.759324515895,7404.713403166541,6409.892496425374,ok,
refine,2,2252.5,229.69107697327834,0.18429934724155245,0.18429934724155245,0.18429934724155245,19359.82450321392,6490.024474353384,7244.272786338476,6271.008605739961,ok,
refine,1,2257.5,230.2009350797673,0.18397153188904616,0.18397153188904616,0.18397153188904616,18879.735038591705,6315.911444955317,7049.923247567293,6102.771779984156,ok,
refine,2,2265.0,230.96572223950076,0.18348285562321562,0.18348285562321562,0.18348285562321562,18356.417923626163,6126.307011545069,6838.281796553277,5919.566375216658,ok,
refine,3,2268.75,231.34811581936748,0.18323987871347328,0.18323987871347328,0.18323987871347328,18087.954149277557,6028.462061896383,6729.064692577467,5825.023630184652,ok,
refine,3,2275.0,231.9854384524787,0.1828369183116443,0.1828369183116443,0.1828369183116443,17385.780572723565,5781.400367338301,6453.287936803425,5586.300110170111,ok,
refine,2,2277.5,232.24036750572319,0.1826764306968829,0.1826764306968829,0.1826764306968829,17550.462858430998,5830.676698762188,6508.291472826412,5633.913396851213,ok,
refine,3,2281.25,232.6227610855899,0.18243644148468358,0.18243644148468358,0.18243644148468358,17214.56202137581,5710.730972246056,6374.404900945058,5518.015762068737,ok,
refine,1,2282.5,232.75022561221215,0.18235664235292023,0.18235664235292023,0.18235664235292023,17172.858485543948,5695.528004838396,6357.434949219752,5503.325885110212,ok,
refine,3,2287.5,233.2600837187011,0.18203842787541993,0.18203842787541993,0.18203842787541993,16853.35531639353,5579.2663709826265,6227.660658376794,5390.988007211595,ok,
refine,2,2290.0,233.51501277194558,0.18187990761497785,0.18187990761497785,0.18187990761497785,16792.843932531207,5554.6700932293925,6200.205646805547,5367.221838137874,ok,
refine,3,2293.75,233.8974063518123,0.181642857348559,0.181642857348559,0.181642857348559,16551.265466606626,5468.545967418127,6104.071634397879,5284.004346617725,ok,
focus,0,2297.5,234.27979993167904,0.18140667941774422,0.18140667941774422,0.18140667941774422,16365.324955997427,5400.573096518958,6028.198529703317,5218.32551673854,ok,
refine,3,2300.0,234.5347289849235,0.181249709987668,0.181249709987668,0.181249709987668,16195.994968637031,5339.022634254097,5959.494286294976,5158.852343300334,ok,
refine,2,2302.5,234.789658038168,0.18109312510967596,0.18109312510967596,0.18109312510967596,16083.835732664202,5297.653642447584,5913.317130542645,5118.879528570117,ok,
refine,3,2306.25,235.17205161803471,0.18085896609221072,0.18085896609221072,0.18085896609221072,15937.448869593405,5243.83762369063,5853.246276224195,5066.879766106705,ok,
refine,1,2307.5,235.29951614465696,0.18078110401035033,0.18078110401035033,0.18078110401035033,15803.444228592369,5195.048246339222,5798.7862911331285,5019.736999108852,ok,
