wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,7893.286905353016,1826.0087998109173,2050.8622378967425,1737.8263075107932
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,7880.664451967574,1826.4833056574687,2051.3951911172926,1738.2778916037282
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,7868.645442753115,1827.0596362817948,2052.042511407589,1738.8263816678832
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,8094.93977517211,1916.4676604133465,2152.4633908346577,1823.9154101213312
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,8518.818177191422,2079.499890236743,2335.5771555425395,1979.0721108427445
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,9005.08075217282,2265.512244545319,2544.5016272038583,2156.098844876897
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,9549.551358578856,2473.6111341348915,2778.2331485450954,2354.145189256064
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,10183.10313683341,2714.7921544938504,3049.1217002250737,2583.6755798791696
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,10928.597281842935,2997.1632480284193,3366.2739224439974,2852.4062922013904
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,11829.907246410354,3335.491536629947,3746.2758809531224,3174.391098990815
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,12873.778931927216,3730.466832516187,4189.902355759269,3550.2864899975957
