wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4912.076665304696,1116.0302951911801,1248.0473577438709,1086.2340232583692
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4904.4673703429135,1116.1174714451668,1248.1448512377308,1086.3188709096817
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4899.7450577374475,1117.1638596938947,1249.3150786980484,1087.3373086287347
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,4950.129148782504,1150.6457757778912,1286.7595527478768,1119.924874752079
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5043.523346550561,1208.7904029585181,1351.7855500098008,1176.5163756151828
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5141.592658217146,1269.758943457182,1419.9696684703727,1235.856359024724
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5246.987384501019,1334.5146533530328,1492.3891647946095,1298.8823511095602
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5356.459413352941,1402.3248103545798,1568.2245995943772,1364.8812016406523
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5472.326471983323,1473.5013248662347,1647.8247976207617,1434.156489448519
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5609.673741531535,1552.926096224116,1736.6494270882858,1511.4597113418913
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,5727.27123610825,1629.215034741623,1821.967100409053,1585.710862983934
