wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.1258364994508132,0.1258364994508132,0.1258364994508132,8872.73958495089,2024.0034087739664,2241.4956594711734,1970.9629207216328
2050.0,209.0418236604753,0.12604805071046404,0.12604805071046404,0.12604805071046404,8851.893396688296,2021.1259198402324,2238.3088813039644,1968.1608590817004
2100.0,214.14040472536493,0.12628596231439707,0.12628596231439707,0.12628596231439707,8843.112020834355,2024.7485714169472,2242.3209165256258,1971.6885505000582
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,9175.317924795429,2139.968909496592,2369.925806159093,2083.8886308159513
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,9851.637684515365,2368.9208276350214,2623.486807040989,2306.839058073444
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,10672.992236563608,2645.9095333089354,2930.247868554323,2576.567089957242
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,11634.999170035222,2968.943128540435,3288.002991950373,2891.1330418871203
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,12864.364136321254,3379.623164542772,3742.825304939272,3291.0479682931245
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,14412.943848451756,3894.1704263694614,4312.679096821155,3792.107460614443
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,16493.14646697579,4579.781627819225,5071.983774715713,4459.746812748312
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,19509.54849876963,5567.928365160888,6166.342266121929,5421.9913707966
