wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,5173.604424107242,1187.666418657513,1337.358916334283,1139.5189989918895
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,5165.319925846224,1187.6659270026814,1337.3583626838624,1139.5185272774534
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,5168.527680040699,1190.397422547271,1340.4342882304545,1142.139239609061
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,5217.381087089468,1225.7101008732197,1380.1997455077105,1176.0197164541469
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5322.43248230778,1289.2635894423252,1451.7670594108936,1236.9956208592146
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5387.021106850923,1344.5485673473752,1514.0232385277804,1290.0383664845644
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5549.359421403696,1426.334836445405,1606.1224092466991,1368.507571534512
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5671.197863845111,1499.9198553170822,1688.9861868729215,1439.1081503129
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5803.1191302993475,1578.776541186791,1777.7863663448252,1514.7665893309788
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5944.252706402266,1663.02331441262,1872.6563003253527,1595.5965060879141
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,6092.585266381032,1751.6500929778797,1972.4585397399671,1680.6287851837847
