scan_stage,scan_pass,wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw,status,error
focus,0,1997.5,203.68831354234118,0.22896625027248024,0.22896625027248024,0.22896625027248024,13909.126703853142,5738.789172946481,6360.128293553756,5619.601222925346,ok,
refine,1,2032.5,207.25732028776392,0.22552128858572076,0.22552128858572076,0.22552128858572076,12951.94502612831,5262.267793165723,5832.008940746824,5152.977588878389,ok,
focus,0,2047.5,208.7868946072308,0.2240835584014681,0.2240835584014681,0.2240835584014681,12633.6092865765,5102.847787992318,5655.326857782589,4996.868869920125,ok,
refine,1,2057.5,209.80661082020876,0.2231375895916363,0.2231375895916363,0.2231375895916363,12388.037721161989,4981.086934142602,5520.381677858204,4877.63709036355,ok,
refine,1,2082.5,212.35590135265358,0.2208154285648373,0.2208154285648373,0.2208154285648373,11881.566177898498,4727.529466665819,5239.368881150502,4629.346222557796,ok,
focus,0,2097.5,213.88547567212046,0.21945075480495985,0.21945075480495985,0.21945075480495985,11607.139758746449,4589.67141523791,5086.5834910535705,4494.351597616687,ok,
refine,1,2107.5,214.9051918850984,0.21855261554207506,0.21855261554207506,0.21855261554207506,11433.659687905489,4503.201781495204,4990.7508821774245,4409.678010147653,ok,
refine,1,2132.5,217.4544824175432,0.2163470632547434,0.2163470632547434,0.2163470632547434,11024.734176504317,4298.062251739194,4763.398741671773,4208.799399191155,ok,
focus,0,2147.5,218.9840567370101,0.21505038512152322,0.21505038512152322,0.21505038512152322,10788.080893121934,4179.593949005226,4632.102631942585,4092.7917817228,ok,
refine,1,2157.5,220.00377294998802,0.2141967811790151,0.2141967811790151,0.2141967811790151,10656.13667900856,4112.884266039909,4558.169591184145,4027.4677144045227,ok,
refine,1,2182.5,222.55306348243286,0.2120998699949038,0.2120998699949038,0.2120998699949038,10325.108179096072,3946.2973292941706,4373.544537717024,3864.3409270087277,ok,
refine,2,2190.0,223.3178506421663,0.2114809307118818,0.2114809307118818,0.2114809307118818,10227.24403685074,3896.8266486664734,4318.717147080242,3815.897793599073,ok,
