wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,6685.068636717038,1578.5987530344066,1778.8573970276848,1466.4232165674982
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,6673.715106793304,1578.5699868584827,1778.8249804082739,1466.3964951994708
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,6666.77590287195,1579.8144261447221,1780.2273397218412,1467.552475064278
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,6801.338163936304,1643.7394884562361,1852.2645274691497,1526.9335036976374
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,7044.280733623204,1754.9933251503019,1977.6365370024937,1630.278999555081
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,7309.010364426635,1876.259835961343,2114.2918344848154,1742.9254310227122
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,7602.193133942668,2009.996703052065,2264.9999832919825,1867.155778978424
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,7924.012700261048,2156.4024537214127,2429.985003939987,2003.1544586546283
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,8276.412688239869,2316.4057225533015,2610.2927975269586,2151.7840937989367
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,8673.656175765931,2496.299648568373,2813.0153863607857,2318.890483458949
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,9110.160761817813,2693.8132122570973,3035.5935569957337,2502.364040727026
