wing_loading_pa,wing_loading_kg_per_m2,p_w_takeoff_kw_per_kg,p_w_climb_kw_per_kg,p_w_cruise_kw_per_kg,mtom_kg,p_total_climb_kw,p_total_cruise_kw,p_total_takeoff_kw
2000.0,203.94324259558567,0.12575307476439954,0.12575307476439954,0.12575307476439954,4936.22080452709,1065.7893553392787,1147.216847252401,1040.1661572811804
2050.0,209.0418236604753,0.12596078484840958,0.12596078484840958,0.12596078484840958,4929.843285354058,1066.162887807614,1147.6189328215937,1040.530704801788
2100.0,214.14040472536493,0.12619481598781263,0.12619481598781263,0.12619481598781263,4925.26436183408,1066.994754358265,1148.514387872668,1041.3425616394752
2150.0,219.2389857902546,0.12869874861384828,0.12869874861384828,0.12869874861384828,4991.845411979773,1102.8212177785244,1187.07945291427,1076.3072555259173
2200.0,224.33756685514422,0.13269809888952652,0.13269809888952652,0.13269809888952652,5117.347189809094,1165.511524715303,1254.5618537344326,1137.4896101998659
2250.0,229.43614792003387,0.1367373929839905,0.1367373929839905,0.1367373929839905,5249.509481862313,1231.954807604774,1326.0841107920746,1202.3346667657036
2300.0,234.5347289849235,0.1408162475300786,0.1408162475300786,0.1408162475300786,5392.733456817648,1303.3665457946133,1402.9546155840055,1272.028667438249
2350.0,239.63331004981316,0.14493428971181266,0.14493428971181266,0.14493428971181266,5544.997824762471,1379.3006650702964,1484.6931956495862,1346.1362678694281
2400.0,244.7318911147028,0.14909115680581073,0.14909115680581073,0.14909115680581073,5710.197935155215,1461.12701996302,1572.7744182234728,1425.994372117853
2450.0,249.83047217959245,0.1532864957487278,0.1532864957487278,0.1532864957487278,5886.611315621723,1548.555210592751,1666.8856850419138,1511.3195655804432
2500.0,254.92905324448208,0.15751996272900806,0.15751996272900806,0.15751996272900806,6076.300291097123,1642.5882066358765,1768.1066335324408,1603.0906925070733
